fecha,inflacion,expectativa,meta_inflacion,a0_t,a_t,b_t,c0_t,c_t,d_t,lambda_t,lambda_se,pi_estrella_t,pi_estrella_se,lambda_li_95,lambda_ls_95,pi_estrella_li_95,pi_estrella_ls_95,lambda_fuera_0_1,lambda_significativamente_menor_1,lambda_no_distinta_de_1,brecha_ancla_meta,ancla_dentro_banda_meta
2012-02-01,5.17,6.11,4.5,4.01119639419142,0.3371595730603683,-0.11350327254479782,3.3039610988180494,0.17563009856677791,0.251983311995003,0.76520564128697,0.03723464352178512,5.772254556244569,0.1279013704953798,0.6922270810070835,0.8381842015668565,5.52157247650031,6.0229366359888274,FALSE,TRUE,FALSE,1.2722545562445688,FALSE
2012-03-01,4.55,5.47,4.5,3.5423602921558293,0.3290417282900661,-0.11350344147533564,3.2572510584808216,0.17368236469663598,0.25198331191903656,0.7678095055041914,0.037565963853537505,5.671350162893131,0.13109639511449916,0.6941815693067244,0.8414374417016584,5.414405949965681,5.928294375820582,FALSE,TRUE,FALSE,1.1713501628931313,FALSE
2012-04-01,4.27,5.54,4.5,3.4042778199531365,0.3267222657916025,-0.11350349713077426,3.233433122839809,0.1727533146720161,0.25198331189090967,0.7690515232905849,0.03788335435131956,5.620787403030278,0.13529807799579585,0.6948015131484299,0.84330153343274,5.355608042981027,5.885966763079528,FALSE,TRUE,FALSE,1.1207874030302776,FALSE
2012-05-01,3.9,5.28,4.5,3.151186635669881,0.3226283939383761,-0.11350358804819233,3.1951359103483306,0.17125721456055826,0.2519833118356936,0.7710516125237294,0.03817691531568481,5.539806551220152,0.1397672968430925,0.6962262334641517,0.8458769915833072,5.265867683191171,5.813745419249132,FALSE,TRUE,FALSE,1.0398065512201518,FALSE
2012-06-01,3.47,5.11,4.5,2.83081415475387,0.3175603539735951,-0.11350369985822245,3.1611554542216456,0.1699197675502553,0.251983311788657,0.7728396034096948,0.0384380416913967,5.46821015861264,0.14437266618149566,0.6975024260583083,0.8481767807610814,5.185244932544885,5.751175384680396,FALSE,TRUE,FALSE,0.9682101586126404,TRUE
2012-07-01,2.86,4.9,4.5,2.362447626414543,0.3105351801228186,-0.1135038554675144,3.1316875400648394,0.16873379834858512,0.25198331174976984,0.7744250883716387,0.038661207813607656,5.40614541644163,0.1489633297681278,0.6986505134581492,0.8501996632851282,5.114182655078936,5.698108177804324,FALSE,TRUE,FALSE,0.90614541644163,TRUE
2012-08-01,2.71,4.55,4.5,2.3817204518660526,0.30924773357382446,-0.1135038714051546,3.1128943239661497,0.16786665110655066,0.25198331172953936,0.7755843502707321,0.03882681589611412,5.365671161866465,0.15305569344890882,0.6994851894799812,0.8516835110614831,5.0656875150778005,5.6656548086551295,FALSE,TRUE,FALSE,0.865671161866465,TRUE
2012-09-01,3.28,5.17,4.5,2.947506542182154,0.3132603181782381,-0.11350373724116442,3.122380456508022,0.1676956470685394,0.2519833117567033,0.7758129601862633,0.03889799080385099,5.380436404972178,0.15595249172198583,0.6995742991397452,0.8520516212327814,5.074775137897805,5.686097672046551,FALSE,TRUE,FALSE,0.880436404972178,TRUE
2012-10-01,3.35,4.76,4.5,2.9142159488961026,0.3117678258882746,-0.11350375586277836,3.086385178312726,0.16646376276555755,0.2519833117130879,0.7774598276051989,0.038897030035566826,5.307144101365876,0.15368218696516506,0.7012230496299152,0.8536966055804827,5.005932549848802,5.60835565288295,FALSE,TRUE,FALSE,0.8071441013658758,TRUE
2012-11-01,3.11,4.82,4.5,2.6205570033221814,0.30737949921633556,-0.11350384993580226,3.068224423075204,0.16573537732474408,0.25198331170100896,0.7784335832110504,0.038849822710392355,5.269316334301695,0.1513161713302934,0.7022893298929151,0.8545778365291856,4.972742088215828,5.565890580387562,FALSE,TRUE,FALSE,0.7693163343016947,TRUE
2012-12-01,3.45,4.93,4.5,3.0299483239070604,0.31097742189358757,-0.11350375643080424,3.0503567857807177,0.16501544370635662,0.2519833116894073,0.7793960398409739,0.03877463383793672,5.232161704648536,0.14852488340447023,0.7033991540048898,0.855392925677058,4.941058282367763,5.523265126929308,FALSE,TRUE,FALSE,0.7321617046485356,TRUE
2013-01-01,3.86,4.83,4,3.3379761019000904,0.313506403284979,-0.11350369031110219,3.0170226247564367,0.16388149491861823,0.2519833116523078,0.7809119803454933,0.038641941334635145,5.164938970797974,0.14331271195875228,0.7051751670368988,0.8566487936540877,4.884051216832057,5.445826724763891,FALSE,TRUE,FALSE,1.1649389707979738,FALSE
2013-02-01,4.18,4.61,4,3.514274503383224,0.3144943464454786,-0.11350366059280775,2.9831478996810814,0.16273149412137564,0.2519833116142969,0.7824493802771073,0.038469922868127795,5.096913314936559,0.13759086907120857,0.707049716967543,0.8578490435866716,4.827240166955424,5.366586462917694,FALSE,TRUE,FALSE,1.0969133149365593,FALSE
2013-03-01,4.34,4.66,4,3.5521113229292016,0.31366999717947075,-0.11350366836016301,2.971509895086618,0.16232028364020054,0.2519833116130209,0.7829991146451191,0.03828910094509331,5.073464462141146,0.13358373106664548,0.7079538557923176,0.8580443734979205,4.811645160330037,5.335283763952256,FALSE,TRUE,FALSE,1.0734644621411462,FALSE
2013-04-01,4.13,4.93,4,3.3179115489159234,0.308989840877636,-0.11350374642129471,2.9753145987434366,0.16246467400839476,0.25198331163609416,0.7828060836934743,0.03813397782151945,5.081213155791501,0.13143349421789804,0.708064860576047,0.8575473068109015,4.823608240762167,5.338818070820834,FALSE,TRUE,FALSE,1.0812131557915006,FALSE
2013-05-01,4.27,4.83,4,3.5447527867369577,0.31109454582818735,-0.11350370405813517,2.971446764570493,0.16232245399294676,0.25198331164693866,0.7829962131589087,0.03801837559594554,5.073375475203153,0.12980316643950054,0.7084815662401389,0.8575108600776784,4.818965943902474,5.327785006503832,FALSE,TRUE,FALSE,1.0733754752031528,FALSE
2013-06-01,4.79,5.21,4,3.9879253292093875,0.3162288215546832,-0.11350360191511336,2.9730895895537963,0.16237612600180995,0.2519833116670751,0.7829244607313626,0.03788878569708219,5.076645609586111,0.1283768764639737,0.7086638053471251,0.8571851161156,4.825031555268975,5.328259663903248,FALSE,TRUE,FALSE,1.0766456095861114,FALSE
2013-07-01,4.74,4.81,4,3.833472864886348,0.31271006510991284,-0.11350366156687475,2.9414864280436137,0.16120791324062636,0.2519833116322895,0.7844862076641534,0.037766112283461425,5.012683096646912,0.12573214003976446,0.7104659877524733,0.8585064275758336,4.766252630469827,5.2591135628239964,FALSE,TRUE,FALSE,1.0126830966469118,FALSE
2013-08-01,4.42,4.89,4,3.5131559730051203,0.3064972909368283,-0.11350376965589976,2.9319300254583713,0.1609486576481878,0.25198331163679033,0.7848327983158084,0.03770326513845396,4.994191255632529,0.12509464074803348,0.7109357565448741,0.8587298400867428,4.749010265107407,5.239372246157651,FALSE,TRUE,FALSE,0.9941912556325292,TRUE
2013-09-01,4.21,4.91,4,3.4215295745281673,0.30396020048473904,-0.11350381608800696,2.9240911287427718,0.16075947328303444,0.25198331164411675,0.7850857129452838,0.03770233871298989,4.9792340625053715,0.12544327242354428,0.7111904869348935,0.8589809389556742,4.733369766452379,5.225098358558364,FALSE,TRUE,FALSE,0.9792340625053715,TRUE
2013-10-01,4.15,4.71,4,3.431878113202243,0.3029514761367468,-0.11350383456952749,2.911857897306884,0.16040311113692277,0.2519833116440936,0.7855621222977275,0.0377138709093278,4.955395876126485,0.12584146960584033,0.7116442935978522,0.8594799509976028,4.708751127937447,5.202040624315524,FALSE,TRUE,FALSE,0.9553958761264854,TRUE
2013-11-01,4.63,4.7,4,3.8852913780226985,0.30826775795644057,-0.11350373111354708,2.911273318868096,0.16046885443790335,0.25198331166363264,0.7854742321393986,0.037709219353953355,4.954955411121816,0.12646435250158294,0.7115655203205293,0.8593829439582679,4.707089834890535,5.202820987353096,FALSE,TRUE,FALSE,0.9549554111218157,TRUE
2013-12-01,4.39,5.19,4,3.5246151072112255,0.30212806758435057,-0.11350384257997653,2.917212021922974,0.16076760924600655,0.2519833116936803,0.7850748362178642,0.03769080014413773,4.967588925964689,0.12722241852307598,0.7112022253868572,0.8589474470488713,4.718237567633379,5.216940284295999,FALSE,TRUE,FALSE,0.967588925964689,TRUE
2014-01-01,4.14,4.94,4,3.412560715240716,0.299891677978513,-0.11350388854874004,2.888109736513219,0.15966992980399317,0.2519833116673987,0.7865422893706927,0.03775127667186245,4.9088563753390435,0.12790843119902115,0.7125511467234352,0.8605334320179502,4.658160456869942,5.159552293808145,FALSE,TRUE,FALSE,0.9088563753390435,TRUE
2014-02-01,3.5,4.68,4,2.855822085323626,0.29103574643580976,-0.11350406387979972,2.854613902645033,0.15840623698131084,0.2519833116333179,0.7882316805963303,0.03785074056622422,4.841525274760179,0.12923305563860935,0.7140455922983616,0.862417768894299,4.588233140096444,5.094817409423914,FALSE,TRUE,FALSE,0.8415252747601789,TRUE
2014-03-01,3.25,4.54,4,2.7704117421057552,0.288796424748992,-0.11350410870227609,2.8287770427779946,0.15741546335822537,0.2519833116121778,0.7895562147182864,0.0379718861048952,4.789656578575901,0.1313867686288976,0.7151326855276349,0.863979743908938,4.532143244018164,5.047169913133637,FALSE,TRUE,FALSE,0.7896565785759009,TRUE
