fecha,exp_inf_12m,exp_inf_24m,infl_gt,meta_inflacion,exp24_lag1,exp12_lag1,infl_lag1,d_exp24,gap_meta_largo,y_reparam,x_lambda,x_psi,lambda_t,lambda_se,lambda_li_95,lambda_ls_95,psi_t,psi_se,psi_li_95,psi_ls_95,theta1_inflacion,theta1_se,theta1_li_95,theta1_ls_95,theta2_expectativa_corta,theta2_se,theta2_li_95,theta2_ls_95,parametro_anclaje,anclaje_porcentaje,anclaje_se,anclaje_li_95,anclaje_ls_95,peso_meta,peso_inflacion,peso_expectativa_12m,suma_pesos,anclaje_significativamente_menor_uno,anclaje_significativamente_mayor_cero,lambda_significativamente_positivo,theta1_significativamente_positivo,theta2_significativamente_positivo,anclaje_fuera_0_1,algun_peso_fuera_0_1,residuo_estado_u,y_ajustada_estado,residuo_recursivo_estandarizado
2013-01-01,4.53,4.83,3.86,4,4.93,4.65,3.45,-0.09999999999999964,-0.9299999999999997,0.8300000000000001,-0.5499999999999998,1.2000000000000002,0.1654214024029622,0.07402304366902958,0.020338902785628582,0.31050390202029576,-0.02698108937819441,0.06056297342375799,-0.1456823360854165,0.09172015732902768,0.1924024917811566,0.04967177756998039,0.09504759669591056,0.2897573868664026,-0.02698108937819441,0.06056297342375799,-0.1456823360854165,0.09172015732902768,0.8345785975970378,83.45785975970378,0.07402304366902958,0.6894960979797042,0.9796610972143713,0.8345785975970378,0.1924024917811566,-0.02698108937819441,0.9999999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.9533590785754626,0.8300000000000002,1.7394208628150132
2013-02-01,4.41,4.61,4.18,4,4.83,4.53,3.86,-0.21999999999999975,-0.8300000000000001,0.6100000000000003,-0.14000000000000012,0.6700000000000004,0.16456957162664668,0.07395527161901934,0.01961990278649159,0.3095192404668018,-0.026981089378227085,0.060562973421582865,-0.145682336081186,0.09172015732473182,0.19155066100487375,0.04956080197319811,0.09441327409248385,0.28868804791726366,-0.026981089378227085,0.060562973421582865,-0.145682336081186,0.09172015732473182,0.8354304283733534,83.54304283733534,0.07395527161901934,0.6904807595331983,0.9803800972135084,0.8354304283733534,0.19155066100487375,-0.026981089378227085,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.6511170699111429,0.6100000000000002,-1.354994399256841
2013-03-01,4.59,4.66,4.34,4,4.61,4.41,4.18,0.04999999999999982,-0.6100000000000003,0.6600000000000001,0.17999999999999972,0.23000000000000043,0.16364416958566316,0.07387991683355541,0.01884219341108012,0.3084461457602462,-0.026981089374305642,0.060562973419409284,-0.1456823360730044,0.09172015732439313,0.1906252589599688,0.04943837341943257,0.09372782760363865,0.28752269031629896,-0.026981089374305642,0.060562973419409284,-0.1456823360730044,0.09172015732439313,0.8363558304143368,83.63558304143368,0.07387991683355541,0.6915538542397538,0.9811578065889198,0.8363558304143368,0.1906252589599688,-0.026981089374305642,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.6367497000306711,0.6600000000000001,0.04678351497422041
2013-04-01,4.85,4.93,4.13,4,4.66,4.59,4.34,0.2699999999999996,-0.6600000000000001,0.9299999999999997,0.33999999999999986,0.25,0.16280371835167934,0.07379487034310556,0.018168430235389527,0.3074390064679692,-0.026981089367637164,0.060562973417032956,-0.1456823360616784,0.0917201573264041,0.1897848077193165,0.04930895108039353,0.09314103948629782,0.2864285759523352,-0.026981089367637164,0.060562973417032956,-0.1456823360616784,0.0917201573264041,0.8371962816483207,83.71962816483207,0.07379487034310556,0.6925609935320309,0.9818315697646105,0.8371962816483207,0.1897848077193165,-0.026981089367637164,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.8813920081023381,0.9299999999999997,1.5768077573366797
2013-05-01,4.71,4.83,4.27,4,4.93,4.85,4.13,-0.09999999999999964,-0.9299999999999997,0.8300000000000001,0.1299999999999999,0.7199999999999998,0.16176650046935487,0.07370778632033156,0.017301893901330967,0.30623110703737877,-0.026981089365816172,0.06056297341455902,-0.1456823360550086,0.09172015732337627,0.18874758983517104,0.049181160749711954,0.09235428604786071,0.28514089362248135,-0.026981089365816172,0.06056297341455902,-0.1456823360550086,0.09172015732337627,0.8382334995306451,83.82334995306451,0.07370778632033156,0.6937688929626211,0.982698106098669,0.8382334995306451,0.18874758983517104,-0.026981089365816172,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.8283967392823716,0.8300000000000001,0.2757801715336741
2013-06-01,4.87,5.21,4.79,4,4.83,4.71,4.27,0.3799999999999999,-0.8300000000000001,1.21,0.2699999999999996,0.4400000000000004,0.16082484902528912,0.07361598528570286,0.016540169178880987,0.3051095288716973,-0.026981089355124135,0.060562973412696064,-0.14568233604066524,0.09172015733041697,0.18780593838041326,0.04903798461353456,0.09169325466345622,0.2839186220973703,-0.026981089355124135,0.060562973412696064,-0.14568233604066524,0.09172015733041697,0.8391751509747108,83.91751509747108,0.07361598528570286,0.6948904711283027,0.983459830821119,0.8391751509747108,0.18780593838041326,-0.026981089355124135,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1.1784489700794267,1.2100000000000002,2.241356634839363
2013-07-01,4.88,4.81,4.74,4,5.21,4.87,4.79,-0.40000000000000036,-1.21,0.8099999999999996,0.79,0.08000000000000007,0.1594488326040704,0.07350537121401246,0.015380952354358768,0.303516712853782,-0.026981089360647994,0.06056297341054318,-0.14568233604196953,0.09172015732067354,0.1864299219647184,0.04887589059787946,0.09063493668055482,0.28222490724888194,-0.026981089360647994,0.06056297341054318,-0.14568233604196953,0.09172015732067354,0.8405511673959296,84.05511673959296,0.07350537121401246,0.696483287146218,0.9846190476456412,0.8405511673959296,0.1864299219647184,-0.026981089360647994,0.9999999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.6861939093916358,0.8099999999999996,-2.2744295757041395
2013-08-01,4.85,4.89,4.42,4,4.81,4.88,4.74,0.08000000000000007,-0.8099999999999996,0.8899999999999997,0.7400000000000002,0.13999999999999968,0.1589224684357547,0.07342323352515155,0.015015575097983819,0.3028293617735256,-0.026981089352887993,0.06056297340854952,-0.145682336030302,0.09172015732452603,0.18590355778864268,0.0487437505469846,0.09036756224514833,0.281439553332137,-0.026981089352887993,0.06056297340854952,-0.145682336030302,0.09172015732452603,0.8410775315642454,84.10775315642454,0.07342323352515155,0.6971706382264745,0.9849844249020162,0.8410775315642454,0.18590355778864268,-0.026981089352887993,1.0000000000000002,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.7761747258669454,0.8899999999999996,0.8096685145395243
2013-09-01,4.84,4.91,4.21,4,4.89,4.85,4.42,0.020000000000000462,-0.8899999999999997,0.9100000000000001,0.41999999999999993,0.4299999999999997,0.15836759133555267,0.07334849687868966,0.014607179133172388,0.30212800353793295,-0.02698108934560937,0.06056297340659955,-0.14568233601920152,0.09172015732798279,0.18534868068116203,0.04861933356092944,0.09005653794940081,0.28064082341292323,-0.02698108934560937,0.06056297340659955,-0.14568233601920152,0.09172015732798279,0.8416324086644473,84.16324086644474,0.07334849687868966,0.697871996462067,0.9853928208668277,0.8416324086644473,0.18534868068116203,-0.02698108934560937,0.9999999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.8550874800576802,0.9100000000000003,0.8970976740291856
2013-10-01,4.72,4.71,4.15,4,4.91,4.84,4.21,-0.20000000000000018,-0.9100000000000001,0.71,0.20999999999999996,0.6299999999999999,0.1576152760843316,0.07326424313135241,0.01401999819229488,0.3012105539763683,-0.02698108934400348,0.060562973404655926,-0.14568233601378622,0.09172015732577925,0.18459636542833507,0.0484800543582251,0.08957720491766982,0.2796155259390003,-0.02698108934400348,0.060562973404655926,-0.14568233601378622,0.09172015732577925,0.8423847239156684,84.23847239156684,0.07326424313135241,0.6987894460236317,0.9859800018077052,0.8423847239156684,0.18459636542833507,-0.02698108934400348,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.6938988783090126,0.7100000000000001,-0.3941955749350515
2013-11-01,4.69,4.7,4.63,4,4.71,4.72,4.15,-0.009999999999999787,-0.71,0.7000000000000002,0.15000000000000036,0.5699999999999994,0.15692238551992793,0.07317353598499547,0.013504890367891209,0.30033988067196465,-0.026981089339023046,0.0605629734028993,-0.14568233600536284,0.09172015732731677,0.18390347485895098,0.04832662342652971,0.0891850334485231,0.2786219162693788,-0.026981089339023046,0.0605629734028993,-0.14568233600536284,0.09172015732731677,0.843077614480072,84.3077614480072,0.07317353598499547,0.6996601193280353,0.9864951096321087,0.843077614480072,0.18390347485895098,-0.026981089339023046,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.691840863095254,0.7000000000000002,0.3023547393112613
2013-12-01,5.09,5.19,4.39,4,4.7,4.69,4.63,0.4900000000000002,-0.7000000000000002,1.1900000000000004,0.6299999999999999,0.0600000000000005,0.15634054503762956,0.07307059303903377,0.013124814352140246,0.2995562757231189,-0.026981089326475118,0.06056297340110861,-0.14568233598930524,0.091720157336355,0.18332163436410467,0.04815493959110293,0.08893968708784099,0.27770358164036835,-0.026981089326475118,0.06056297340110861,-0.14568233598930524,0.091720157336355,0.8436594549623704,84.36594549623703,0.07307059303903377,0.7004437242768811,0.9868751856478597,0.8436594549623704,0.18332163436410467,-0.026981089326475118,0.9999999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1.0931243219858824,1.1900000000000004,2.3026912158509596
2014-01-01,4.73,4.94,4.14,4,5.19,5.09,4.39,-0.25,-1.1900000000000004,0.9400000000000004,0.3899999999999997,0.7000000000000002,0.15503760153112045,0.07296148795513445,0.01203571288060401,0.2980394901816369,-0.02698108932513951,0.06056297339878261,-0.14568233598341074,0.09172015733313173,0.18201869085625996,0.04801692895611571,0.08790723945405474,0.2761301422584652,-0.02698108932513951,0.06056297339878261,-0.14568233598341074,0.09172015733313173,0.8449623984688795,84.49623984688796,0.07296148795513445,0.7019605098183631,0.987964287119396,0.8449623984688795,0.18201869085625996,-0.02698108932513951,0.9999999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.8984220979304611,0.9400000000000004,-0.27212459634275515
2014-02-01,4.56,4.68,3.5,4,4.94,4.73,4.14,-0.2600000000000007,-0.9400000000000004,0.6799999999999997,0.13999999999999968,0.5900000000000007,0.15370467619933958,0.07287147148470285,0.010879216588884494,0.2965301358097947,-0.026981089324993542,0.06056297339782209,-0.1456823359813822,0.0917201573313951,0.18068576552433313,0.04786428634771408,0.08687348813710136,0.2744980429115649,-0.026981089324993542,0.06056297339782209,-0.1456823359813822,0.0917201573313951,0.8462953238006604,84.62953238006604,0.07287147148470285,0.7034698641902053,0.9891207834111155,0.8462953238006604,0.18068576552433313,-0.026981089324993542,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.6744001880338384,0.6799999999999997,-0.7286490511338246
2014-03-01,4.46,4.54,3.25,4,4.68,4.56,3.5,-0.13999999999999968,-0.6799999999999997,0.54,-0.5,1.0599999999999996,0.15242071477892544,0.07277477478020881,0.009784777226702374,0.29505665233114853,-0.026981089321222944,0.06056297339661329,-0.14568233597524238,0.09172015733279651,0.1794018041001484,0.04770539248300218,0.08590095296511631,0.2729026552351805,-0.026981089321222944,0.06056297339661329,-0.14568233597524238,0.09172015733279651,0.8475792852210746,84.75792852210746,0.07277477478020881,0.7049433476688516,0.9902152227732977,0.8475792852210746,0.1794018041001484,-0.026981089321222944,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.644810312069959,0.5399999999999999,0.4763020399884204
2014-04-01,4.51,4.66,3.27,4,4.54,4.46,3.25,0.1200000000000001,-0.54,0.6600000000000001,-0.75,1.21,0.15096491832271836,0.07268338246844382,0.008508106410018534,0.2934217302354182,-0.026981089314720156,0.06056297339538246,-0.14568233596632724,0.09172015733688692,0.1779460076374385,0.04755250842307661,0.08474480375367081,0.2711472115212062,-0.026981089314720156,0.06056297339538246,-0.14568233596632724,0.09172015733688692,0.8490350816772816,84.90350816772816,0.07268338246844382,0.7065782697645817,0.9914918935899815,0.8490350816772816,0.1779460076374385,-0.026981089314720156,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.8058708068128504,0.6600000000000003,1.324285127321549
2014-05-01,4.19,4.28,3.22,4,4.66,4.51,3.27,-0.3799999999999999,-0.6600000000000001,0.28000000000000025,-0.73,1.2399999999999998,0.1502868930244764,0.07260435603821357,0.007984970068854624,0.29258881598009817,-0.02698108931498972,0.06056297339406537,-0.14568233596401534,0.0917201573340359,0.1772679823394661,0.04740558917186168,0.08435473489671527,0.2701812297822169,-0.02698108931498972,0.06056297339406537,-0.14568233596401534,0.0917201573340359,0.8497131069755236,84.97131069755235,0.07260435603821357,0.7074111840199018,0.9920150299311454,0.8497131069755236,0.1772679823394661,-0.02698108931498972,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.4231659826584553,0.28000000000000025,-1.6554225370446871
2014-06-01,4.24,4.36,3.13,4,4.28,4.19,3.22,0.08000000000000007,-0.28000000000000025,0.3600000000000003,-0.7799999999999998,0.9700000000000002,0.14898166733632015,0.07249192594933195,0.006900103305684996,0.29106323136695533,-0.026981089309038468,0.06056297339305532,-0.14568233595608443,0.09172015733800748,0.17596275664535863,0.047246763012594596,0.0833608027545741,0.26856471053614317,-0.026981089309038468,0.06056297339305532,-0.14568233595608443,0.09172015733800748,0.8510183326636799,85.10183326636799,0.07249192594933195,0.7089367686330448,0.993099896694315,0.8510183326636799,0.17596275664535863,-0.026981089309038468,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.5023773571520973,0.3600000000000003,0.5546937912266907
