fecha,codigo_modelo,descripcion,c0_t,c_t,d_t,lambda_t,pi_estrella_t,inflacion,expectativa,meta_inflacion,brecha_ancla_meta,ancla_dentro_banda_meta
2024-07-01,B0,Modelo base TVP-VAR,2.6989571433125454,0.0904551985664,0.2520246348694625,0.8790666072931244,4.104751885278148,3.78,4.07,4,0.10475188527814794,TRUE
2024-08-01,B0,Modelo base TVP-VAR,2.6899331112004616,0.0903942138272372,0.25202463486946247,0.8791481403783111,4.090648136536637,3.07,4.02,4,0.09064813653663695,TRUE
2024-09-01,B0,Modelo base TVP-VAR,2.684714344372093,0.09045677275866801,0.25202463486946247,0.879064502688693,4.0831002735413335,2.11,3.97,4,0.08310027354133354,TRUE
2024-10-01,B0,Modelo base TVP-VAR,2.6800613915638154,0.09053425124413114,0.25202463486946247,0.878960918414297,4.076504092846983,1.16,3.96,4,0.07650409284698334,TRUE
2024-11-01,B0,Modelo base TVP-VAR,2.6664080847947234,0.09044861776956627,0.25202463486946247,0.8790754054396149,4.055208545502575,1.66,3.66,4,0.055208545502575035,TRUE
2024-12-01,B0,Modelo base TVP-VAR,2.66389106437608,0.0904739380847041,0.25202463486946247,0.8790415536360419,4.0515365515554755,1.7,3.95,4,0.05153655155547554,TRUE
2025-01-01,B0,Modelo base TVP-VAR,2.6396290291709086,0.0901892228053775,0.25202463486946247,0.8794222015725911,4.012898508077834,2.19,3.76,4,0.012898508077833881,TRUE
2025-02-01,B0,Modelo base TVP-VAR,2.618264266347231,0.08994681158216485,0.25202463486946247,0.8797462914216871,3.9789523603929116,1.79,3.79,4,-0.021047639607088442,TRUE
2025-03-01,B0,Modelo base TVP-VAR,2.594135487112979,0.08965240932029066,0.25202463486946247,0.8801398902961939,3.9405210834858155,1.57,3.71,4,-0.059478916514184466,TRUE
2025-04-01,B0,Modelo base TVP-VAR,2.5699849809908613,0.08935767302161568,0.25202463486946247,0.8805339357586719,3.9020891964831073,1.47,3.62,4,-0.09791080351689274,TRUE
2025-05-01,B0,Modelo base TVP-VAR,2.5484099093641817,0.08909766585442043,0.25202463486946247,0.8808815503718214,3.8678041648154418,1.69,3.55,4,-0.13219583518455824,TRUE
2025-06-01,B0,Modelo base TVP-VAR,2.5310830400980016,0.08889129591116743,0.25202463486946247,0.8811574551046156,3.8403037765665577,1.79,3.53,4,-0.15969622343344225,TRUE
2025-07-01,B0,Modelo base TVP-VAR,2.5184406877897674,0.08875292383366588,0.25202463486946247,0.8813424506057407,3.8203200164656144,1.17,3.54,4,-0.17967998353438563,TRUE
2025-08-01,B0,Modelo base TVP-VAR,2.5085435914692646,0.08865675828537883,0.25202463486946247,0.8814710184072622,3.8047517018708947,1.17,3.49,4,-0.19524829812910527,TRUE
2025-09-01,B0,Modelo base TVP-VAR,2.50011704808736,0.0885753705541788,0.25202463486946247,0.8815798291181415,3.7915029855188234,1.47,3.42,4,-0.20849701448117663,TRUE
2025-10-01,B0,Modelo base TVP-VAR,2.498138908731173,0.08855878384624975,0.25202463486946247,0.8816020045916961,3.788407782931037,1.26,3.37,4,-0.2115922170689628,TRUE
2025-11-01,B0,Modelo base TVP-VAR,2.508407011157149,0.08869681651780899,0.25202463486946247,0.8814174628567754,3.804775714962069,1.73,3.3,4,-0.1952242850379311,TRUE
2025-12-01,B0,Modelo base TVP-VAR,2.535936526943286,0.08902165511984855,0.25202463486946247,0.8809831723477786,3.84842893881294,1.65,3.72,4,-0.15157106118705999,TRUE
2026-01-01,B0,Modelo base TVP-VAR,2.5432626799197844,0.0890462917589001,0.25202463486946247,0.8809502345797717,3.859691099842211,0.96,3.64,4,-0.14030890015778885,TRUE
2026-02-01,B0,Modelo base TVP-VAR,2.549338254706084,0.08905320534413223,0.25202463486946247,0.8809409915143521,3.868952070958535,1.56,3.62,4,-0.13104792904146478,TRUE
2026-03-01,B0,Modelo base TVP-VAR,2.548508674525317,0.08900318273645627,0.2520246348694625,0.8810078688608637,3.8673994784824584,2.5,3.61,4,-0.13260052151754165,TRUE
2026-04-01,B0,Modelo base TVP-VAR,2.5466283466466333,0.08893908129092566,0.2520246348694625,0.8810935688030261,3.8641701664887402,3.24,3.71,4,-0.13582983351125977,TRUE
2026-05-01,B0,Modelo base TVP-VAR,2.541568942543768,0.08880671694900912,0.2520246348694625,0.8812705323075574,3.855718789956536,2.86,3.74,4,-0.14428121004346384,TRUE
2026-06-01,B0,Modelo base TVP-VAR,2.5389857945568033,0.08874326293762791,0.25202463486946247,0.8813553666675368,3.85142924034034,2.27,3.71,4,-0.14857075965965993,TRUE
2010-03-01,R1,Inflación AR(2),6.683520433027405,0.11646794333679482,-0.1800520641252379,0.9013027078401566,6.283960339754659,3.93,6.26,5,1.2839603397546586,FALSE
2010-04-01,R1,Inflación AR(2),6.482831657372711,0.11646794292467884,-0.18005206412523833,0.9013027081893921,6.095269314527729,3.75,5.81,5,1.0952693145277292,FALSE
2010-05-01,R1,Inflación AR(2),6.295145242537431,0.11646794255492628,-0.1800520641252561,0.9013027085027294,5.918803331929173,3.51,5.7,5,0.9188033319291726,TRUE
2010-06-01,R1,Inflación AR(2),6.053537959983071,0.11646794201754773,-0.18005206412515662,0.9013027089581065,5.6916400256026005,4.07,5.45,5,0.6916400256026005,TRUE
2010-07-01,R1,Inflación AR(2),5.758944287484085,0.11646794132627301,-0.18005206412511043,0.9013027095439028,5.414658007802276,4.12,5.11,5,0.41465800780227635,TRUE
2010-08-01,R1,Inflación AR(2),6.002269989766748,0.1164679424478668,-0.18005206412513353,0.9013027085934435,5.643437004588972,4.1,5.57,5,0.64343700458897235,TRUE
2010-09-01,R1,Inflación AR(2),6.215419921584994,0.1164679434665064,-0.18005206412513286,0.9013027077302276,5.843844225256093,3.76,5.68,5,0.8438442252560927,TRUE
2010-10-01,R1,Inflación AR(2),6.466719810064363,0.11646794461466038,-0.18005206412513242,0.9013027067572587,6.080120689504796,4.51,5.89,5,1.0801206895047963,FALSE
2010-11-01,R1,Inflación AR(2),6.6874327298721585,0.11646794566758581,-0.18005206412513153,0.9013027058649883,6.287638762010244,5.25,6.22,5,1.2876387620102436,FALSE
2010-12-01,R1,Inflación AR(2),6.6507239236677345,0.11646794575920563,-0.1800520641251319,0.9013027057873478,6.253124514388012,5.39,6.2,5,1.2531245143880119,FALSE
2011-01-01,R1,Inflación AR(2),6.394788148911341,0.11646794489782335,-0.18005206412513175,0.9013027065173006,6.012489311665486,4.9,5.85,5,1.0124893116654858,FALSE
2011-02-01,R1,Inflación AR(2),6.352325141166565,0.11646794498917516,-0.18005206412513167,0.9013027064398872,5.972564865228639,5.24,5.81,5,0.9725648652286392,TRUE
2011-03-01,R1,Inflación AR(2),6.53656950027253,0.11646794600034538,-0.18005206412513142,0.9013027055830011,6.145794572221716,4.99,6.13,5,1.1457945722217158,FALSE
2011-04-01,R1,Inflación AR(2),6.609798086393461,0.11646794652983838,-0.18005206412513142,0.901302705134298,6.214645345906314,5.76114812916453,6.19,5,1.2146453459063142,FALSE
2011-05-01,R1,Inflación AR(2),6.292942695696672,0.11646794544757604,-0.1800520641251313,0.901302706051429,5.91673247577373,6.3930220625962,5.74,5,0.9167324757737303,TRUE
2011-06-01,R1,Inflación AR(2),6.391469793043354,0.11646794634683011,-0.1800520641251313,0.9013027052893829,6.009369344847273,6.42229936695938,6.16,5,1.009369344847273,FALSE
2011-07-01,R1,Inflación AR(2),6.271894832899484,0.11646794609155085,-0.18005206412513125,0.9013027055057117,5.896942918342319,7.03967446592064,5.88,5,0.8969429183423188,TRUE
2011-08-01,R1,Inflación AR(2),6.26912611784549,0.1164679464574225,-0.18005206412513125,0.9013027051956647,5.894339727066258,7.6258261311642,5.95,5,0.8943397270662583,TRUE
2011-09-01,R1,Inflación AR(2),6.571285481033516,0.11646794860071596,-0.1800520641251313,0.9013027033793944,6.1784351468933405,7.24931562404949,6.43,5,1.1784351468933405,FALSE
2011-10-01,R1,Inflación AR(2),6.71451989117637,0.11646794974050438,-0.18005206412513136,0.9013027024135146,6.313106599059432,6.65,6.51,5,1.3131065990594317,FALSE
2011-11-01,R1,Inflación AR(2),6.444298775291504,0.11646794839849552,-0.18005206412513153,0.9013027035507601,6.059040070271064,6.05484387510006,6.06,5,1.059040070271064,FALSE
2011-12-01,R1,Inflación AR(2),6.123475614975138,0.11646794677785521,-0.1800520641251313,0.9013027049241236,5.757396631916545,6.2,5.62,5,0.7573966319165448,TRUE
2012-01-01,R1,Inflación AR(2),6.24896130090381,0.11646794739479688,-0.18005206412513125,0.9013027044013147,5.875380426058204,5.44,5.95,4.5,1.3753804260582037,FALSE
2012-02-01,R1,Inflación AR(2),6.409261574247785,0.11646794819046685,-0.18005206412513136,0.9013027037270478,6.026097492642043,5.17,6.11,4.5,1.5260974926420428,FALSE
2012-03-01,R1,Inflación AR(2),6.04387693033057,0.11646794661822836,-0.1800520641251312,0.9013027050593945,5.682556584708819,4.55,5.47,4.5,1.182556584708819,FALSE
2012-04-01,R1,Inflación AR(2),5.966645886356259,0.11646794627953513,-0.18005206412513114,0.90130270534641,5.609942632880173,4.27,5.54,4.5,1.1099426328801734,FALSE
2012-05-01,R1,Inflación AR(2),5.781934473737373,0.11646794553591083,-0.1800520641251312,0.9013027059765724,5.436273796008496,3.9,5.28,4.5,0.9362737960084964,TRUE
2012-06-01,R1,Inflación AR(2),5.603920867050821,0.11646794481596766,-0.18005206412513114,0.9013027065866667,5.268902351316387,3.47,5.11,4.5,0.7689023513163873,TRUE
2012-07-01,R1,Inflación AR(2),5.416305519341321,0.11646794406501777,-0.18005206412513103,0.9013027072230368,5.092503185394677,2.86,4.9,4.5,0.5925031853946772,TRUE
2012-08-01,R1,Inflación AR(2),5.230145165643702,0.11646794331824843,-0.18005206412513108,0.9013027078558643,4.917472030022298,2.71,4.55,4.5,0.4174720300222976,TRUE
2012-09-01,R1,Inflación AR(2),5.541293294057458,0.11646794374917294,-0.18005206412513114,0.9013027074906901,5.210018829633061,3.28,5.17,4.5,0.7100188296330607,TRUE
2012-10-01,R1,Inflación AR(2),5.350094489211563,0.11646794305286484,-0.1800520641251312,0.9013027080807557,5.030250436437312,3.35,4.76,4.5,0.5302504364373117,TRUE
2012-11-01,R1,Inflación AR(2),5.315467499845669,0.11646794278179068,-0.1800520641251312,0.9013027083104694,4.997693546921389,3.11,4.82,4.5,0.497693546921389,TRUE
2012-12-01,R1,Inflación AR(2),5.3893745609061785,0.11646794281177529,-0.18005206412513122,0.9013027082850599,5.0671822312006345,3.45,4.93,4.5,0.5671822312006345,TRUE
2013-01-01,R1,Inflación AR(2),5.287647475249211,0.11646794238947736,-0.18005206412513122,0.9013027086429237,4.971536681668719,3.86,4.83,4,0.9715366816687192,TRUE
2013-02-01,R1,Inflación AR(2),5.078876435330531,0.1164679416613905,-0.18005206412513125,0.9013027092599193,4.775246572471918,4.18,4.61,4,0.775246572471918,TRUE
2013-03-01,R1,Inflación AR(2),5.055345412466922,0.1164679415253594,-0.1800520641251312,0.9013027093751947,4.753122301327598,4.34,4.66,4,0.7531223013275978,TRUE
2013-04-01,R1,Inflación AR(2),5.22977361954904,0.1164679420744892,-0.1800520641251312,0.9013027089098511,4.917122690272755,4.13,4.93,4,0.9171226902727554,TRUE
2013-05-01,R1,Inflación AR(2),5.275884349673078,0.1164679421624967,-0.18005206412513122,0.9013027088352717,4.960476788556672,4.27,4.83,4,0.9604767885566723,TRUE
2013-06-01,R1,Inflación AR(2),5.4709741191852626,0.11646794275997083,-0.18005206412513122,0.9013027083289601,5.143903532673098,4.79,5.21,4,1.1439035326730984,FALSE
2013-07-01,R1,Inflación AR(2),5.24327908428116,0.11646794186262897,-0.1800520641251313,0.9013027090893857,4.929820758444032,4.74,4.81,4,0.9298207584440323,TRUE
2013-08-01,R1,Inflación AR(2),5.217141983627355,0.11646794176470875,-0.18005206412513128,0.9013027091723653,4.905246208498206,4.42,4.89,4,0.9052462084982063,TRUE
2013-09-01,R1,Inflación AR(2),5.240928454262107,0.11646794186272914,-0.18005206412513128,0.9013027090893008,4.927610655858486,4.21,4.91,4,0.9276106558584862,TRUE
2013-10-01,R1,Inflación AR(2),5.132829775703127,0.11646794147807026,-0.18005206412513128,0.9013027094152686,4.825974425914217,4.15,4.71,4,0.8259744259142172,TRUE
2013-11-01,R1,Inflación AR(2),5.135227570262605,0.11646794147859782,-0.1800520641251313,0.9013027094148215,4.8282288734101595,4.63,4.7,4,0.8282288734101595,TRUE
2013-12-01,R1,Inflación AR(2),5.405376886862507,0.11646794239919468,-0.1800520641251313,0.9013027086346891,5.082227890061864,4.39,5.19,4,1.0822278900618638,FALSE
2014-01-01,R1,Inflación AR(2),5.32767837059579,0.11646794198623707,-0.18005206412513128,0.9013027089846377,5.009174412910279,4.14,4.94,4,1.009174412910279,FALSE
2014-02-01,R1,Inflación AR(2),5.115210285279856,0.11646794108339135,-0.18005206412513125,0.9013027097497275,4.809408277599036,3.5,4.68,4,0.8094082775990357,TRUE
2014-03-01,R1,Inflación AR(2),5.008782204046571,0.11646794054405077,-0.18005206412513125,0.9013027102067755,4.709342771291127,3.25,4.54,4,0.7093427712911273,TRUE
2014-04-01,R1,Inflación AR(2),5.030588853862551,0.1164679403763431,-0.18005206412513122,0.9013027103488944,4.729845756000344,3.27,4.66,4,0.7298457560003442,TRUE
2014-05-01,R1,Inflación AR(2),4.792987335362695,0.11646793951055175,-0.1800520641251312,0.9013027110825835,4.506448737282133,3.22,4.28,4,0.5064487372821329,TRUE
2014-06-01,R1,Inflación AR(2),4.763419233222778,0.11646793920803653,-0.18005206412513122,0.901302711338941,4.478648300240549,3.13,4.36,4,0.4786483002405486,TRUE
2014-07-01,R1,Inflación AR(2),4.763552434683438,0.11646793898471161,-0.18005206412513122,0.9013027115281911,4.478773537593494,3.41,4.41,4,0.4787735375934936,TRUE
2014-08-01,R1,Inflación AR(2),4.509580519432448,0.11646793810282224,-0.1800520641251312,0.90130271227552194,4.23998479208015,3.7,4.06,4,0.23998479208014967,TRUE
2014-09-01,R1,Inflación AR(2),4.4557136379614,0.1164679377859387,-0.18005206412513128,0.9013027125440556,4.189338226866699,3.45,4.13,4,0.189338226866699,TRUE
2014-10-01,R1,Inflación AR(2),4.499167002631446,0.11646793776721243,-0.18005206412513128,0.9013027125599246,4.230193824007279,3.64,4.17,4,0.23019382400727917,TRUE
2014-11-01,R1,Inflación AR(2),4.4946556905361135,0.11646793761146707,-0.18005206412513128,0.9013027126919063,4.225952210540412,3.38,4.16,4,0.22595221054041215,TRUE
2014-12-01,R1,Inflación AR(2),4.519688932522396,0.11646793754476868,-0.18005206412513128,0.9013027127484279,4.249488892857123,2.95,4.21,4,0.24948889285712283,TRUE
2015-01-01,R1,Inflación AR(2),4.371347226319881,0.11646793699284491,-0.18005206412513128,0.9013027132161393,4.110015479552359,2.32,3.89,4,0.11001547955235935,TRUE
2015-02-01,R1,Inflación AR(2),4.477029141620251,0.11646793706141377,-0.18005206412513125,0.9013027131580327,4.20937942537764,2.44,4.07,4,0.20937942537763998,TRUE
2015-03-01,R1,Inflación AR(2),4.494752633558147,0.11646793696101401,-0.18005206412513128,0.9013027132431134,4.226043355444491,2.43,4.11,4,0.2260433554444914,TRUE
2015-04-01,R1,Inflación AR(2),4.269959760489164,0.11646793637064216,-0.18005206412513125,0.9013027137434064,4.014689246542436,2.58,3.82,4,0.014689246542435974,TRUE
2015-05-01,R1,Inflación AR(2),4.01844979583092,0.11646793572651316,-0.18005206412513122,0.9013027142892545,3.7782152709266974,2.55,3.57,4,-0.2217847290733026,TRUE
2015-06-01,R1,Inflación AR(2),3.9990561493053023,0.11646793557825195,-0.1800520641251312,0.901302714414894,3.759981032030826,2.39,3.67,4,-0.2400189679691742,TRUE
2015-07-01,R1,Inflación AR(2),3.9161210185563413,0.11646793529582611,-0.1800520641251312,0.9013027146542273,3.682004001758511,2.32,3.56,4,-0.31799599824148883,TRUE
2015-08-01,R1,Inflación AR(2),3.733291314017097,0.1164679348157123,-0.18005206412513117,0.9013027150610855,3.510104383036544,1.96,3.31,4,-0.48989561696345607,TRUE
2015-09-01,R1,Inflación AR(2),3.7498262671594635,0.11646793471857894,-0.18005206412513122,0.9013027151433983,3.5256508286295625,1.88,3.4,4,-0.47434917137043753,TRUE
2015-10-01,R1,Inflación AR(2),3.6985203725218363,0.11646793451134549,-0.18005206412513125,0.9013027153190121,3.4774121477958326,2.23,3.28,4,-0.5225878522041674,TRUE
2015-11-01,R1,Inflación AR(2),3.7432797398984037,0.11646793445365454,-0.18005206412513125,0.9013027153679005,3.5194956707887695,2.51,3.37,4,-0.48050432921123054,TRUE
2015-12-01,R1,Inflación AR(2),3.94913756261829,0.11646793469342918,-0.18005206412513128,0.9013027151647107,3.713046719424449,3.07,3.65,4,-0.2869532805755508,TRUE
2016-01-01,R1,Inflación AR(2),4.09689481177675,0.11646793481245174,-0.1800520641251313,0.9013027150638485,3.851970614138712,4.38,3.8,4,-0.148029385861288,TRUE
2016-02-01,R1,Inflación AR(2),4.23425449624238,0.11646793490504351,-0.1800520641251313,0.9013027149853844,3.9811185405213805,4.27,4.09,4,-0.018881459478619522,TRUE
2016-03-01,R1,Inflación AR(2),4.258423582218799,0.11646793458712411,-0.18005206412513128,0.9013027152547958,4.003842727578631,4.26,3.99,4,0.0038427275786308,TRUE
2016-04-01,R1,Inflación AR(2),4.393941649913317,0.11646793466289491,-0.18005206412513128,0.901302715190586,4.131259134277378,4.09,4.19,4,0.13125913427737768,TRUE
2016-05-01,R1,Inflación AR(2),4.459934054597418,0.11646793449342349,-0.1800520641251313,0.9013027153341996,4.1933063218438384,4.36,4.16,4,0.19330632184383845,TRUE
2016-06-01,R1,Inflación AR(2),4.60895685508807,0.11646793460514275,-0.18005206412513128,0.9013027152395264,4.333420109576251,4.43,4.39,4,0.33342010957625057,TRUE
2016-07-01,R1,Inflación AR(2),4.67346943140419,0.11646793441176626,-0.18005206412513128,0.9013027154033976,4.394075937052281,4.62,4.41,4,0.39407593705228106,TRUE
2016-08-01,R1,Inflación AR(2),4.696196106981528,0.11646793406511376,-0.18005206412513125,0.9013027156971579,4.4154439449153156,4.74,4.45,4,0.41544394491531556,TRUE
2016-09-01,R1,Inflación AR(2),4.681899850483089,0.11646793357683193,-0.18005206412513125,0.9013027161109378,4.402002357885383,4.56,4.42,4,0.4020023578853831,TRUE
2016-10-01,R1,Inflación AR(2),4.715919581564877,0.11646793327818125,-0.18005206412513125,0.9013027163640204,4.433988289962083,4.76,4.43,4,0.43398828996208305,TRUE
2016-11-01,R1,Inflación AR(2),4.830363261290745,0.11646793328319277,-0.18005206412513125,0.9013027163597735,4.541590196035555,4.67,4.6,4,0.5415901960355551,TRUE
2016-12-01,R1,Inflación AR(2),4.895906848544152,0.11646793309547078,-0.18005206412513125,0.901302716518853,4.603215397548667,4.23,4.66,4,0.6032153975486674,TRUE
2017-01-01,R1,Inflación AR(2),4.7775916981682975,0.11646793219679458,-0.18005206412513128,0.9013027172804093,4.491973464766026,3.83,4.4,4,0.4919734647660263,TRUE
2017-02-01,R1,Inflación AR(2),4.777762015585073,0.11646793171311634,-0.18005206412513128,0.9013027176902881,4.492133598072754,3.96,4.46,4,0.4921335980727539,TRUE
2017-03-01,R1,Inflación AR(2),4.670128725887088,0.11646793088755901,-0.18005206412513128,0.9013027183898821,4.390934934005755,4,4.28,4,0.3909349340057551,TRUE
2017-04-01,R1,Inflación AR(2),4.745906660196873,0.11646793066339914,-0.1800520641251313,0.9013027185798397,4.462182643464219,4.09,4.51,4,0.4621826434642191,TRUE
2017-05-01,R1,Inflación AR(2),4.560310780121022,0.11646792957354896,-0.18005206412513136,0.9013027195034008,4.287682217113641,3.93,4.17,4,0.28768221711364106,TRUE
2017-06-01,R1,Inflación AR(2),4.582121591841137,0.1164679291861021,-0.1800520641251314,0.9013027198317312,4.308189113881255,4.36,4.26,4,0.30818911388125514,TRUE
2017-07-01,R1,Inflación AR(2),4.714122384707896,0.11646792915722623,-0.18005206412513142,0.9013027198562011,4.432298517549954,5.22,4.48,4,0.4322985175499543,TRUE
2017-08-01,R1,Inflación AR(2),4.750831788818043,0.11646792878433275,-0.18005206412513142,0.9013027201721986,4.466813325770188,4.72,4.51,4,0.46681332577018786,TRUE
2017-09-01,R1,Inflación AR(2),4.94760950715733,0.11646792910329637,-0.1800520641251314,0.9013027199019024,4.651827104449765,4.36,4.75,4,0.6518271044497652,TRUE
2017-10-01,R1,Inflación AR(2),4.898760791302871,0.11646792846229005,-0.1800520641251314,0.9013027204451041,4.605898703302763,4.2,4.53,4,0.6058987033027634,TRUE
2017-11-01,R1,Inflación AR(2),4.930831178219349,0.11646792811341504,-0.18005206412513142,0.9013027207407478,4.636051828216655,4.69,4.63,4,0.6360518282166554,TRUE
2017-12-01,R1,Inflación AR(2),4.865559500894491,0.11646792742601539,-0.18005206412513142,0.9013027213232642,4.574682277600517,5.68,4.56,4,0.5746822776005169,TRUE
2018-01-01,R1,Inflación AR(2),4.869207321312625,0.11646792700625842,-0.18005206412513142,0.9013027216789747,4.578112018953901,4.71,4.71,4,0.5781120189539006,TRUE
2018-02-01,R1,Inflación AR(2),4.871745530140044,0.11646792658128279,-0.18005206412513142,0.9013027220391077,4.580498484483269,4.15,4.56,4,0.580498484483269,TRUE
2018-03-01,R1,Inflación AR(2),4.920845977724402,0.11646792633789857,-0.18005206412513142,0.9013027222453565,4.626663564165343,4.14,4.62,4,0.6266635641653426,TRUE
2018-04-01,R1,Inflación AR(2),4.83004401191239,0.11646792561377041,-0.18005206412513142,0.9013027228589973,4.541289999560102,3.92,4.46,4,0.5412899995601022,TRUE
2018-05-01,R1,Inflación AR(2),4.8166190599122976,0.11646792515489067,-0.18005206412513142,0.9013027232478612,4.528667628097327,4.09,4.48,4,0.5286676280973266,TRUE
2018-06-01,R1,Inflación AR(2),4.765764033667791,0.11646792457451904,-0.1800520641251314,0.9013027237396799,4.480852860105108,3.79,4.43,4,0.48085286010510764,TRUE
2018-07-01,R1,Inflación AR(2),4.735731749696398,0.1164679240646657,-0.18005206412513142,0.90130272417174,4.45261599089581,2.61,4.36,4,0.4526159908958096,TRUE
2018-08-01,R1,Inflación AR(2),4.779788067913492,0.11646792378731674,-0.1800520641251314,0.9013027244067711,4.494038493649727,3.36,4.33,4,0.4940384936497271,TRUE
2018-09-01,R1,Inflación AR(2),4.705172057827789,0.11646792325350139,-0.18005206412513136,0.901302724859137,4.423883242534812,4.55,4.32,4,0.4238832425348118,TRUE
2018-10-01,R1,Inflación AR(2),4.6187063071323475,0.11646792268671832,-0.18005206412513136,0.9013027253394404,4.3425866625708744,4.34,4.32,4,0.34258666257087445,TRUE
2018-11-01,R1,Inflación AR(2),4.725146706009533,0.1164679228467069,-0.1800520641251314,0.9013027252038629,4.4426637466876135,3.15,4.47,4,0.44266374668761355,TRUE
2018-12-01,R1,Inflación AR(2),4.766257649469962,0.11646792277192725,-0.1800520641251314,0.9013027252672327,4.481316958530263,2.31,4.38,4,0.4813169585302628,TRUE
2019-01-01,R1,Inflación AR(2),4.611080893024583,0.11646792218517805,-0.1800520641251314,0.9013027257644558,4.335417115766766,4.1,4.07,4,0.3354171157667656,TRUE
2019-02-01,R1,Inflación AR(2),4.537506995203016,0.1164679217545127,-0.1800520641251314,0.9013027261294103,4.266241677023676,4.46,4.25,4,0.2662416770236762,TRUE
2019-03-01,R1,Inflación AR(2),4.586234667953007,0.11646792173904641,-0.1800520641251314,0.9013027261425168,4.312056268217835,4.17,4.35,4,0.3120562682178347,TRUE
2019-04-01,R1,Inflación AR(2),4.598744158632928,0.11646792158982758,-0.18005206412513142,0.9013027262689679,4.323817904684755,4.75,4.3,4,0.3238179046847547,TRUE
2019-05-01,R1,Inflación AR(2),4.615767457541091,0.11646792145619421,-0.1800520641251314,0.9013027263822115,4.339823500901748,4.54,4.39,4,0.3398235009017476,TRUE
2019-06-01,R1,Inflación AR(2),4.650886073126878,0.11646792139373138,-0.1800520641251314,0.9013027264351438,4.372842623605591,4.8,4.36,4,0.3728426236055906,TRUE
2019-07-01,R1,Inflación AR(2),4.796948020928252,0.11646792174832764,-0.18005206412513136,0.9013027261346517,4.510172566326964,4.37,4.6,4,0.5101725663269638,TRUE
2019-08-01,R1,Inflación AR(2),4.832783889179355,0.11646792166483108,-0.18005206412513136,0.9013027262054084,4.543866062162303,3.01,4.53,4,0.5438660621623033,TRUE
2019-09-01,R1,Inflación AR(2),4.806011078112051,0.1164679213547885,-0.18005206412513136,0.9013027264681447,4.518693806014934,1.8,4.34,4,0.5186938060149338,TRUE
2019-10-01,R1,Inflación AR(2),4.782820993869089,0.1164679210536753,-0.18005206412513136,0.9013027267233141,4.496890090949541,2.17,4.22,4,0.49689009094954084,TRUE
2019-11-01,R1,Inflación AR(2),4.725603232155068,0.11646792070184606,-0.1800520641251314,0.9013027270214614,4.443092971417468,2.92,4.25,4,0.4430929714174683,TRUE
2019-12-01,R1,Inflación AR(2),4.548864833396244,0.11646792013526186,-0.1800520641251314,0.9013027275015963,4.276920504222533,3.41,4.1,4,0.27692050422253267,TRUE
2020-01-01,R1,Inflación AR(2),4.462218970896667,0.11646791978650493,-0.1800520641251314,0.9013027277971399,4.195454581237134,1.78,4.11,4,0.19545458123713377,TRUE
2020-02-01,R1,Inflación AR(2),4.417947228461135,0.11646791955739327,-0.1800520641251314,0.9013027279912939,4.1538295310491655,1.24,3.85,4,0.15382953104916552,TRUE
2020-03-01,R1,Inflación AR(2),4.50749046005311,0.11646791952550806,-0.18005206412513136,0.901302728018314,4.238019608453184,1.77,3.99,4,0.23801960845318426,TRUE
2020-04-01,R1,Inflación AR(2),4.478239432104183,0.11646791937165159,-0.1800520641251314,0.901302728148695,4.210517291175077,1.88,3.97,4,0.21051729117507723,TRUE
2020-05-01,R1,Inflación AR(2),4.4337258040529735,0.1164679191954263,-0.1800520641251314,0.9013027282980319,4.168664816215373,1.8,3.96,4,0.16866481621537321,TRUE
2020-06-01,R1,Inflación AR(2),4.30522714997869,0.11646791888846353,-0.18005206412513136,0.9013027285581584,4.047848183201993,2.39,3.77,4,0.047848183201993244,TRUE
2020-07-01,R1,Inflación AR(2),4.297699958101578,0.1164679187618008,-0.1800520641251314,0.901302728665495,4.040770988207465,2.88,3.9,4,0.040770988207465386,TRUE
2020-08-01,R1,Inflación AR(2),4.279777724727961,0.11646791861456669,-0.1800520641251314,0.9013027287902642,4.023920197375159,4.19,3.92,4,0.02392019737515927,TRUE
2020-09-01,R1,Inflación AR(2),4.235288053304628,0.11646791840397731,-0.1800520641251314,0.9013027289687219,3.9820902467786676,4.97,3.99,4,-0.01790975322133237,TRUE
2020-10-01,R1,Inflación AR(2),4.2951457751885815,0.11646791855541087,-0.18005206412513136,0.901302728840394,4.038369500974312,5.34,4.15,4,0.03836950097431213,TRUE
2020-11-01,R1,Inflación AR(2),4.3762020885553925,0.1164679187940821,-0.18005206412513136,0.9013027286381392,4.114580033715399,5.46,4.27,4,0.1145800337153986,TRUE
2020-12-01,R1,Inflación AR(2),4.3848374368896685,0.11646791871253506,-0.18005206412513136,0.9013027287072437,4.122699135561727,4.82,4.26,4,0.12269913556172707,TRUE
2021-01-01,R1,Inflación AR(2),4.3628341893023395,0.1164679184924714,-0.1800520641251314,0.9013027288937302,4.10201130509252,5.24,4.12,4,0.10201130509252021,TRUE
2021-02-01,R1,Inflación AR(2),4.482017447030992,0.11646791883589058,-0.18005206412513136,0.9013027286027098,4.2140694432898975,6,4.39,4,0.21406944328989752,TRUE
2021-03-01,R1,Inflación AR(2),4.451215996325966,0.1164679185285529,-0.18005206412513136,0.901302728863154,4.185109391442856,5.84,4.34,4,0.18510939144285565,TRUE
