fecha,exp_inf_24m,exp_inf_12m,infl_gt,meta_inflacion,exp24_lag1,infl_lag1,exp12_pronostico_infl_lag1,d_exp24,gap_meta_largo,x_inflacion,sorpresa_inflacion,y_ajustada,lambda_desanclaje,lambda_se,lambda_li_95,lambda_ls_95,parametro_anclaje,anclaje_porcentaje,anclaje_se,anclaje_li_95,anclaje_ls_95,gamma_sorpresa,gamma_sorpresa_se,gamma_sorpresa_li_95,gamma_sorpresa_ls_95,gamma_sorpresa_p_valor,z_anclaje_igual_uno,p_anclaje_igual_uno,anclaje_significativamente_menor_uno,anclaje_significativamente_mayor_cero,lambda_significativamente_positiva,fuera_rango_0_1,contribucion_meta,contribucion_inflacion,contribucion_sorpresa,ajuste_sin_error_estado,residuo_estado_u,ajuste_total_estado
2014-12-01,4.21,4.2,2.95,4,4.16,3.38,4.69,0.04999999999999982,-0.16000000000000014,-0.6200000000000001,-1.3100000000000005,0.20999999999999996,0.36262717523949223,0.07494090258559954,0.21574570520279254,0.5095086452761919,0.6373728247605077,63.73728247605077,0.07494090258559954,0.490491354723808,0.7842542947972074,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.838841843748674,1.3059791664314393e-6,TRUE,TRUE,TRUE,FALSE,-0.16000000000000014,-0.2248288486484852,0.18235017584752317,-0.20247867280096216,0.2524786728009619,0.04999999999999977
2015-01-01,3.89,3.75,2.32,4,4.21,2.95,5.09,-0.31999999999999984,-0.20999999999999996,-1.0499999999999998,-2.1399999999999997,-0.10999999999999988,0.361659643350828,0.07468998554361686,0.2152699616795217,0.5080493250221343,0.638340356649172,63.8340356649172,0.07468998554361686,0.4919506749778657,0.7847300383204783,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.842143705324845,1.2844581348991895e-6,TRUE,TRUE,TRUE,FALSE,-0.20999999999999996,-0.37974262551836935,0.2978850200867934,-0.2918576054315759,-0.028142394568424083,-0.32
2015-02-01,4.07,3.79,2.44,4,3.89,2.32,4.73,0.18000000000000016,0.10999999999999988,-1.6800000000000002,-2.4100000000000006,0.07000000000000028,0.35740259321522694,0.07424527727128571,0.21188452374131672,0.5029206626891372,0.6425974067847731,64.2597406784773,0.07424527727128571,0.49707933731086285,0.7881154762586833,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.81380912498056,1.4808025236278966e-6,TRUE,TRUE,TRUE,FALSE,0.10999999999999988,-0.6004363566015813,0.33546864411643573,-0.15496771248514574,0.3349677124851457,0.17999999999999994
2015-03-01,4.11,3.82,2.43,4,4.07,2.44,4.56,0.040000000000000036,-0.07000000000000028,-1.56,-2.1199999999999997,0.11000000000000032,0.3558328973214282,0.07408219854106193,0.21063445628540112,0.5010313383574553,0.6441671026785718,64.41671026785718,0.07408219854106193,0.4989686616425447,0.7893655437145989,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.803217295504517,1.5613628148270677e-6,TRUE,TRUE,TRUE,FALSE,-0.07000000000000028,-0.555099319821428,0.29510104793644953,-0.32999827188497877,0.3699982718849788,0.040000000000000036
2015-04-01,3.82,3.62,2.58,4,4.11,2.43,4.46,-0.2900000000000005,-0.11000000000000032,-1.5699999999999998,-2.03,-0.18000000000000016,0.3566158448038368,0.07387785472596248,0.21181791028586813,0.5014137793218054,0.6433841551961632,64.33841551961632,0.07387785472596248,0.4985862206781946,0.7881820897141318,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.8271007073316285,1.3853507611398463e-6,TRUE,TRUE,TRUE,FALSE,-0.11000000000000032,-0.5598868763420237,0.28257317325990217,-0.3873137030821219,0.09731370308212152,-0.29000000000000037
2015-05-01,3.57,3.46,2.55,4,3.82,2.58,4.51,-0.25,0.18000000000000016,-1.42,-1.9299999999999997,-0.43000000000000016,0.35748740181422006,0.07374123844340116,0.21295723028977334,0.5020175733386668,0.64251259818578,64.251259818578,0.07374123844340116,0.4979824266613333,0.7870427697102267,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.847862734073871,1.2479870145092685e-6,TRUE,TRUE,TRUE,FALSE,0.18000000000000016,-0.5076321105761925,0.26865331250818286,-0.058978798068009486,-0.19102120193199043,-0.24999999999999992
2015-06-01,3.67,3.25,2.39,4,3.57,2.55,4.19,0.10000000000000009,0.43000000000000016,-1.4500000000000002,-1.6400000000000006,-0.33000000000000007,0.35528382808558934,0.07345112238345165,0.21132227358998032,0.4992453825811983,0.6447161719144107,64.47161719144107,0.07345112238345165,0.5007546174188017,0.7886777264100197,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.837010198848015,1.318066676086218e-6,TRUE,TRUE,TRUE,FALSE,0.43000000000000016,-0.5151615507241046,0.22828571632819694,0.14312416560409247,-0.04312416560409239,0.10000000000000007
2015-07-01,3.56,3.16,2.32,4,3.67,2.39,4.24,-0.10999999999999988,0.33000000000000007,-1.6099999999999999,-1.85,-0.43999999999999995,0.3546275423043017,0.07319061642509755,0.21117657010482482,0.4980785145037786,0.6453724576956983,64.53724576956984,0.07319061642509755,0.5019214854962214,0.7888234298951752,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.84525967433576,1.2644618711229847e-6,TRUE,TRUE,TRUE,FALSE,0.33000000000000007,-0.5709503431099258,0.25751742390680743,0.01656708079688174,-0.12656708079688156,-0.10999999999999982
2015-08-01,3.31,3.04,1.96,4,3.56,2.32,4.24,-0.25,0.43999999999999995,-1.6800000000000002,-1.9200000000000004,-0.69,0.35504224033832177,0.07292945229765953,0.21210314042267722,0.49798134025396634,0.6449577596616782,64.49577596616783,0.07292945229765953,0.5020186597460337,0.7878968595773228,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.868297089209264,1.1256402025145916e-6,TRUE,TRUE,TRUE,FALSE,0.43999999999999995,-0.5964709637683806,0.267261326433011,0.11079036266463033,-0.3607903626646301,-0.24999999999999978
2015-09-01,3.4,3.06,1.88,4,3.31,1.96,4.09,0.08999999999999986,0.69,-2.04,-2.13,-0.6000000000000001,0.3519271189017744,0.0725230899993382,0.20978447445551462,0.4940697633480342,0.6480728810982256,64.80728810982257,0.0725230899993382,0.5059302366519658,0.7902155255444854,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.852621680970652,1.2183998058353937e-6,TRUE,TRUE,TRUE,FALSE,0.69,-0.7179313225596198,0.2964930340116215,0.2685617114520017,-0.17856171145200173,0.08999999999999997
2015-10-01,3.28,2.94,2.23,4,3.4,1.88,4.24,-0.1200000000000001,0.6000000000000001,-2.12,-2.3600000000000003,-0.7200000000000002,0.3516768004834253,0.07231468663932367,0.20994261911705112,0.4934109818497995,0.6483231995165747,64.83231995165747,0.07231468663932367,0.5065890181502005,0.7900573808829489,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.863144913251807,1.1553519645454907e-6,TRUE,TRUE,TRUE,FALSE,0.6000000000000001,-0.7455548170248617,0.328508713740576,0.18295389671571438,-0.3029538967157143,-0.11999999999999994
2015-11-01,3.37,3.02,2.51,4,3.28,2.23,4.08,0.0900000000000003,0.7200000000000002,-1.77,-1.85,-0.6299999999999999,0.3496190074925541,0.0721642322811231,0.20817971124957008,0.4910583037355381,0.650380992507446,65.0380992507446,0.0721642322811231,0.508941696264462,0.79182028875043,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.844768612386503,1.267593187290177e-6,TRUE,TRUE,TRUE,FALSE,0.7200000000000002,-0.6188256432618208,0.25751742390680743,0.35869178064498686,-0.26869178064498644,0.09000000000000041
2015-12-01,3.65,3.17,3.07,4,3.37,2.51,4.16,0.2799999999999998,0.6299999999999999,-1.4900000000000002,-1.6500000000000004,-0.3500000000000001,0.345964557554228,0.07204352060176379,0.2047618518553016,0.4871672632531544,0.6540354424457719,65.40354424457719,0.07204352060176379,0.5128327367468455,0.7952381481446984,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.802160619920594,1.5696270513960726e-6,TRUE,TRUE,TRUE,FALSE,0.6299999999999999,-0.5154871907557999,0.22967770240336885,0.34419051164756886,-0.06419051164756916,0.2799999999999997
2016-01-01,3.8,3.62,4.38,4,3.65,3.07,4.2,0.1499999999999999,0.3500000000000001,-0.9300000000000002,-1.1300000000000003,-0.20000000000000018,0.34351372658241025,0.07196824436558776,0.2024585595952806,0.4845688935695399,0.6564862734175898,65.64862734175898,0.07196824436558776,0.5154311064304602,0.7975414404047194,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.773129171213523,1.813853715567325e-6,TRUE,TRUE,TRUE,FALSE,0.3500000000000001,-0.3194677657216416,0.15729442649442837,0.18782666077278687,-0.03782666077278699,0.14999999999999988
2016-02-01,4.09,3.94,4.27,4,3.8,4.38,3.75,0.29000000000000004,0.20000000000000018,0.3799999999999999,0.6299999999999999,0.08999999999999986,0.3407563910442958,0.07191748002151492,0.1998007203432477,0.48171206174534387,0.6592436089557042,65.92436089557042,0.07191748002151492,0.5182879382546561,0.8001992796567523,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.738158107630505,2.1566951831249666e-6,TRUE,TRUE,TRUE,FALSE,0.20000000000000018,0.12948742859683235,-0.0876951227358317,0.24179230586100087,0.04820769413899913,0.29
2016-03-01,3.99,3.99,4.26,4,4.09,4.27,3.79,-0.09999999999999964,-0.08999999999999986,0.2699999999999996,0.47999999999999954,-0.009999999999999787,0.3377018148699383,0.07190161590587407,0.19677723726419283,0.4786263924756837,0.6622981851300618,66.22981851300618,0.07190161590587407,0.5213736075243163,0.8032227627358073,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.6967207984869415,2.64371430320185e-6,TRUE,TRUE,TRUE,FALSE,-0.08999999999999986,0.0911794900148832,-0.06681533160825268,-0.06563584159336934,-0.0343641584066303,-0.09999999999999964
2016-04-01,4.19,4.18,4.09,4,3.99,4.26,3.82,0.20000000000000018,0.009999999999999787,0.2599999999999998,0.43999999999999995,0.1900000000000004,0.335023157717668,0.0718458697565205,0.19420784055693233,0.4758384748784037,0.664976842282332,66.4976842282332,0.0718458697565205,0.5241615251215963,0.8057921594430677,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.6630816615211534,3.1150906768813976e-6,TRUE,TRUE,TRUE,FALSE,0.009999999999999787,0.0871060210065936,-0.061247387307565,0.03585863369902839,0.16414136630097179,0.20000000000000018
2016-05-01,4.16,4.15,4.36,4,4.19,4.09,3.62,-0.03000000000000025,-0.1900000000000004,0.08999999999999986,0.46999999999999975,0.16000000000000014,0.33213757195643523,0.07177198039803766,0.19146707527716672,0.47280806863570374,0.6678624280435648,66.78624280435648,0.07177198039803766,0.5271919313642963,0.8085329247228332,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.627677404391593,3.6978943013339654e-6,TRUE,TRUE,TRUE,FALSE,-0.1900000000000004,0.029892381476079123,-0.06542334553308077,-0.22553096405700204,0.19553096405700182,-0.03000000000000022
2016-06-01,4.39,4.33,4.43,4,4.16,4.36,3.46,0.22999999999999954,-0.16000000000000014,0.3600000000000003,0.9000000000000004,0.3899999999999997,0.3293254781007649,0.07165432862491472,0.18888557465953462,0.4697653815419952,0.6706745218992352,67.06745218992351,0.07165432862491472,0.5302346184580049,0.8111144253404654,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.59603047604658,4.306157432283232e-6,TRUE,TRUE,TRUE,FALSE,-0.16000000000000014,0.11855717211627546,-0.12527874676547393,-0.16672157464919862,0.3967215746491982,0.2299999999999996
2016-07-01,4.41,4.28,4.62,4,4.39,4.43,3.25,0.020000000000000462,-0.3899999999999997,0.4299999999999997,1.1799999999999997,0.41000000000000014,0.3262173341779006,0.07151681476777799,0.1860469529440335,0.4663877154117677,0.6737826658220993,67.37826658220993,0.07151681476777799,0.5336122845882323,0.8139530470559664,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.561407484899319,5.081186344266e-6,TRUE,TRUE,TRUE,FALSE,-0.3899999999999997,0.14027345369649716,-0.16425435687028794,-0.41398090317379044,0.43398090317379084,0.020000000000000406
2016-08-01,4.45,4.4,4.74,4,4.41,4.62,3.16,0.040000000000000036,-0.41000000000000014,0.6200000000000001,1.46,0.4500000000000002,0.323053438989679,0.07132502197889916,0.1832589647145089,0.4628479132648491,0.676946561010321,67.69465610103211,0.07132502197889916,0.5371520867351509,0.8167410352854911,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.529314257838593,5.9175429134613075e-6,TRUE,TRUE,TRUE,FALSE,-0.41000000000000014,0.200293132173601,-0.20322996697510207,-0.41293683480150123,0.4529368348015012,0.03999999999999998
2016-09-01,4.42,4.43,4.56,4,4.45,4.74,3.04,-0.03000000000000025,-0.4500000000000002,0.7400000000000002,1.7000000000000002,0.41999999999999993,0.31970719176231965,0.07110760950933655,0.18033883809728218,0.4590755454273571,0.6802928082376803,68.02928082376803,0.07110760950933655,0.5409244545726428,0.8196611619027179,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.49610377803998,6.920996634392366e-6,TRUE,TRUE,TRUE,FALSE,-0.4500000000000002,0.2365833219041166,-0.23663763277922847,-0.45005431087511205,0.4200543108751118,-0.03000000000000025
2016-10-01,4.43,4.42,4.76,4,4.42,4.56,3.06,0.009999999999999787,-0.41999999999999993,0.5599999999999996,1.4999999999999996,0.4299999999999997,0.3165960753971134,0.07087704180281758,0.1776796261328511,0.45551252466137565,0.6834039246028867,68.34039246028867,0.07087704180281758,0.5444874753386244,0.822320373867149,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.466835343917071,7.938518216911888e-6,TRUE,TRUE,TRUE,FALSE,-0.41999999999999993,0.17729380222238336,-0.20879791127578975,-0.4515041090534063,0.46150410905340605,0.009999999999999731
2016-11-01,4.6,4.67,4.67,4,4.43,4.76,2.94,0.16999999999999993,-0.4299999999999997,0.7599999999999998,1.8199999999999998,0.5999999999999996,0.31375984507772603,0.07058250777200675,0.17542067190607438,0.4520990182493777,0.686240154922274,68.6240154922274,0.07058250777200675,0.5479009817506223,0.8245793280939256,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.445291829120362,8.777263710886498e-6,TRUE,TRUE,TRUE,FALSE,-0.4299999999999997,0.2384574822590717,-0.2533414656812916,-0.44488398342221963,0.6148839834222194,0.16999999999999976
2016-12-01,4.66,4.68,4.23,4,4.6,4.67,3.02,0.0600000000000005,-0.5999999999999996,0.6699999999999999,1.65,0.6600000000000001,0.31055089665484803,0.07026512359721236,0.17283378503505634,0.44826800827463975,0.689449103345152,68.9449103345152,0.07026512359721236,0.5517319917253602,0.8271662149649437,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.419701848602008,9.883716732398554e-6,TRUE,TRUE,TRUE,FALSE,-0.5999999999999996,0.20806910075874815,-0.22967770240336877,-0.6216086016446203,0.6816086016446208,0.0600000000000005
2017-01-01,4.4,4.42,3.83,4,4.66,4.23,3.17,-0.2599999999999998,-0.6600000000000001,0.23000000000000043,1.0600000000000005,0.40000000000000036,0.30641132966697404,0.06994243296941272,0.16932668005581827,0.4434959792781298,0.693588670333026,69.3588670333026,0.06994243296941272,0.5565040207218702,0.8306733199441817,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.380907507192009,1.1818603550916926e-5,TRUE,TRUE,TRUE,FALSE,-0.6600000000000001,0.07047460582340416,-0.14755052396822488,-0.7370759181448209,0.477075918144821,-0.2599999999999999
2017-02-01,4.46,4.4,3.96,4,4.4,3.83,3.62,0.05999999999999961,-0.40000000000000036,-0.16999999999999993,0.20999999999999996,0.45999999999999996,0.3025565512811984,0.06956726475320428,0.1662072178619553,0.4389058847004415,0.6974434487188016,69.74434487188016,0.06956726475320428,0.5610941152995585,0.8337927821380446,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.349122426396139,1.3668339554510008e-5,TRUE,TRUE,TRUE,FALSE,-0.40000000000000036,-0.05143461371780371,-0.02923170757861057,-0.4806663212964146,0.5406663212964142,0.05999999999999961
2017-03-01,4.28,4.22,4,4,4.46,3.96,3.94,-0.17999999999999972,-0.45999999999999996,-0.040000000000000036,0.020000000000000018,0.28000000000000025,0.2989648310249473,0.06916552939279423,0.16340288444342413,0.4345267776064705,0.7010351689750527,70.10351689750527,0.06916552939279423,0.5654732223935295,0.8365971155565759,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.322454171168303,1.5430314174248784e-5,TRUE,TRUE,TRUE,FALSE,-0.45999999999999996,-0.011958593240997902,-0.0027839721503438667,-0.47474256539134174,0.29474256539134214,-0.1799999999999996
2017-04-01,4.51,4.38,4.09,4,4.28,4,3.99,0.22999999999999954,-0.28000000000000025,0,0.009999999999999787,0.5099999999999998,0.29528491723276395,0.06872133118690052,0.16059358313678976,0.4299762513287382,0.704715082767236,70.47150827672361,0.06872133118690052,0.5700237486712618,0.8394064168632103,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.296845129930347,1.7324614354941528e-5,TRUE,TRUE,TRUE,FALSE,-0.28000000000000025,0,-0.0013919860751719023,-0.28139198607517213,0.5113919860751717,0.22999999999999954
2017-05-01,4.17,4.2,3.93,4,4.51,4.09,4.18,-0.33999999999999986,-0.5099999999999998,0.08999999999999986,-0.08999999999999986,0.16999999999999993,0.29160500344058066,0.0682362200109236,0.1578644697780191,0.4253455371031422,0.7083949965594194,70.83949965594194,0.0682362200109236,0.5746544628968578,0.842135530221981,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.273463614981882,1.924597026066417e-5,TRUE,TRUE,TRUE,FALSE,-0.5099999999999998,0.026244450309652216,0.012527874676547368,-0.4712276750138002,0.13122767501380034,-0.33999999999999986
2017-06-01,4.26,4.17,4.36,4,4.17,3.93,4.15,0.08999999999999986,-0.16999999999999993,-0.06999999999999984,-0.2200000000000002,0.2599999999999998,0.28814169004770723,0.06771638924692137,0.15542000596064598,0.4208633741347685,0.7118583099522928,71.18583099522928,0.06771638924692137,0.5791366258652315,0.8445799940393541,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.25512484129988,2.089324076543152e-5,TRUE,TRUE,TRUE,FALSE,-0.16999999999999993,-0.02016991830333946,0.030623693653782532,-0.15954622464955687,0.2495462246495567,0.08999999999999983
2017-07-01,4.48,4.33,5.22,4,4.26,4.36,4.33,0.22000000000000064,-0.2599999999999998,0.3600000000000003,0.03000000000000025,0.4800000000000004,0.2846743311782213,0.06716284107982351,0.15303758156237998,0.41631108079406254,0.7153256688217787,71.53256688217787,0.06716284107982351,0.5836889192059375,0.84696241843762,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.2385689259315855,2.2494912170897e-5,TRUE,TRUE,TRUE,FALSE,-0.2599999999999998,0.10248275922415975,-0.00417595822551583,-0.16169319900135587,0.3816931990013565,0.22000000000000064
2017-08-01,4.51,4.48,4.72,4,4.48,5.22,4.28,0.02999999999999936,-0.4800000000000004,1.2199999999999998,0.9399999999999995,0.5099999999999998,0.28082256636017683,0.06655695966805711,0.15037332249029997,0.41127181023005366,0.7191774336398231,71.91774336398231,0.06655695966805711,0.5887281897699462,0.8496266775097,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.219281766485992,2.450818238406622e-5,TRUE,TRUE,TRUE,FALSE,-0.4800000000000004,0.34260353095941565,-0.13084669106616154,-0.2682431601067463,0.29824316010674573,0.029999999999999416
2017-09-01,4.75,4.6,4.36,4,4.51,4.72,4.4,0.2400000000000002,-0.5099999999999998,0.7199999999999998,0.3199999999999994,0.75,0.27916879127499117,0.06614398386945293,0.14952896509686517,0.40880861745311714,0.7208312087250088,72.08312087250088,0.06614398386945293,0.5911913825468829,0.8504710349031348,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.220622571298111,2.4362854515813216e-5,TRUE,TRUE,TRUE,FALSE,-0.5099999999999998,0.20100152971799357,-0.04454355440550174,-0.35354202468750795,0.5935420246875083,0.24000000000000032
2017-10-01,4.53,4.5,4.2,4,4.75,4.36,4.43,-0.21999999999999975,-0.75,0.3600000000000003,-0.0699999999999994,0.5300000000000002,0.2758464019038583,0.06568210599539331,0.14711183972414507,0.40458096408357147,0.7241535980961418,72.41535980961417,0.06568210599539331,0.5954190359164285,0.852888160275855,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.199719203936686,2.6724619521115974e-5,TRUE,TRUE,TRUE,FALSE,-0.75,0.09930470468538907,0.00974390252620344,-0.6409513927884074,0.4209513927884077,-0.2199999999999997
2017-11-01,4.63,4.49,4.69,4,4.53,4.2,4.42,0.09999999999999964,-0.5300000000000002,0.20000000000000018,-0.21999999999999975,0.6299999999999999,0.2730223065097284,0.06516447169241091,0.1453022889210232,0.40074232409843363,0.7269776934902716,72.69776934902717,0.06516447169241091,0.5992576759015664,0.8546977110789769,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.1897417322501624,2.7927213211626948e-5,TRUE,TRUE,TRUE,FALSE,-0.5300000000000002,0.05460446130194573,0.03062369365378247,-0.44477184504427203,0.5447718450442717,0.09999999999999964
2017-12-01,4.56,4.53,5.68,4,4.63,4.69,4.67,-0.07000000000000028,-0.6299999999999999,0.6900000000000004,0.020000000000000462,0.5599999999999996,0.2699053650218688,0.06457035742023959,0.1433497900093206,0.396460940034417,0.7300946349781312,73.00946349781312,0.06457035742023959,0.603539059965583,0.8566502099906794,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.180019684036423,2.914838637461085e-5,TRUE,TRUE,TRUE,FALSE,-0.6299999999999999,0.18623470186508959,-0.0027839721503439283,-0.4465492702852542,0.3765492702852538,-0.0700000000000004
2018-01-01,4.71,4.88,4.71,4,4.56,5.68,4.68,0.15000000000000036,-0.5599999999999996,1.6799999999999997,1,0.71,0.2674017865109874,0.06391166425263306,0.1421372263838106,0.3926663466381642,0.7325982134890126,73.25982134890126,0.06391166425263306,0.6073336533618358,0.8578627736161893,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.183927764014859,2.865151867954869e-5,TRUE,TRUE,TRUE,FALSE,-0.5599999999999996,0.44923500133845873,-0.1391986075171932,-0.2499636061787341,0.39996360617873433,0.15000000000000024
2018-02-01,4.56,4.67,4.15,4,4.71,4.71,4.42,-0.15000000000000036,-0.71,0.71,0.29000000000000004,0.5599999999999996,0.26474972150691906,0.06376035664346205,0.1397817188443043,0.3897177241695338,0.735250278493081,73.5250278493081,0.06376035664346205,0.6102822758304662,0.8602182811556958,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.152262243251839,3.2920470356347834e-5,TRUE,TRUE,TRUE,FALSE,-0.71,0.18797230226991252,-0.04036759617998603,-0.5623952939100736,0.4123952939100732,-0.1500000000000004
2018-03-01,4.62,4.55,4.14,4,4.56,4.15,4.4,0.0600000000000005,-0.5599999999999996,0.15000000000000036,-0.25,0.6200000000000001,0.26248336600933847,0.06348838172613097,0.13804842438939088,0.38691830762928603,0.7375166339906616,73.75166339906616,0.06348838172613097,0.613081692370714,0.8619515756106092,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.134352756723421,3.55956378820022e-5,TRUE,TRUE,TRUE,FALSE,-0.5599999999999996,0.039372504901400866,0.0347996518792983,-0.48582784321930045,0.5458278432193009,0.06000000000000044
2018-04-01,4.46,4.42,3.92,4,4.62,4.14,4.22,-0.16000000000000014,-0.6200000000000001,0.13999999999999968,-0.08000000000000007,0.45999999999999996,0.2600155336168509,0.06315325418514184,0.1362374299074695,0.38379363732623234,0.7399844663831491,73.9984466383149,0.06315325418514184,0.6162063626737677,0.8637625700925304,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.117215129636585,3.834780838053702e-5,TRUE,TRUE,TRUE,FALSE,-0.6200000000000001,0.03640217470635904,0.011135888601375467,-0.5724619366922655,0.4124619366922654,-0.16000000000000014
2018-05-01,4.48,4.31,4.09,4,4.46,3.92,4.38,0.020000000000000462,-0.45999999999999996,-0.08000000000000007,-0.45999999999999996,0.4800000000000004,0.25764828546881763,0.06275749342929504,0.13464585858739028,0.38065071235024495,0.7423517145311824,74.23517145311824,0.06275749342929504,0.619349287649755,0.8653541414126098,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.105458510051773,4.0351370666272036e-5,TRUE,TRUE,TRUE,FALSE,-0.45999999999999996,-0.020611862837505428,0.06403135945790887,-0.4165805033795965,0.436580503379597,0.020000000000000462
2018-06-01,4.43,4.35,3.79,4,4.48,4.09,4.2,-0.05000000000000071,-0.4800000000000004,0.08999999999999986,-0.11000000000000032,0.4299999999999997,0.2553109209852955,0.06230307583629625,0.13319913622008717,0.37742270575050385,0.7446890790147045,74.46890790147044,0.06230307583629625,0.6225772942494961,0.8668008637799128,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.09788630108945,4.169399787594203e-5,TRUE,TRUE,TRUE,FALSE,-0.4800000000000004,0.02297798288867656,0.015311846826891297,-0.44171017028443255,0.3917101702844319,-0.050000000000000655
2018-07-01,4.36,4.26,2.61,4,4.43,3.79,4.17,-0.0699999999999994,-0.4299999999999997,-0.20999999999999996,-0.3799999999999999,0.3600000000000003,0.2529762699657917,0.06179254252001896,0.13186511211339466,0.3740874278181887,0.7470237300342083,74.70237300342083,0.06179254252001896,0.6259125721818113,0.8681348878866053,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.093961174745883,4.240653516029834e-5,TRUE,TRUE,TRUE,FALSE,-0.4299999999999997,-0.053125016692816246,0.05289547085653341,-0.43022954583628253,0.3602295458362832,-0.06999999999999934
2018-08-01,4.33,4.07,3.36,4,4.36,2.61,4.33,-0.03000000000000025,-0.3600000000000003,-1.3900000000000001,-1.7200000000000002,0.33000000000000007,0.25053658713395244,0.061205199113478756,0.13057660120493125,0.3704965730629736,0.7494634128660476,74.94634128660476,0.061205199113478756,0.6295034269370263,0.8694233987950688,-0.1391986075171932,0.04681964631139974,-0.23096342805644027,-0.047433786977946146,0.002948264994008289,-4.093387339030462,4.2511667804086904e-5,TRUE,TRUE,TRUE,FALSE,-0.3600000000000003,-0.3482458561161939,0.23942160492957235,-0.46882425118662185,0.4388242511866215,-0.03000000000000036
