fecha,raiz_1_real,raiz_1_imaginaria,raiz_2_real,raiz_2_imaginaria,radio_espectral,estable
2020-03-01,0.30005038129761114,0,-0.24277747590365567,0,0.30005038129761114,TRUE
2020-04-01,0.2999835998573166,0,-0.24271069446336113,0,0.2999835998573166,TRUE
2020-05-01,0.29989944983582306,0,-0.24262654444186765,0,0.29989944983582306,TRUE
2020-06-01,0.2998131534061685,0,-0.242540248012213,0,0.2998131534061685,TRUE
2020-07-01,0.29974083052362793,0,-0.24246792512967244,0,0.29974083052362793,TRUE
2020-08-01,0.29968236470815157,0,-0.24240945931419616,0,0.29968236470815157,TRUE
2020-09-01,0.29962772507222923,0,-0.24235481967827366,0,0.29962772507222923,TRUE
2020-10-01,0.2994933999995774,0,-0.2422204946056218,0,0.2994933999995774,TRUE
2020-11-01,0.29943626598007367,0,-0.24216336058611818,0,0.29943626598007367,TRUE
2020-12-01,0.299426356807645,0,-0.24215345141368944,0,0.299426356807645,TRUE
2021-01-01,0.29941831970830596,0,-0.2421454143143505,0,0.29941831970830596,TRUE
2021-02-01,0.2994508211880792,0,-0.24217791579412368,0,0.2994508211880792,TRUE
2021-03-01,0.2995645813212696,0,-0.24229167592731413,0,0.2995645813212696,TRUE
2021-04-01,0.29963618772574085,0,-0.24236328233178522,0,0.29963618772574085,TRUE
2021-05-01,0.2996978715498334,0,-0.242424966155878,0,0.2996978715498334,TRUE
2021-06-01,0.29968900506922447,0,-0.24241609967526906,0,0.29968900506922447,TRUE
2021-07-01,0.29968502010115106,0,-0.24241211470719562,0,0.29968502010115106,TRUE
2021-08-01,0.2996947995127927,0,-0.24242189411883722,0,0.2996947995127927,TRUE
2021-09-01,0.2997037808455641,0,-0.24243087545160869,0,0.2997037808455641,TRUE
2021-10-01,0.2996939090243243,0,-0.24242100363036875,0,0.2996939090243243,TRUE
2021-11-01,0.2996695235170949,0,-0.24239661812313945,0,0.2996695235170949,TRUE
2021-12-01,0.29950761403951454,0,-0.24223470864555913,0,0.29950761403951454,TRUE
2022-01-01,0.2993452572528058,0,-0.24207235185885023,0,0.2993452572528058,TRUE
2022-02-01,0.2991903282783919,0,-0.24191742288443646,0,0.2991903282783919,TRUE
2022-03-01,0.29905951435809064,0,-0.24178660896413504,0,0.29905951435809064,TRUE
2022-04-01,0.2989101059269897,0,-0.24163720053303428,0,0.2989101059269897,TRUE
2022-05-01,0.29873758775671033,0,-0.2414646823627548,0,0.29873758775671033,TRUE
2022-06-01,0.29859298752125,0,-0.24132008212729456,0,0.29859298752125,TRUE
2022-07-01,0.29849239443587006,0,-0.24121948904191448,0,0.29849239443587006,TRUE
2022-08-01,0.2987287119272522,0,-0.24145580653329676,0,0.2987287119272522,TRUE
2022-09-01,0.29900169127164367,0,-0.24172878587768806,0,0.29900169127164367,TRUE
2022-10-01,0.2992846553085987,0,-0.24201174991464316,0,0.2992846553085987,TRUE
2022-11-01,0.29957773622974454,0,-0.24230483083578908,0,0.29957773622974454,TRUE
2022-12-01,0.29992337324320384,0,-0.24265046784924837,0,0.29992337324320384,TRUE
2023-01-01,0.30026381955342096,0,-0.24299091415946544,0,0.30026381955342096,TRUE
2023-02-01,0.30059599387922176,0,-0.24332308848526626,0,0.30059599387922176,TRUE
2023-03-01,0.3008419670182775,0,-0.24356906162432201,0,0.3008419670182775,TRUE
2023-04-01,0.301062740425133,0,-0.24378983503117746,0,0.301062740425133,TRUE
2023-05-01,0.3011934909897891,0,-0.2439205855958338,0,0.3011934909897891,TRUE
2023-06-01,0.3013447198697302,0,-0.2440718144757747,0,0.3013447198697302,TRUE
2023-07-01,0.3013159211193226,0,-0.24404301572536716,0,0.3013159211193226,TRUE
2023-08-01,0.30109068949650747,0,-0.2438177841025521,0,0.30109068949650747,TRUE
2023-09-01,0.3008650616840627,0,-0.2435921562901073,0,0.3008650616840627,TRUE
2023-10-01,0.30064022832620835,0,-0.24336732293225283,0,0.30064022832620835,TRUE
2023-11-01,0.3004478255213371,0,-0.2431749201273816,0,0.3004478255213371,TRUE
2023-12-01,0.30029310998025016,0,-0.2430202045862947,0,0.30029310998025016,TRUE
2024-01-01,0.30013924039555967,0,-0.2428663350016042,0,0.30013924039555967,TRUE
2024-02-01,0.29998982158825055,0,-0.24271691619429514,0,0.29998982158825055,TRUE
2024-03-01,0.299830035189897,0,-0.24255712979594157,0,0.299830035189897,TRUE
2024-04-01,0.29971059706246767,0,-0.24243769166851217,0,0.29971059706246767,TRUE
2024-05-01,0.29959958713066176,0,-0.2423266817367062,0,0.29959958713066176,TRUE
2024-06-01,0.2994805632260754,0,-0.24220765783211995,0,0.2994805632260754,TRUE
2024-07-01,0.2993557432709153,0,-0.2420828378769598,0,0.2993557432709153,TRUE
2024-08-01,0.2992195525582585,0,-0.24194664716430284,0,0.2992195525582585,TRUE
2024-09-01,0.29907577132309926,0,-0.24180286592914368,0,0.29907577132309926,TRUE
2024-10-01,0.29891417220893335,0,-0.24164126681497783,0,0.29891417220893335,TRUE
2024-11-01,0.29866222024396893,0,-0.24138931485001336,0,0.29866222024396893,TRUE
2024-12-01,0.29858550032625464,0,-0.2413125949322992,0,0.29858550032625464,TRUE
2025-01-01,0.29858933393860376,0,-0.24131642854464821,0,0.29858933393860376,TRUE
2025-02-01,0.29858872634703854,0,-0.24131582095308304,0,0.29858872634703854,TRUE
2025-03-01,0.2985545525280479,0,-0.2412816471340923,0,0.2985545525280479,TRUE
2025-04-01,0.29852754208465115,0,-0.24125463669069558,0,0.29852754208465115,TRUE
2025-05-01,0.2985175503744891,0,-0.24124464498053358,0,0.2985175503744891,TRUE
2025-06-01,0.2985149524996139,0,-0.2412420471056583,0,0.2985149524996139,TRUE
2025-07-01,0.2985000297466534,0,-0.24122712435269794,0,0.2985000297466534,TRUE
2025-08-01,0.2984851929936902,0,-0.2412122875997346,0,0.2984851929936902,TRUE
2025-09-01,0.29845015311748335,0,-0.24117724772352783,0,0.29845015311748335,TRUE
2025-10-01,0.2984151086901644,0,-0.24114220329620883,0,0.2984151086901644,TRUE
2025-11-01,0.2983514151900543,0,-0.24107850979609874,0,0.2983514151900543,TRUE
2025-12-01,0.29829833087780944,0,-0.24102542548385375,0,0.29829833087780944,TRUE
2026-01-01,0.2984114801950047,0,-0.2411385748010492,0,0.2984114801950047,TRUE
2026-02-01,0.2985208600006085,0,-0.24124795460665288,0,0.2985208600006085,TRUE
2026-03-01,0.29859770762517546,0,-0.24132480223121985,0,0.29859770762517546,TRUE
2026-04-01,0.2986284161464214,0,-0.24135551075246578,0,0.2986284161464214,TRUE
2026-05-01,0.29865564480496165,0,-0.2413827394110061,0,0.29865564480496165,TRUE
2026-06-01,0.2986668167132535,0,-0.24139391131929802,0,0.2986668167132535,TRUE
