fecha_inicio,fecha_fin,ventana,n_obs,alpha,alpha_se_hac,alpha_p_value,rho,rho_se_hac,rho_p_value,rho_estable,beta_corto_plazo,beta_se_hac,beta_t_hac,beta_p_value,beta_ic_inf,beta_ic_sup,gamma_tc,gamma_se_hac,gamma_p_value,beta_largo_plazo,beta_largo_plazo_se,beta_largo_plazo_ic_inf,beta_largo_plazo_ic_sup,r_squared,adj_r_squared
2019-03-01,2022-02-01,36,36,0.07380118584405483,NA,NA,0.45017794708491854,NA,NA,NA,0.05189867949047324,0.012164360307403062,4.26645365468897,1.6475079131391453e-4,0.028056971392994665,0.07574038758795182,0.0358725977733207,0.011484413008801382,0.0037791521317007103,0.09439177496667063,0.021998630726061355,0.05127525103439416,0.1375082988989471,0.737540112357258,0.712934497890751
2019-04-01,2022-03-01,36,36,0.06457341953889743,NA,NA,0.4591481673077432,NA,NA,NA,0.050829524701596546,0.011971576540554387,4.245850538515849,1.7470646750023612e-4,0.027365665843945338,0.07429338355924775,0.04220337681151182,0.01489985208460338,0.007926492014180556,0.0939804982236575,0.023046754654287516,0.04880968914072312,0.1391513073065919,0.7386348291279194,0.714131844358662
2019-05-01,2022-04-01,36,36,0.061621064743178584,NA,NA,0.4497753913698053,NA,NA,NA,0.04803523552759856,0.011077418185342549,4.336320496698225,1.3497290442836702e-4,0.026323894842638126,0.06974657621255899,0.05290699938596151,0.015944827180063854,0.0022675949544783544,0.08730113988755268,0.02356478515524624,0.04111500967984596,0.1334872700952594,0.7500922234736003,0.7266633694242504
2019-06-01,2022-05-01,36,36,0.06068325934652569,NA,NA,0.4489851858705712,NA,NA,NA,0.04746904591078842,0.010589332328312261,4.48272321984573,8.872391072120511e-5,0.026714335926970718,0.06822375589460612,0.054696552696927594,0.019365609193501256,0.008086987296855912,0.0861484023542756,0.023901780833984032,0.039301772753297166,0.13299503195525403,0.7416144258810409,0.7173907783073885
2019-07-01,2022-06-01,36,36,0.06411297025677017,NA,NA,0.4370138049355011,NA,NA,NA,0.049107161946044794,0.009499286719994372,5.169563083371578,1.2134838022940598e-5,0.03048890209603621,0.06772542179605338,0.05996169661970683,0.02503067659181641,0.022618125017074196,0.08722622752840112,0.02343661690474451,0.041291302475639294,0.13316115258116296,0.7346455993433567,0.7097686242817964
2019-08-01,2022-07-01,36,36,0.07026108965304521,NA,NA,0.46466624986889676,NA,NA,NA,0.05943602906169391,0.012385965480336806,4.798659350056391,3.5645834770835046e-5,0.03515998280647742,0.0837120753169104,0.03207522194322669,0.020304988270944544,0.12401738525661679,0.1110261197750712,0.02659167646639851,0.058907391612388796,0.16314484793775358,0.7230649325866322,0.6971022700166289
2019-09-01,2022-08-01,36,36,0.07130659028688476,NA,NA,0.443114283038416,NA,NA,NA,0.06011276611662202,0.011660781901515259,5.1551230976038305,1.2655702317849104e-5,0.037258053558075634,0.0829674786751684,0.02574019913025224,0.019593373231859706,0.1982816603489554,0.10794452844760036,0.017976948178476972,0.07271035746584256,0.14317869942935815,0.732377736298179,0.7072881490761334
2019-10-01,2022-09-01,36,36,0.07227108923820318,NA,NA,0.43048052195261216,NA,NA,NA,0.06175127182344736,0.012602750570283684,4.899824961151902,2.6582540155195173e-5,0.03705033459954972,0.086452209047345,0.02125165530299908,0.02257255288938942,0.35351145866481803,0.10842697081259309,0.013571220080436847,0.0818278682286701,0.13502607339651607,0.7659840140359495,0.7440450153518198
2019-11-01,2022-10-01,36,36,0.07510343150363112,NA,NA,0.37226585072936724,NA,NA,NA,0.06882668223833605,0.011164581793738996,6.164734471015607,6.743197546418927e-7,0.04694450402015603,0.09070886045651606,0.017718045450825032,0.022265482525412654,0.43203353746043227,0.10964304286823665,0.010606393389852704,0.08885489381826166,0.13043119191821165,0.8119931479012663,0.7943675055170101
2019-12-01,2022-11-01,36,36,0.07587318383085213,NA,NA,0.3047689531922817,NA,NA,NA,0.07953617858097962,0.008391790780281249,9.477855283031017,8.280222800199408e-11,0.0630885708858331,0.09598378627612615,0.014086466828786257,0.02064470862676445,0.4999411888363763,0.11440251258367225,0.009275584619977366,0.09622270079296297,0.13258232437438153,0.8683974787174756,0.8560597423472389
