fecha,exp_inf_12m,exp_inf_24m,infl_gt,d_exp24,d_exp24_lag1,exp12_lag1,shock_inf,dummy_sep2012,beta_t,se_beta_t,beta_li_95,beta_ls_95,indice_anclaje,beta_constante,beta_constante_li_95,beta_constante_ls_95,diferencia_tvp_menos_constante,residuo_estandarizado_constante,residuo_estandarizado_tvp
2016-12-01,4.68,4.66,4.23,0.0600000000000005,0.16999999999999993,4.67,-0.4399999999999995,0,0.0980475819602599,0.028642239939824034,0.041909823241650115,0.1541853406788697,-0.0980475819602599,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.05715258448216134,0.7293442457050777,0.7565373838151546
2017-01-01,4.42,4.4,3.83,-0.2599999999999998,0.0600000000000005,4.68,-0.8499999999999996,0,0.09727453755747814,0.028595364753627922,0.04122865251558135,0.15332042259937492,-0.09727453755747814,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.056379540079379585,-0.9473376990094282,-1.0309552450686061
2017-02-01,4.4,4.46,3.96,0.05999999999999961,-0.2599999999999998,4.42,-0.45999999999999996,0,0.0962199756804015,0.028554914233132757,0.04025337220183113,0.15218657915897188,-0.0962199756804015,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.05532497820230294,0.03181787785953677,0.031729601582022385
2017-03-01,4.22,4.28,4,-0.17999999999999972,0.05999999999999961,4.4,-0.40000000000000036,0,0.09517780898408051,0.02849377497887166,0.03933103624190353,0.1510245817262575,-0.09517780898408051,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.05428281150598196,-0.8621861604801696,-0.9139457125755532
2017-04-01,4.38,4.51,4.09,0.22999999999999954,-0.17999999999999972,4.22,-0.1299999999999999,0,0.09402988670539826,0.028410843249542166,0.03834565716588271,0.14971411624491382,-0.09402988670539826,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.053134889227299704,0.860141528026477,0.9175019142774895
2017-05-01,4.2,4.17,3.93,-0.33999999999999986,0.22999999999999954,4.38,-0.44999999999999973,0,0.09292496385742846,0.028299270897296423,0.037459412109984984,0.14839051560487193,-0.09292496385742846,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.052029966379329905,-1.4324696073647636,-1.5102673794751111
2017-06-01,4.17,4.26,4.36,0.08999999999999986,-0.33999999999999986,4.2,0.16000000000000014,0,0.09160978374245583,0.028168088115202262,0.03640134552330868,0.146818221961603,-0.09160978374245583,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.05071478626435728,-0.48510016178243315,-0.5171536431967774
2017-07-01,4.33,4.48,5.22,0.22000000000000064,0.08999999999999986,4.17,1.0499999999999998,0,0.09030596526251133,0.02801031392674346,0.035406758770433464,0.1452051717545892,-0.09030596526251133,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.04941096778441278,0.25756812888286135,0.2407731114325293
2017-08-01,4.48,4.51,4.72,0.02999999999999936,0.22000000000000064,4.33,0.3899999999999997,0,0.08873319962615042,0.027885825465803853,0.034077986034005005,0.14338841321829585,-0.08873319962615042,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.047838202148051866,-0.03795372255406546,-0.05050076209069499
2017-09-01,4.6,4.75,4.36,0.2400000000000002,0.02999999999999936,4.48,-0.1200000000000001,0,0.08712861662301902,0.027740391709988422,0.032758447954408236,0.1414987852916298,-0.08712861662301902,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.04623361914492046,1.2765171551318768,1.3649756812588594
2017-10-01,4.5,4.53,4.2,-0.21999999999999975,0.2400000000000002,4.6,-0.39999999999999947,0,0.08557924892851418,0.027564332937255548,0.03155414911362216,0.13960434874340621,-0.08557924892851418,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.04468425145041562,-0.7612986803183127,-0.78854127320829
2017-11-01,4.49,4.63,4.69,0.09999999999999964,-0.21999999999999975,4.5,0.1900000000000004,0,0.08393004497105384,0.027363896506221834,0.030297793342177644,0.13756229659993005,-0.08393004497105384,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.04303504749295529,-0.25384461273622927,-0.27374768293972906
2017-12-01,4.53,4.56,5.68,-0.07000000000000028,0.09999999999999964,4.49,1.1899999999999995,0,0.08227885051437347,0.02713460684315485,0.02909599836713589,0.13546170266161106,-0.08227885051437347,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.04138385303627492,-1.488613757546046,-1.5748997068489414
2018-01-01,4.88,4.71,4.71,0.15000000000000036,-0.07000000000000028,4.53,0.17999999999999972,0,0.08097485205431776,0.026950438476511133,0.02815296327279343,0.1337967408358421,-0.08097485205431776,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.0400798545762192,0.3653453395330099,0.39702284279508604
2018-02-01,4.67,4.56,4.15,-0.15000000000000036,0.15000000000000036,4.88,-0.7299999999999995,0,0.07963687659020316,0.026735487248286265,0.027236284474432215,0.1320374687059741,-0.07963687659020316,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.0387418791121046,-0.20899718370082837,-0.24899404263908692
2018-03-01,4.55,4.62,4.14,0.0600000000000005,-0.15000000000000036,4.67,-0.5300000000000002,0,0.07821050313235434,0.02650996804519755,0.02625192053245945,0.13016908573224922,-0.07821050313235434,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.03731550565425578,0.29145371297210343,0.29091402455544296
2018-04-01,4.42,4.46,3.92,-0.16000000000000014,0.0600000000000005,4.55,-0.6299999999999999,0,0.07682719912006755,0.02625967906229726,0.025359173912384396,0.1282952243277507,-0.07682719912006755,0.040894997478098556,0.022628970478802326,0.05916102447739478,0.035932201641968996,-0.5113562524334981,-0.5616980110345834
