fecha,exp_inf_12m,exp_inf_24m,infl_gt,d_exp24,d_exp24_lag1,error_pronostico_12m_t,inflacion_realizada_t_1,expectativa_12m_correspondiente_t_13,sorpresa_inflacionaria,alpha,se_alpha,alpha_li_95,alpha_ls_95,rho,se_rho,rho_li_95,rho_ls_95,beta_t,se_beta_t,beta_li_95,beta_ls_95,sensibilidad_absoluta_t,beta_significativamente_positivo,beta_significativamente_negativo,beta_no_distinto_cero,sensibilidad_baja_descriptiva,ajustado_constante,ajustado_tvp,residuo_tvp,residuo_estandarizado
2015-07-01,3.16,3.56,2.32,-0.10999999999999988,0.10000000000000009,-1.9200000000000004,2.39,4.24,-1.85,-0.007628904176690056,0.014147265757679712,-0.035357035541459046,0.02009922718807893,-0.2690252463611188,0.07173708750344522,-0.4096273542236698,-0.12842313849856782,0.02348962635180571,0.010523618557268528,0.002863712992522034,0.044115539711089384,0.02348962635180571,TRUE,FALSE,FALSE,TRUE,-0.06690560018339056,-0.07798723756364252,-0.03201276243635735,0.001811223440682203
2015-08-01,3.04,3.31,1.96,-0.25,-0.10999999999999988,-2.13,2.32,4.24,-1.9200000000000004,-0.007628904176690052,0.014147265757679712,-0.03535703554145904,0.02009922718807894,-0.26902524636111885,0.07173708750344522,-0.4096273542236698,-0.12842313849856787,0.02341458864584944,0.010504831365342778,0.0028254975061108786,0.044003679785588,0.02341458864584944,TRUE,FALSE,FALSE,TRUE,-0.012637459354495777,-0.022992137276997948,-0.22700786272300205,-1.091397841422297
2015-09-01,3.06,3.4,1.88,0.08999999999999986,-0.25,-2.3600000000000003,1.96,4.09,-2.13,-0.007628904176690046,0.014147265757679713,-0.03535703554145904,0.020099227188078946,-0.2690252463611188,0.07173708750344522,-0.4096273542236698,-0.12842313849856782,0.023313686913313432,0.010486925954493784,0.0027596897339672924,0.04386768409265957,0.023313686913313432,TRUE,FALSE,FALSE,TRUE,0.020807792694377998,0.009969254288232046,0.08003074571176781,0.5584469112341848
2015-10-01,2.94,3.28,2.23,-0.1200000000000001,0.08999999999999986,-1.85,1.88,4.24,-2.3600000000000003,-0.007628904176690045,0.014147265757679718,-0.035357035541459046,0.02009922718807896,-0.2690252463611188,0.07173708750344521,-0.40962735422366975,-0.12842313849856785,0.023222900753494504,0.010470202644333711,0.0027016806597643973,0.04374412084722461,0.023222900753494504,TRUE,FALSE,FALSE,TRUE,-0.07280085795138594,-0.08664722212743772,-0.033352777872562384,0.018409197769463884
2015-11-01,3.02,3.37,2.51,0.0900000000000003,-0.1200000000000001,-1.6500000000000004,2.23,4.08,-1.85,-0.007628904176690042,0.014147265757679713,-0.03535703554145903,0.020099227188078952,-0.2690252463611188,0.07173708750344521,-0.40962735422366975,-0.12842313849856785,0.023127443721058696,0.010455690770266328,0.00263466637784884,0.04362022106426855,0.023127443721058696,TRUE,FALSE,FALSE,TRUE,-0.008825972639883689,-0.018131645497314344,0.10813164549731465,0.7197715033876427
2015-12-01,3.17,3.65,3.07,0.2799999999999998,0.0900000000000003,-1.1300000000000003,2.51,4.16,-1.6500000000000004,-0.0076289041766900425,0.01414726575767971,-0.035357035541459025,0.020099227188078942,-0.2690252463611188,0.07173708750344521,-0.40962735422366975,-0.12842313849856785,0.023043857449308994,0.010441905952781012,0.0025780978519038163,0.043509617046714175,0.023043857449308994,TRUE,FALSE,FALSE,TRUE,-0.06091846384336658,-0.06986354114055066,0.34986354114055046,2.050458242804823
2016-01-01,3.62,3.8,4.38,0.1499999999999999,0.2799999999999998,0.6299999999999999,3.07,4.2,-1.1300000000000003,-0.0076289041766900425,0.014147265757679706,-0.03535703554145902,0.020099227188078935,-0.2690252463611188,0.07173708750344522,-0.4096273542236698,-0.12842313849856782,0.022994527176863802,0.010428669629001039,0.0025547102973550832,0.04343434405637252,0.022994527176863802,TRUE,FALSE,FALSE,TRUE,-0.10237554367474698,-0.10893978886765937,0.2589397888676593,1.532125262300189
2016-02-01,3.94,4.09,4.27,0.29000000000000004,0.1499999999999999,0.47999999999999954,4.38,3.75,0.6299999999999999,-0.007628904176690041,0.014147265757679706,-0.03535703554145902,0.02009922718807894,-0.26902524636111874,0.07173708750344522,-0.4096273542236697,-0.12842313849856776,0.022962560163376645,0.010415285056382185,0.0025489765641493398,0.04337614376260395,0.022962560163376645,TRUE,FALSE,FALSE,TRUE,-0.038600814987865946,-0.033516278227930546,0.3235162782279306,1.8134887501930204
2016-03-01,3.99,3.99,4.26,-0.09999999999999964,0.29000000000000004,0.43999999999999995,4.27,3.79,0.47999999999999954,-0.007628904176690039,0.0141472657576797,-0.035357035541459005,0.020099227188078925,-0.2690252463611188,0.07173708750344522,-0.4096273542236698,-0.12842313849856782,0.022918498572532905,0.01040130043268045,0.002532324332098348,0.04330467281296746,0.022918498572532905,TRUE,FALSE,FALSE,TRUE,-0.07807094292249608,-0.07464534630659872,-0.025354653693400925,-0.12348146480684204
2016-04-01,4.18,4.19,4.09,0.20000000000000018,-0.09999999999999964,0.46999999999999975,4.26,3.82,0.43999999999999995,-0.0076289041766900365,0.014147265757679701,-0.035357035541459005,0.02009922718807893,-0.2690252463611188,0.07173708750344521,-0.40962735422366975,-0.12842313849856785,0.02287515917411588,0.010386552007649328,0.0025178913155710116,0.04323242703266075,0.02287515917411588,TRUE,FALSE,FALSE,TRUE,0.024218966159747547,0.029338690496032736,0.17066130950396743,0.9295026791796024
2016-05-01,4.15,4.16,4.36,-0.03000000000000025,0.20000000000000018,0.9000000000000004,4.09,3.62,0.46999999999999975,-0.007628904176690036,0.014147265757679705,-0.03535703554145901,0.02009922718807894,-0.2690252463611188,0.07173708750344521,-0.40962735422366975,-0.12842313849856785,0.022827363810815616,0.010371109469042681,0.0025003627717696437,0.043154364849861584,0.022827363810815616,TRUE,FALSE,FALSE,TRUE,-0.05447845295455474,-0.05070509245783051,0.02070509245783026,0.10039788739528058
2016-06-01,4.33,4.39,4.43,0.22999999999999954,-0.03000000000000025,1.1799999999999997,4.36,3.46,0.9000000000000004,-0.0076289041766900365,0.0141472657576797,-0.035357035541459,0.020099227188078928,-0.26902524636111874,0.07173708750344522,-0.4096273542236697,-0.12842313849856776,0.02277899097802825,0.010354908615464443,0.0024837430285144305,0.04307423892754207,0.02277899097802825,TRUE,FALSE,FALSE,TRUE,0.013437537189320583,0.020942945094369024,0.2090570549056305,1.0811759761017508
2016-07-01,4.28,4.41,4.62,0.020000000000000462,0.22999999999999954,1.46,4.43,3.25,1.1799999999999997,-0.007628904176690035,0.0141472657576797,-0.035357035541459,0.02009922718807893,-0.2690252463611188,0.07173708750344522,-0.4096273542236698,-0.12842313849856782,0.022719453077900475,0.010338452455834712,0.002456458608584771,0.04298244754721618,0.022719453077900475,TRUE,FALSE,FALSE,TRUE,-0.05051600805701329,-0.042695756207824676,0.06269575620782514,0.2457369140554082
2016-08-01,4.4,4.45,4.74,0.040000000000000036,0.020000000000000462,1.7000000000000002,4.62,3.16,1.46,-0.007628904176690035,0.0141472657576797,-0.035357035541459,0.02009922718807893,-0.2690252463611188,0.07173708750344522,-0.4096273542236698,-0.12842313849856782,0.022655525080312374,0.010321966014294467,0.0024248434426487747,0.04288620671797597,0.022655525080312374,TRUE,FALSE,FALSE,TRUE,0.009609650994144384,0.020067657513343534,0.019932342486656502,-0.012839147395146711
2016-09-01,4.43,4.42,4.56,-0.03000000000000025,0.040000000000000036,1.4999999999999996,4.74,3.04,1.7000000000000002,-0.007628904176690035,0.014147265757679703,-0.035357035541459005,0.02009922718807894,-0.2690252463611188,0.07173708750344522,-0.4096273542236698,-0.12842313849856782,0.022589870190611417,0.010306081604721934,0.0023903214236256666,0.042789418957597164,0.022589870190611417,TRUE,FALSE,FALSE,TRUE,0.008346268777663271,0.020012865292904615,-0.050012865292904864,-0.3933104968722128
2016-10-01,4.42,4.43,4.76,0.009999999999999787,-0.03000000000000025,1.8199999999999998,4.56,3.06,1.4999999999999996,-0.007628904176690035,0.014147265757679698,-0.035357035541459,0.020099227188078925,-0.2690252463611188,0.07173708750344522,-0.4096273542236698,-0.12842313849856782,0.02252926057386785,0.010291270934665473,0.0023587401867796697,0.04269978096095603,0.02252926057386785,TRUE,FALSE,FALSE,TRUE,0.023478996998914495,0.03423574407494537,-0.02423574407494558,-0.22645331374846897
2016-11-01,4.67,4.6,4.67,0.16999999999999993,0.009999999999999787,1.65,4.76,2.94,1.8199999999999998,-0.007628904176690035,0.014147265757679705,-0.03535703554145901,0.02009922718807894,-0.2690252463611188,0.07173708750344522,-0.4096273542236698,-0.12842313849856782,0.02247080821282946,0.010277160895665022,0.0023279429940026193,0.0426136734316563,0.02247080821282946,TRUE,FALSE,FALSE,TRUE,0.018274509950060316,0.03057771430704845,0.13942228569295148,0.6365008845455654
2016-12-01,4.68,4.66,4.23,0.0600000000000005,0.16999999999999993,1.0600000000000005,4.67,3.02,1.65,-0.007628904176690036,0.014147265757679706,-0.03535703554145901,0.020099227188078942,-0.2690252463611188,0.07173708750344522,-0.4096273542236698,-0.12842313849856782,0.022397298188009715,0.01026440807708488,0.0022794280343013257,0.042515168341718104,0.022397298188009715,TRUE,FALSE,FALSE,TRUE,-0.026810299451875078,-0.016407654047864186,0.07640765404786468,0.27692676873898553
2017-01-01,4.42,4.4,3.83,-0.2599999999999998,0.0600000000000005,0.20999999999999996,4.23,3.17,1.0600000000000005,-0.007628904176690036,0.014147265757679705,-0.03535703554145901,0.02009922718807894,-0.2690252463611188,0.07173708750344523,-0.4096273542236698,-0.1284231384985678,0.022316306901966267,0.01025246076759247,0.002221853044575152,0.04241076075935738,0.022316306901966267,TRUE,FALSE,FALSE,TRUE,-0.007644587826222505,-1.1513364227304368e-4,-0.25988486635772673,-1.5009331071854777
2017-02-01,4.4,4.46,3.96,0.05999999999999961,-0.2599999999999998,0.020000000000000018,3.83,3.62,0.20999999999999996,-0.007628904176690036,0.014147265757679703,-0.035357035541459005,0.020099227188078935,-0.2690252463611188,0.07173708750344522,-0.4096273542236698,-0.12842313849856782,0.022251662721405826,0.01024036049208951,0.002180924968203525,0.04232240047460813,0.022251662721405826,TRUE,FALSE,FALSE,TRUE,0.06260946902195366,0.06699050904869601,-0.0069905090486964,-0.06779747048366035
2017-03-01,4.22,4.28,4,-0.17999999999999972,0.05999999999999961,0.009999999999999787,3.96,3.94,0.020000000000000018,-0.007628904176690036,0.014147265757679706,-0.03535703554145901,0.020099227188078942,-0.26902524636111874,0.07173708750344522,-0.4096273542236697,-0.12842313849856776,0.022187105653672094,0.010227366343267017,0.002141835964171633,0.042232375343172555,0.022187105653672094,TRUE,FALSE,FALSE,TRUE,-0.025049784829518418,-0.02332667684528361,-0.1566733231547161,-0.8604680832450347
2017-04-01,4.38,4.51,4.09,0.22999999999999954,-0.17999999999999972,-0.08999999999999986,4,3.99,0.009999999999999787,-0.0076289041766900365,0.014147265757679703,-0.03535703554145901,0.020099227188078935,-0.2690252463611188,0.07173708750344523,-0.4096273542236698,-0.1284231384985678,0.022122734528607274,0.010213382668585529,0.0021048723378540544,0.04214059671936049,0.022122734528607274,TRUE,FALSE,FALSE,TRUE,0.03814245119081378,0.04101686751359734,0.1889831324864022,1.0103215718453162
2017-05-01,4.2,4.17,3.93,-0.33999999999999986,0.22999999999999954,-0.2200000000000002,4.09,4.18,-0.08999999999999986,-0.007628904176690036,0.014147265757679703,-0.035357035541459005,0.020099227188078935,-0.2690252463611188,0.07173708750344522,-0.4096273542236698,-0.12842313849856782,0.022058251259281625,0.01019840517972458,0.002069744407274716,0.04204675811128854,0.022058251259281625,TRUE,FALSE,FALSE,TRUE,-0.07177043132065376,-0.07148995345308257,-0.2685100465469173,-1.438980123023518
2017-06-01,4.17,4.26,4.36,0.08999999999999986,-0.33999999999999986,0.03000000000000025,3.93,4.15,-0.2200000000000002,-0.007628904176690035,0.01414726575767971,-0.03535703554145902,0.020099227188078952,-0.26902524636111874,0.07173708750344523,-0.40962735422366975,-0.12842313849856773,0.021992333963846394,0.010182428107901485,0.002035141597191162,0.04194952633050163,0.021992333963846394,TRUE,FALSE,FALSE,TRUE,0.0765329540530199,0.0790013661140441,0.01099863388595576,0.02642619790968561
2017-07-01,4.33,4.48,5.22,0.22000000000000064,0.08999999999999986,0.9399999999999995,4.36,4.33,0.03000000000000025,-0.0076289041766900365,0.014147265757679706,-0.03535703554145901,0.020099227188078942,-0.26902524636111885,0.07173708750344523,-0.40962735422366986,-0.12842313849856785,0.02192656025551506,0.01016539428896971,0.0020027535604852827,0.04185036695054484,0.02192656025551506,TRUE,FALSE,FALSE,TRUE,-0.032802376376503455,-0.03118337954152524,0.25118337954152586,1.3720606851387744
2017-08-01,4.48,4.51,4.72,0.02999999999999936,0.22000000000000064,0.3199999999999994,5.22,4.28,0.9399999999999995,-0.0076289041766900365,0.014147265757679706,-0.03535703554145901,0.020099227188078942,-0.2690252463611188,0.07173708750344523,-0.4096273542236698,-0.1284231384985678,0.02186033938387247,0.01014735417788725,0.001971890656841415,0.04174878811090353,0.02186033938387247,TRUE,FALSE,FALSE,TRUE,-0.05189260891069175,-0.04626573935529622,0.07626573935529558,0.37173969793154527
2017-09-01,4.6,4.75,4.36,0.2400000000000002,0.02999999999999936,-0.0699999999999994,4.72,4.4,0.3199999999999994,-0.007628904176690036,0.014147265757679708,-0.03535703554145902,0.020099227188078946,-0.26902524636111885,0.07173708750344523,-0.40962735422366986,-0.12842313849856785,0.021789864376443903,0.010128870421452319,0.0019376431463243235,0.04164208560656348,0.021789864376443903,TRUE,FALSE,FALSE,TRUE,-0.012109105714243196,-0.008726904967061392,0.2487269049670616,1.3048857871911597
2017-10-01,4.5,4.53,4.2,-0.21999999999999975,0.2400000000000002,-0.21999999999999975,4.36,4.43,-0.0699999999999994,-0.007628904176690036,0.01414726575767971,-0.03535703554145902,0.02009922718807895,-0.2690252463611188,0.07173708750344523,-0.4096273542236698,-0.1284231384985678,0.021714666273227663,0.01010947436607485,0.001900460613090068,0.041528871933365255,0.021714666273227663,TRUE,FALSE,FALSE,TRUE,-0.07407569906382687,-0.07371498994248453,-0.1462850100575152,-0.8034189258201326
2017-11-01,4.49,4.63,4.69,0.09999999999999964,-0.21999999999999975,0.020000000000000462,4.2,4.42,-0.21999999999999975,-0.0076289041766900365,0.014147265757679708,-0.03535703554145902,0.020099227188078946,-0.2690252463611188,0.07173708750344522,-0.4096273542236698,-0.12842313849856782,0.021638860522287775,0.010089050705912535,0.0018646845005008024,0.041413036544074744,0.021638860522287775,TRUE,FALSE,FALSE,TRUE,0.04485315721110707,0.04679610070785272,0.053203899292146924,0.23829994277148628
2017-12-01,4.53,4.56,5.68,-0.07000000000000028,0.09999999999999964,1,4.69,4.67,0.020000000000000462,-0.0076289041766900365,0.014147265757679708,-0.03535703554145902,0.020099227188078946,-0.2690252463611188,0.07173708750344523,-0.4096273542236698,-0.1284231384985678,0.021563749347955748,0.010067556995270332,0.0018317002249216181,0.04129579847098988,0.021563749347955748,TRUE,FALSE,FALSE,TRUE,-0.03560971711015602,-0.034100153825842694,-0.03589984617415759,-0.21623884916908326
2018-01-01,4.88,4.71,4.71,0.15000000000000036,-0.07000000000000028,0.29000000000000004,5.68,4.68,1,-0.007628904176690036,0.014147265757679708,-0.03535703554145902,0.020099227188078946,-0.2690252463611188,0.07173708750344522,-0.4096273542236698,-0.12842313849856782,0.021488680780195647,0.010045024751047158,0.0018007940443297982,0.041176567516061496,0.021488680780195647,TRUE,FALSE,FALSE,TRUE,0.02567104610489051,0.032691543848784005,0.11730845615121635,0.5273437297624276
2018-02-01,4.67,4.56,4.15,-0.15000000000000036,0.15000000000000036,-0.25,4.71,4.42,0.29000000000000004,-0.007628904176690036,0.014147265757679708,-0.03535703554145902,0.020099227188078946,-0.2690252463611188,0.07173708750344523,-0.4096273542236698,-0.1284231384985678,0.021406651024984052,0.010022246802330482,0.0017634082482445891,0.04104989380172351,0.021406651024984052,TRUE,FALSE,FALSE,TRUE,-0.044290975546635955,-0.041774762333612575,-0.10822523766638778,-0.620051768460193
2018-03-01,4.55,4.62,4.14,0.0600000000000005,-0.15000000000000036,-0.08000000000000007,4.15,4.4,-0.25,-0.007628904176690036,0.014147265757679708,-0.03535703554145902,0.020099227188078946,-0.2690252463611188,0.07173708750344523,-0.4096273542236698,-0.1284231384985678,0.02132648370233204,0.00999848613947725,0.0017298109690337092,0.04092315643563037,0.02132648370233204,TRUE,FALSE,FALSE,TRUE,0.02587120272951172,0.02739326185189487,0.03260673814810563,0.13362346269558734
2018-04-01,4.42,4.46,3.92,-0.16000000000000014,0.0600000000000005,-0.45999999999999996,4.14,4.22,-0.08000000000000007,-0.007628904176690036,0.014147265757679706,-0.03535703554145901,0.020099227188078942,-0.2690252463611188,0.07173708750344523,-0.4096273542236698,-0.1284231384985678,0.021246800107843952,0.009973635985435988,0.0016988327814767695,0.040794767434211135,0.021246800107843952,TRUE,FALSE,FALSE,TRUE,-0.026723361464450975,-0.025470162966984816,-0.13452983703301533,-0.7452230658405581
2018-05-01,4.31,4.48,4.09,0.020000000000000462,-0.16000000000000014,-0.11000000000000032,3.92,4.38,-0.45999999999999996,-0.0076289041766900365,0.014147265757679706,-0.03535703554145901,0.020099227188078942,-0.26902524636111874,0.07173708750344523,-0.40962735422366975,-0.12842313849856773,0.021166477863802966,0.009947707520260652,0.0016693293953538406,0.040663626332252095,0.021166477863802966,TRUE,FALSE,FALSE,TRUE,0.024996674866313188,0.02567855542373964,-0.0056785554237391775,-0.05561180693005594
2018-06-01,4.35,4.43,3.79,-0.05000000000000071,0.020000000000000462,-0.3799999999999999,4.09,4.2,-0.11000000000000032,-0.0076289041766900365,0.014147265757679706,-0.03535703554145901,0.020099227188078942,-0.26902524636111874,0.07173708750344522,-0.4096273542236697,-0.12842313849856776,0.02108600061333341,0.009920706387032362,0.0016417733935535014,0.040530227833113316,0.02108600061333341,TRUE,FALSE,FALSE,TRUE,-0.016665502174293065,-0.015328869171379217,-0.03467113082862149,-0.2002139442273775
2018-07-01,4.26,4.36,2.61,-0.0699999999999994,-0.05000000000000071,-1.7200000000000002,3.79,4.17,-0.3799999999999999,-0.007628904176690037,0.014147265757679706,-0.03535703554145902,0.020099227188078942,-0.2690252463611188,0.07173708750344522,-0.4096273542236698,-0.12842313849856782,0.021005297047154276,0.009892607131715431,0.0016161433557879482,0.040394450738520604,0.021005297047154276,TRUE,FALSE,FALSE,TRUE,-0.002704277597494209,-0.0021596547365525303,-0.06784034526344687,-0.3729739416189221
2018-08-01,4.07,4.33,3.36,-0.03000000000000025,-0.0699999999999994,-1.1200000000000006,2.61,4.33,-1.7200000000000002,-0.007628904176690037,0.014147265757679703,-0.03535703554145901,0.020099227188078935,-0.26902524636111874,0.07173708750344523,-0.40962735422366975,-0.12842313849856773,0.020923063712680975,0.009863421864535697,0.0015911120938661046,0.04025501533149585,0.020923063712680975,TRUE,FALSE,FALSE,TRUE,-0.019850238365268863,-0.02478480651722317,-0.005215193482777079,0.05286685494037289
2018-09-01,4.12,4.32,4.55,-0.009999999999999787,-0.03000000000000025,-0.04999999999999982,3.36,4.48,-1.1200000000000006,-0.007628904176690037,0.014147265757679703,-0.03535703554145901,0.020099227188078935,-0.26902524636111874,0.07173708750344522,-0.4096273542236697,-0.12842313849856776,0.020840298082601134,0.009834511259492267,0.0015650102084426507,0.04011558595675962,0.020840298082601134,TRUE,FALSE,FALSE,TRUE,-0.02036871083631232,-0.02289928063836969,0.012899280638369905,0.11917168671690283
2018-10-01,4.3,4.32,4.34,0,-0.009999999999999787,-0.16000000000000014,4.55,4.6,-0.04999999999999982,-0.007628904176690037,0.014147265757679706,-0.03535703554145902,0.020099227188078942,-0.26902524636111874,0.07173708750344522,-0.4096273542236697,-0.12842313849856776,0.02075838976179869,0.009805015547831789,0.0015409124201931183,0.039975867103404256,0.02075838976179869,TRUE,FALSE,FALSE,TRUE,-0.007741406982855395,-0.005976571201168838,0.005976571201168838,0.015620454288060468
2018-11-01,4.44,4.47,3.15,0.14999999999999947,0,-1.3400000000000003,4.34,4.5,-0.16000000000000014,-0.007628904176690037,0.014147265757679708,-0.03535703554145902,0.020099227188078946,-0.2690252463611188,0.07173708750344523,-0.4096273542236698,-0.1284231384985678,0.020676499173747063,0.00977438859496803,0.0015190495567106652,0.03983394879078346,0.020676499173747063,TRUE,FALSE,FALSE,TRUE,-0.012222324351440298,-0.010937144044489571,0.16093714404448903,0.8628868617647545
2018-12-01,4.24,4.38,2.31,-0.08999999999999986,0.14999999999999947,-2.22,3.15,4.49,-1.3400000000000003,-0.007628904176690037,0.014147265757679708,-0.03535703554145902,0.020099227188078946,-0.26902524636111874,0.07173708750344522,-0.4096273542236697,-0.12842313849856776,0.02059613661007064,0.009742615706615715,0.0015009607098895941,0.03969131251025169,0.02059613661007064,TRUE,FALSE,FALSE,TRUE,-0.07157027469603255,-0.07558151418835238,-0.01441848581164748,0.010009124318291257
2019-01-01,4.03,4.07,4.1,-0.3099999999999996,-0.08999999999999986,-0.7800000000000002,2.31,4.53,-2.22,-0.0076289041766900365,0.014147265757679708,-0.03535703554145902,0.020099227188078946,-0.2690252463611188,0.07173708750344523,-0.4096273542236698,-0.1284231384985678,0.020514627534770374,0.009710631872561873,0.0014821387974223652,0.039547116272118384,0.020514627534770374,TRUE,FALSE,FALSE,TRUE,-0.022938155399611547,-0.02895910513137962,-0.28104089486862,-1.3987506218444026
2019-02-01,4.23,4.25,4.46,0.17999999999999972,-0.3099999999999996,-0.20999999999999996,4.1,4.88,-0.7800000000000002,-0.0076289041766900365,0.01414726575767971,-0.035357035541459025,0.02009922718807895,-0.2690252463611188,0.07173708750344523,-0.4096273542236698,-0.1284231384985678,0.020396095042053485,0.009679862242150413,0.0014239136721295453,0.039368276411977425,0.020396095042053485,TRUE,FALSE,FALSE,TRUE,0.05924097568692063,0.059859968062454964,0.12014003193754474,0.6377482124363643
2019-03-01,4.34,4.35,4.17,0.09999999999999964,0.17999999999999972,-0.3799999999999999,4.46,4.67,-0.20999999999999996,-0.0076289041766900365,0.014147265757679708,-0.03535703554145902,0.020099227188078946,-0.2690252463611188,0.07173708750344523,-0.4096273542236698,-0.1284231384985678,0.020283123337552073,0.009648017039754049,0.0013733574174053936,0.03919288925769875,0.020283123337552073,TRUE,FALSE,FALSE,TRUE,-0.06057880793177559,-0.06031290442257728,0.16031290442257692,0.8935703857277593
2019-04-01,4.32,4.3,4.75,-0.04999999999999982,0.09999999999999964,0.33000000000000007,4.17,4.55,-0.3799999999999999,-0.007628904176690037,0.01414726575767971,-0.035357035541459025,0.02009922718807895,-0.2690252463611188,0.07173708750344523,-0.4096273542236698,-0.1284231384985678,0.02017214938602764,0.009615010853008728,0.0013270744031687945,0.03901722436888649,0.02017214938602764,TRUE,FALSE,FALSE,TRUE,-0.042304023649885315,-0.042196845579492326,-0.0078031544205074965,-0.028486614330564996
2019-05-01,4.42,4.39,4.54,0.08999999999999986,-0.04999999999999982,0.23000000000000043,4.75,4.42,0.33000000000000007,-0.0076289041766900365,0.01414726575767971,-0.035357035541459025,0.02009922718807895,-0.26902524636111885,0.07173708750344523,-0.40962735422366986,-0.12842313849856785,0.020060999476993257,0.009580862267937314,0.001282854490997385,0.038839144462989125,0.020060999476993257,TRUE,FALSE,FALSE,TRUE,0.009178116510525035,0.012442487968773635,0.07755751203122623,0.34334093873973637
2019-06-01,4.4,4.36,4.8,-0.02999999999999936,0.08999999999999986,0.4500000000000002,4.54,4.31,0.23000000000000043,-0.0076289041766900365,0.01414726575767971,-0.035357035541459025,0.02009922718807895,-0.2690252463611188,0.07173708750344523,-0.4096273542236698,-0.1284231384985678,0.019948330798629815,0.009545638925730264,0.0012392222947748902,0.03865743930248474,0.019948330798629815,TRUE,FALSE,FALSE,TRUE,-0.029455223106638805,-0.02725306026550582,-0.0027469397344935392,-0.061269063945083205
2019-07-01,4.57,4.6,4.37,0.23999999999999932,-0.02999999999999936,0.11000000000000032,4.8,4.35,0.4500000000000002,-0.0076289041766900365,0.014147265757679708,-0.03535703554145902,0.020099227188078946,-0.26902524636111885,0.07173708750344523,-0.40962735422366986,-0.12842313849856785,0.019835699611607565,0.009509258183177521,0.0011978960528868376,0.03847350317032829,0.019835699611607565,TRUE,FALSE,FALSE,TRUE,0.0059064423321249,0.009367918039366764,0.23063208196063256,1.1573624381782817
2019-08-01,4.6,4.53,3.01,-0.0699999999999994,0.23999999999999932,-1.0600000000000005,4.37,4.26,0.11000000000000032,-0.007628904176690036,0.01414726575767971,-0.03535703554145902,0.02009922718807895,-0.2690252463611188,0.07173708750344523,-0.4096273542236698,-0.1284231384985678,0.019716909764388186,0.009471843563466373,0.0011524375127965718,0.038281382015979804,0.019716909764388186,TRUE,FALSE,FALSE,TRUE,-0.07106326112094845,-0.07002610322927565,2.6103229276250306e-5,-0.020713922757477122
2019-09-01,4.33,4.34,1.8,-0.1900000000000004,-0.0699999999999994,-2.3200000000000003,3.01,4.07,-1.0600000000000005,-0.007628904176690036,0.014147265757679712,-0.035357035541459025,0.020099227188078952,-0.2690252463611188,0.07173708750344523,-0.4096273542236698,-0.1284231384985678,0.019598119746780048,0.009433196669224502,0.0011093940160168299,0.03808684547754326,0.019598119746780048,TRUE,FALSE,FALSE,TRUE,-0.008804632574715551,-0.009571143862998743,-0.18042885613700166,-0.9366965825479371
2019-10-01,4.18,4.22,2.17,-0.1200000000000001,-0.1900000000000004,-2.13,1.8,4.12,-2.3200000000000003,-0.007628904176690035,0.014147265757679708,-0.03535703554145902,0.020099227188078946,-0.2690252463611188,0.07173708750344523,-0.4096273542236698,-0.1284231384985678,0.019467980512940946,0.009393715684641374,0.0010566360900348404,0.03787932493584705,0.019467980512940946,TRUE,FALSE,FALSE,TRUE,0.001788098667050278,-0.0016798221581003636,-0.11832017784189974,-0.46712213969609695
2019-11-01,4.05,4.25,2.92,0.03000000000000025,-0.1200000000000001,-1.5200000000000005,2.17,4.3,-2.13,-0.007628904176690036,0.01414726575767971,-0.03535703554145902,0.02009922718807895,-0.26902524636111885,0.07173708750344523,-0.40962735422366986,-0.12842313849856785,0.01932155203962913,0.009355358121998551,9.853870580376935e-4,0.03765771702122056,0.01932155203962913,TRUE,FALSE,FALSE,TRUE,-0.013511987217694185,-0.016500780457765783,0.04650078045776603,0.4248239580934227
2019-12-01,3.89,4.1,3.41,-0.15000000000000036,0.03000000000000025,-0.8300000000000001,2.92,4.44,-1.5200000000000005,-0.0076289041766900365,0.014147265757679712,-0.035357035541459025,0.020099227188078952,-0.2690252463611188,0.07173708750344523,-0.4096273542236698,-0.1284231384985678,0.019181001082788487,0.009317766413646438,9.185144956845304e-4,0.037443487669892445,0.019181001082788487,TRUE,FALSE,FALSE,TRUE,-0.04290291579699814,-0.04485478321336218,-0.10514521678663818,-0.44212160290786734
2020-01-01,4.07,4.11,1.78,0.010000000000000675,-0.15000000000000036,-2.25,3.41,4.24,-0.8300000000000001,-0.007628904176690036,0.01414726575767971,-0.03535703554145902,0.02009922718807895,-0.26902524636111874,0.07173708750344523,-0.40962735422366975,-0.12842313849856773,0.01903096622262754,0.009279952016845715,8.425944913501085e-4,0.037219337953904974,0.01903096622262754,TRUE,FALSE,FALSE,TRUE,0.016164458246904257,0.01692918081269701,-0.006929180812696334,-0.014989136445817107
2020-02-01,3.92,3.85,1.24,-0.26000000000000023,0.010000000000000675,-2.99,1.78,4.03,-2.25,-0.007628904176690036,0.014147265757679712,-0.035357035541459025,0.020099227188078952,-0.2690252463611188,0.07173708750344523,-0.4096273542236698,-0.1284231384985678,0.018880590079985115,0.009241015095531433,7.685333121525417e-4,0.03699264684781769,0.018880590079985115,TRUE,FALSE,FALSE,TRUE,-0.04984005909168539,-0.05280048432026791,-0.20719951567973233,-0.8918584112869542
