fecha,inflacion,expectativa,meta_inflacion,a0,a1,a2,b,c0_t,c_t,d,lambda_t,pi_estrella_t,brecha_ancla_meta
2018-11-01,3.15,4.47,4,0.12238155259210212,1.272084186860101,-0.34875656098929336,0.04090061220341876,2.8792771785174733,0.11909724595690886,0.2347495407184798,0.8443682790223647,4.456028568987393,0.4560285689873931
2018-12-01,2.31,4.38,4,0.12238155259210216,1.272084186860101,-0.3487565609892933,0.04090061220341884,2.874802164056933,0.11817536214737363,0.2347495407184798,0.8455729614872413,4.442764335684134,0.4427643356841342
2019-01-01,4.1,4.07,4,0.12238155259210232,1.272084186860101,-0.3487565609892933,0.04090061220341873,2.8534320804386746,0.11681558265235195,0.23474954071847984,0.8473498692676016,4.400491372814477,0.4004913728144768
2019-02-01,4.46,4.25,4,0.12238155259210211,1.272084186860101,-0.34875656098929325,0.040900612203418785,2.848525483795222,0.11576872360497621,0.2347495407184798,0.8487178645881907,4.385843861841637,0.38584386184163666
2019-03-01,4.17,4.35,4,0.1223815525921022,1.2720841868601007,-0.34875656098929325,0.040900612203418785,2.8493993349615008,0.1149168694375764,0.2347495407184798,0.8498310349980452,4.38144266182722,0.3814426618272204
2019-04-01,4.75,4.3,4,0.12238155259210219,1.2720841868601007,-0.3487565609892933,0.04090061220341876,2.852215794963389,0.11413630391467165,0.23474954071847984,0.8508510481367993,4.38051572286338,0.38051572286337976
2019-05-01,4.54,4.39,4,0.1223815525921022,1.272084186860101,-0.34875656098929336,0.040900612203418736,2.864998696065625,0.11369769917099057,0.23474954071847987,0.8514242000223832,4.397186032301676,0.3971860323016756
2019-06-01,4.8,4.36,4,0.12238155259210222,1.272084186860101,-0.3487565609892934,0.04090061220341873,2.8827291444017353,0.11345246202298002,0.2347495407184798,0.8517446665376738,4.422733970534557,0.42273397053455675
2019-07-01,4.37,4.6,4,0.12238155259210225,1.272084186860101,-0.34875656098929336,0.040900612203418736,2.9142710177272217,0.11372315926903884,0.23474954071847984,0.8513909297410792,4.472983737859324,0.472983737859324
2019-08-01,3.01,4.53,4,0.12238155259210226,1.272084186860101,-0.34875656098929336,0.0409006122034187,2.922303493185353,0.11306535443319346,0.23474954071847984,0.8522505239142901,4.480788462448815,0.4807884624488148
