fecha,inflacion,expectativa,meta_inflacion,a0_t,a_t,b_t,c0_t,c_t,d_t,lambda_t,lambda_se,pi_estrella_t,pi_estrella_se,denominador_1_menos_d,denominador_ancla,codigo_modelo,lambda_li_95,lambda_ls_95,pi_estrella_li_95,pi_estrella_ls_95,lambda_fuera_0_1,lambda_significativamente_menor_1,lambda_no_distinta_de_1,brecha_ancla_meta,ancla_dentro_banda_meta
2018-01-01,4.71,4.71,4,0.2961636298995177,0.9455722819098491,-0.01613087685045944,2.806066695198309,0.1320887555355277,0.25202466736084356,0.8234049309227007,0.03277645363905406,4.556141990290789,0.11308441638715507,0.7479753326391565,0.6158865771036288,M3,0.759164262249208,0.8876455995961935,4.334500606959234,4.777783373622344,FALSE,TRUE,FALSE,0.5561419902907891,TRUE
2018-02-01,4.15,4.56,4,0.29616362989951733,0.9455722819098491,-0.01613087685045933,2.8075708610546952,0.13114727652308342,0.2520246673608435,0.8246636342132523,0.03274960279531283,4.551626394449175,0.11341818408373355,0.7479753326391565,0.616828056116073,M3,0.7604755922264469,0.8888516762000577,4.3293308384531235,4.773921950445227,FALSE,TRUE,FALSE,0.5516263944491753,TRUE
2018-03-01,4.14,4.62,4,0.2961636298995174,0.9455722819098492,-0.01613087685045944,2.8144025846262495,0.130421319564789,0.25202466736084356,0.8256341969131383,0.03274941480192166,4.557338346188241,0.11415641466991328,0.7479753326391565,0.6175540130743675,M3,0.7614465233866089,0.8898218704396678,4.3335958848309915,4.781080807545491,FALSE,TRUE,FALSE,0.5573383461882413,TRUE
2018-04-01,3.92,4.46,4,0.2961636298995176,0.9455722819098491,-0.01613087685045944,2.809510332662598,0.12927746907626603,0.25202466736084356,0.8271634592278286,0.032715057386903106,4.54100538909815,0.11465937334135388,0.7479753326391565,0.6186978635628905,M3,0.7630431249973375,0.8912837934583198,4.316277146859165,4.7657336313371355,FALSE,TRUE,FALSE,0.5410053890981503,TRUE
2018-05-01,4.09,4.48,4,0.2961636298995176,0.9455722819098492,-0.016130876850459386,2.8096158966548725,0.12831133324472607,0.2520246673608436,0.8284551272673761,0.03266648537457416,4.534095734786245,0.11531183008648548,0.7479753326391564,0.6196639993944303,M3,0.7644299924317064,0.8924802621030459,4.308088700825332,4.760102768747158,FALSE,TRUE,FALSE,0.534095734786245,TRUE
2018-06-01,3.79,4.43,4,0.2961636298995176,0.9455722819098491,-0.016130876850459386,2.805304092763262,0.12719646956873384,0.25202466736084356,0.829945635880887,0.032588162600826164,4.519007104861786,0.11579856888117328,0.7479753326391565,0.6207788630704226,M3,0.7660740108609326,0.8938172609008413,4.292046080393406,4.7459681293301665,FALSE,TRUE,FALSE,0.5190071048617861,TRUE
2018-07-01,2.61,4.36,4,0.2961636298995177,0.9455722819098491,-0.016130876850459386,2.8034984944295482,0.12616964642187672,0.25202466736084356,0.8313184393705877,0.03251483084258355,4.508640812670071,0.11671446007775853,0.7479753326391565,0.6218056862172798,M3,0.7675905419557119,0.8950463367854635,4.279884674442627,4.737396950897516,FALSE,TRUE,FALSE,0.5086408126700714,TRUE
2018-08-01,3.36,4.33,4,0.29616362989951767,0.945572281909849,-0.016130876850459386,2.8055783374112258,0.1252693033781771,0.2520246673608436,0.8325221462368594,0.0324252416737504,4.505461976561967,0.11786237213231517,0.7479753326391564,0.6227060292609793,M3,0.7689698403663013,0.8960744521074174,4.274455972050172,4.736467981073762,FALSE,TRUE,FALSE,0.5054619765619668,TRUE
2018-09-01,4.55,4.32,4,0.2961636298995178,0.9455722819098492,-0.01613087685045944,2.7976121155645917,0.1241437547627648,0.2520246673608436,0.8340269399998314,0.03223386381294908,4.484563165410844,0.11687514902356386,0.7479753326391564,0.6238315778763915,M3,0.7708497278438822,0.8972041521557805,4.255492082636907,4.71363424818478,FALSE,TRUE,FALSE,0.48456316541084377,TRUE
2018-10-01,4.34,4.32,4,0.2961636298995179,0.9455722819098491,-0.016130876850459497,2.7882202687106794,0.1229770639740228,0.25202466736084356,0.8355867384822565,0.031990733534137374,4.461164787969314,0.11529514132012103,0.7479753326391565,0.6249982686651336,M3,0.7728860529163295,0.8982874240481835,4.235190463389421,4.687139112549207,FALSE,TRUE,FALSE,0.4611647879693139,TRUE
2018-11-01,3.15,4.47,4,0.29616362989951805,0.9455722819098491,-0.016130876850459552,2.790694573993875,0.12227410186505253,0.2520246673608436,0.836526558391143,0.031832563845639456,4.460107215293933,0.11537318356054341,0.7479753326391564,0.6257012307741039,M3,0.7741358797181178,0.8989172370641682,4.233979930733539,4.686234499854327,FALSE,TRUE,FALSE,0.4601072152939327,TRUE
2018-12-01,2.31,4.38,4,0.2961636298995176,0.945572281909849,-0.01613087685045947,2.7870694886766767,0.12134377726290158,0.2520246673608436,0.8377703488766773,0.0317255146675857,4.447700510395152,0.11623473171199755,0.7479753326391564,0.6266315553762548,M3,0.7755894827372122,0.8999512150161425,4.219884622486961,4.675516398303343,FALSE,TRUE,FALSE,0.44770051039515213,TRUE
2019-01-01,4.1,4.07,4,0.2961636298995176,0.945572281909849,-0.016130876850459455,2.7748744603204147,0.1201815898285682,0.2520246673608436,0.8393241266332682,0.03155439200918434,4.420041601398411,0.11600782205253467,0.7479753326391564,0.6277937428105882,M3,0.7774786547412084,0.901169598525328,4.192670448250512,4.647412754546311,FALSE,TRUE,FALSE,0.4200416013984114,TRUE
2019-02-01,4.46,4.25,4,0.29616362989951756,0.945572281909849,-0.01613087685045944,2.7714749224376023,0.11919391013246546,0.2520246673608436,0.8406445975806427,0.031277886784064866,4.407692121991901,0.11391622183463984,0.7479753326391564,0.6287814225066909,M3,0.7793410659713542,0.9019481291899312,4.184420429941132,4.63096381404267,FALSE,TRUE,FALSE,0.40769212199190097,TRUE
2019-03-01,4.17,4.35,4,0.2961636298995178,0.945572281909849,-0.01613087685045944,2.7717326554704407,0.1183350208791393,0.2520246673608436,0.8417928831133963,0.031013211009124585,4.4020889445955085,0.11254681753853606,0.7479753326391564,0.6296403117600171,M3,0.781008106490571,0.9025776597362216,4.181501235645377,4.62267665354564,FALSE,TRUE,FALSE,0.4020889445955085,TRUE
2019-04-01,4.75,4.3,4,0.2961636298995183,0.945572281909849,-0.016130876850459552,2.7740895748192953,0.11755654503831703,0.2520246673608436,0.842833660538603,0.030795160015093543,4.400391659291345,0.11190693918910398,0.7479753326391564,0.6304187876008394,M3,0.7824762560108717,0.9031910650663343,4.1810580888605875,4.6197252297221025,FALSE,TRUE,FALSE,0.400391659291345,TRUE
2019-05-01,4.54,4.39,4,0.2961636298995183,0.9455722819098491,-0.016130876850459608,2.782619050834094,0.11699914631214876,0.2520246673608436,0.8435788705767489,0.030582567604603934,4.410022297405664,0.11148140137195657,0.7479753326391564,0.6309761863270076,M3,0.7836381395169638,0.9035196016365339,4.191522765770575,4.6285218290407535,FALSE,TRUE,FALSE,0.4100222974056642,TRUE
2019-06-01,4.8,4.36,4,0.29616362989951867,0.9455722819098491,-0.016130876850459608,2.794414787815898,0.11657500369801424,0.2520246673608436,0.8441459248573199,0.030445047798134537,4.425741735836802,0.11180552738141372,0.7479753326391564,0.6314003289411422,M3,0.7844747276653757,0.903817122049264,4.206606928896724,4.6448765427768794,FALSE,TRUE,FALSE,0.42574173583680164,TRUE
2019-07-01,4.37,4.6,4,0.29616362989951855,0.9455722819098491,-0.016130876850459608,2.813345096642461,0.11642906703500204,0.25202466736084367,0.8443410337822322,0.030362326822970534,4.454693582822691,0.11293241169566245,0.7479753326391563,0.6315462656041543,M3,0.7848319667223755,0.9038501008420889,4.233350123211943,4.67603704243344,FALSE,TRUE,FALSE,0.45469358282269123,TRUE
2019-08-01,3.01,4.53,4,0.2961636298995188,0.9455722819098491,-0.016130876850459552,2.8191407437679143,0.1157416249915677,0.2520246673608436,0.8452601042561325,0.030378935237757566,4.459016831382427,0.11528135771782687,0.7479753326391564,0.6322337076475887,M3,0.7857184853014529,0.9048017232108121,4.233069522166608,4.684964140598246,FALSE,TRUE,FALSE,0.459016831382427,TRUE
2019-09-01,1.8,4.34,4,0.29616362989951855,0.945572281909849,-0.01613087685045947,2.820276508433525,0.11487927922813884,0.2520246673608436,0.8464130109440926,0.03047331243400809,4.454737149660527,0.11948387717181347,0.7479753326391564,0.6330960534110175,M3,0.7866864160838002,0.906139605804385,4.2205530536705655,4.688921245650489,FALSE,TRUE,FALSE,0.45473714966052725,TRUE
2019-10-01,2.17,4.22,4,0.29616362989951855,0.9455722819098491,-0.01613087685045948,2.818126248958658,0.11393198023535586,0.2520246673608436,0.8476794952136213,0.03053234170351949,4.444690159236761,0.12372033708815186,0.7479753326391564,0.6340433524038005,M3,0.7878372051110528,0.9075217853161898,4.2022027543888285,4.687177564084694,FALSE,TRUE,FALSE,0.44469015923676114,TRUE
