fecha,observado,predicho_constante,error_constante,varianza_prediccion_constante,predicho_tvp,error_tvp,varianza_prediccion_tvp
2023-01-01,-0.08999999999999986,0.264287044561637,-0.35428704456163684,0.03230073409248518,0.17058465690116698,-0.26058465690116683,0.031698792341991425
2023-02-01,-0.1299999999999999,0.29419330567468793,-0.4241933056746878,0.03313650092820062,0.148594709309401,-0.2785947093094009,0.03428689520729953
2023-03-01,-0.0600000000000005,0.21088784616562684,-0.27088784616562733,0.0319217144248723,0.08917882713927916,-0.14917882713927966,0.0308303303936431
2023-04-01,-0.040000000000000036,0.16068857590434055,-0.20068857590434058,0.031438672134574755,0.047394863969763654,-0.08739486396976369,0.03004951748939176
2023-05-01,-0.08999999999999986,0.06620851367155928,-0.15620851367155913,0.030459452636169296,0.03245567753663242,-0.12245567753663228,0.027418258542471315
2023-06-01,-0.05999999999999961,0.005887885684374608,-0.06588788568437422,0.030208329795894287,0.04719807570453824,-0.10719807570453785,0.02686527700208421
2023-07-01,-0.03000000000000025,-0.01657987383562632,-0.013420126164373929,0.030189712726202734,0.03809817158322035,-0.0680981715832206,0.02695218366482022
2023-08-01,-0.040000000000000036,-0.014638618329310203,-0.025361381670689832,0.03017386369484148,0.02817910575137407,-0.0681791057513741,0.026852351960979876
2023-09-01,-0.019999999999999574,0.0029668328053159,-0.022966832805315474,0.03018525508940272,0.02987584008925434,-0.049875840089253914,0.02680441644970226
2023-10-01,0.16999999999999993,0.016614883831689353,0.15338511616831058,0.030221196888147867,0.02318562263989013,0.1468143773601098,0.026919408849554037
2023-11-01,0.10999999999999943,-0.06691181703414151,0.17691181703414094,0.030338643498997484,-0.029310686742561654,0.13931068674256109,0.026995224095559354
2023-12-01,-0.10999999999999943,-0.0534774091375982,-0.05652259086240123,0.030246911441222376,-0.010084220133629973,-0.09991577986636946,0.026957323092643364
2024-01-01,-0.03000000000000025,-0.014491895936051952,-0.015508104063948296,0.03023189527063968,0.05079715138656132,-0.08079715138656157,0.027252212831973648
2024-02-01,-0.009999999999999787,-0.05836080206713045,0.048360802067130663,0.030269323588113663,0.025280975522136276,-0.03528097552213606,0.027996954331220958
