fecha,exp_inf_24m,infl_gt,d_exp24,d_exp24_lag1,error_pronostico_24m_t,inflacion_realizada_t_1,expectativa_24m_correspondiente_t_25,error_pronostico_24m_alineado,alpha,se_alpha,alpha_li_95,alpha_ls_95,rho,se_rho,rho_li_95,rho_ls_95,beta_t,se_beta_t,beta_li_95,beta_ls_95,sensibilidad_absoluta_t,beta_significativamente_positivo,beta_significativamente_negativo,beta_no_distinto_cero,sensibilidad_baja_descriptiva,ajustado_constante,ajustado_tvp,residuo_tvp,residuo_estandarizado
2014-02-01,4.68,3.5,-0.2600000000000007,-0.25,-2.6100000000000003,4.14,5.95,-1.8100000000000005,-0.00815828961045379,0.013632032112895159,-0.03487658158782175,0.01856000236691417,-0.28366329460298617,0.07453428751690498,-0.42974781374947324,-0.1375787754564991,0.015609066153339502,0.006676883321128009,0.0025226153149524224,0.02869551699172658,0.015609066153339502,TRUE,FALSE,FALSE,TRUE,0.034542870723670696,0.03450512430274824,-0.2945051243027489,-1.744791707748266
2014-03-01,4.54,3.25,-0.13999999999999968,-0.2600000000000007,-2.2199999999999998,3.5,6.11,-2.6100000000000003,-0.008158289610453773,0.013632032112895202,-0.03487658158782182,0.018560002366914272,-0.2836632946029861,0.074534287516905,-0.42974781374947324,-0.13757877545649902,0.015609070343489382,0.006676445657161227,0.0025234773107145267,0.028694663376264237,0.015609070343489382,TRUE,FALSE,FALSE,TRUE,0.024919507340105625,0.02485449338981552,-0.1648544933898152,-1.0516279615787618
2014-04-01,4.66,3.27,0.1200000000000001,-0.13999999999999968,-2.27,3.25,5.47,-2.2199999999999998,-0.008158289610453773,0.013632032112895365,-0.03487658158782214,0.01856000236691459,-0.2836632946029861,0.07453428751690501,-0.42974781374947324,-0.137578775456499,0.01560896681837854,0.006676014223846581,0.0025242193793621227,0.028693714257394958,0.01560896681837854,TRUE,FALSE,FALSE,TRUE,-0.0030414961719360672,-0.0030973347028361645,0.12309733470283626,0.7612666386946986
2014-05-01,4.28,3.22,-0.3799999999999999,0.1200000000000001,-2.06,3.27,5.54,-2.27,-0.008158289610453787,0.013632032112895449,-0.034876581587822315,0.01856000236691474,-0.28366329460298617,0.07453428751690501,-0.4297478137494733,-0.13757877545649905,0.01560893170609906,0.006675587550199412,0.002525020532064246,0.028692842880133875,0.01560893170609906,TRUE,FALSE,FALSE,TRUE,-0.07756286924094302,-0.07763015993565703,-0.30236984006434287,-1.630642065846121
2014-06-01,4.36,3.13,0.08000000000000007,-0.3799999999999999,-1.9800000000000004,3.22,5.28,-2.06,-0.008158289610453779,0.013632032112895312,-0.03487658158782204,0.018560002366914484,-0.2836632946029861,0.07453428751690498,-0.4297478137494732,-0.13757877545649905,0.015608724763314007,0.0066751679619869156,0.0025256359670640226,0.02869181355956399,0.015608724763314007,TRUE,FALSE,FALSE,TRUE,0.06752056321565769,0.06747978932625405,0.012520210673746021,0.06939845097691376
2014-07-01,4.41,3.41,0.04999999999999982,0.08000000000000007,-1.4900000000000002,3.13,5.11,-1.9800000000000004,-0.008158289610453773,0.013632032112895202,-0.03487658158782182,0.018560002366914272,-0.28366329460298617,0.07453428751690498,-0.42974781374947324,-0.1375787754564991,0.015608524277291237,0.006674750535457414,0.0025262536220052676,0.02869079493257721,0.015608524277291237,TRUE,FALSE,FALSE,TRUE,-0.06170123474472222,-0.061756231247729346,0.11175623124772917,0.8533706513433253
2014-08-01,4.06,3.7,-0.35000000000000053,0.04999999999999982,-0.8499999999999996,3.41,4.9,-1.4900000000000002,-0.008158289610453777,0.013632032112895275,-0.03487658158782196,0.01856000236691441,-0.28366329460298617,0.07453428751690498,-0.42974781374947324,-0.1375787754564991,0.015608379186563326,0.006674338049842062,0.002526916988227587,0.028689841384899065,0.015608379186563326,TRUE,FALSE,FALSE,TRUE,-0.0455609511395175,-0.045597939328582394,-0.3044020606714181,-1.513620561184619
2014-09-01,4.13,3.45,0.07000000000000028,-0.35000000000000053,-1.7199999999999998,3.7,4.55,-0.8499999999999996,-0.008158289610453732,0.013632032112895287,-0.03487658158782195,0.01856000236691448,-0.28366329460298617,0.074534287516905,-0.42974781374947324,-0.13757877545649908,0.015608120550369427,0.006673927895882553,0.0025274622390224436,0.02868877886171641,0.015608120550369427,TRUE,FALSE,FALSE,TRUE,0.07785697005510056,0.07785696103277757,-0.00785696103277729,0.16791027356183194
2014-10-01,4.17,3.64,0.040000000000000036,0.07000000000000028,-1.1199999999999997,3.45,5.17,-1.7199999999999998,-0.00815828961045373,0.013632032112895504,-0.03487658158782237,0.018560002366914907,-0.2836632946029862,0.074534287516905,-0.42974781374947335,-0.13757877545649913,0.015607860242278719,0.006673516972393507,0.0025280073261706656,0.028687713158386773,0.015607860242278719,TRUE,FALSE,FALSE,TRUE,-0.054815602909860386,-0.054860239849382236,0.09486023984938227,0.8095434154087889
2014-11-01,4.16,3.38,-0.009999999999999787,0.040000000000000036,-1.4400000000000004,3.64,4.76,-1.1199999999999997,-0.008158289610453723,0.013632032112895355,-0.03487658158782207,0.018560002366914623,-0.2836632946029862,0.07453428751690498,-0.4297478137494733,-0.13757877545649916,0.01560764078010081,0.006673109526951083,0.0025285864423855737,0.028686695117816047,0.01560764078010081,TRUE,FALSE,FALSE,TRUE,-0.03696212168764906,-0.036985379068286084,0.026985379068286297,0.46953853669238127
2014-12-01,4.21,2.95,0.04999999999999982,-0.009999999999999787,-1.9799999999999995,3.38,4.82,-1.4400000000000004,-0.00815828961045373,0.013632032112895464,-0.03487658158782229,0.01856000236691483,-0.2836632946029862,0.07453428751690497,-0.42974781374947324,-0.13757877545649919,0.015607428884204251,0.0066727030901287355,0.002529171148022806,0.028685686620385696,0.015607428884204251,TRUE,FALSE,FALSE,TRUE,-0.02776469105470949,-0.027796354257678055,0.07779635425767788,0.67652290241528
2015-01-01,3.89,2.32,-0.31999999999999984,0.04999999999999982,-2.5100000000000002,2.95,4.93,-1.9799999999999995,-0.008158289610453751,0.01363203211289544,-0.03487658158782227,0.01856000236691476,-0.28366329460298617,0.07453428751690498,-0.42974781374947324,-0.1375787754564991,0.015607245033451927,0.006672298486828657,0.0025297803051666616,0.028684709761737193,0.015607245033451927,TRUE,FALSE,FALSE,TRUE,-0.0531924677970923,-0.053243799506837816,-0.266756200493162,-1.3820288348932326
2015-02-01,4.07,2.44,0.18000000000000016,-0.31999999999999984,-2.1700000000000004,2.32,4.83,-2.5100000000000002,-0.008158289610453756,0.013632032112895525,-0.03487658158782243,0.018560002366914925,-0.28366329460298617,0.07453428751690498,-0.42974781374947324,-0.1375787754564991,0.015606928957066897,0.006671898617881869,0.0025302479575158732,0.028683609956617923,0.015606928957066897,TRUE,FALSE,FALSE,TRUE,0.04349449361446195,0.04344057298026386,0.1365594270197363,0.7316536936181144
2015-03-01,4.11,2.43,0.040000000000000036,0.18000000000000016,-2.23,2.44,4.61,-2.1700000000000004,-0.008158289610453744,0.013632032112895468,-0.03487658158782231,0.018560002366914824,-0.28366329460298617,0.07453428751690498,-0.42974781374947324,-0.1375787754564991,0.01560669868938691,0.006671503793232476,0.0025307915319289047,0.028682605846844917,0.01560669868938691,TRUE,FALSE,FALSE,TRUE,-0.09302295075710582,-0.0930842187949609,0.13308421879496093,0.985971489413038
2015-04-01,3.82,2.58,-0.2900000000000005,0.040000000000000036,-2.3499999999999996,2.43,4.66,-2.23,-0.008158289610453767,0.013632032112895424,-0.03487658158782225,0.018560002366914716,-0.28366329460298617,0.07453428751690498,-0.42974781374947324,-0.1375787754564991,0.015606540719032794,0.006671115819725395,0.0025313939756756217,0.028681687462389964,0.015606540719032794,TRUE,FALSE,FALSE,TRUE,-0.05424984309562468,-0.054307407198016355,-0.23569259280198412,-1.2548676863313752
2015-05-01,3.57,2.55,-0.25,-0.2900000000000005,-2.2800000000000002,2.58,4.93,-2.3499999999999996,-0.008158289610453768,0.013632032112895367,-0.034876581587822135,0.018560002366914602,-0.2836632946029862,0.07453428751690498,-0.4297478137494733,-0.13757877545649916,0.015606251169631373,0.006670734038090334,0.0025318527045288808,0.028680649634733865,0.015606251169631373,TRUE,FALSE,FALSE,TRUE,0.037477650473387344,0.03742937557577865,-0.28742937557577863,-1.6761331283216794
2015-06-01,3.67,2.39,0.10000000000000009,-0.25,-2.82,2.55,4.83,-2.2800000000000002,-0.008158289610453753,0.013632032112895504,-0.03487658158782239,0.018560002366914886,-0.2836632946029862,0.07453428751690498,-0.4297478137494733,-0.13757877545649916,0.015605792523599268,0.00667035658878976,0.0025321338455318917,0.028679451201666643,0.015605792523599268,TRUE,FALSE,FALSE,TRUE,0.02722284454191526,0.027176327086486464,0.07282367291351363,0.49291360642419063
2015-07-01,3.56,2.32,-0.10999999999999988,0.10000000000000009,-2.4899999999999998,2.39,5.21,-2.82,-0.008158289610453747,0.013632032112895546,-0.03487658158782247,0.01856000236691497,-0.2836632946029862,0.07453428751690498,-0.4297478137494733,-0.13757877545649916,0.015605375444058475,0.0066699833878287726,0.0025324482264336284,0.028678302661683322,0.015605375444058475,TRUE,FALSE,FALSE,TRUE,-0.08045634602755608,-0.0805317778229973,-0.02946822217700258,-0.03905354916104179
2015-08-01,3.31,1.96,-0.25,-0.10999999999999988,-2.9299999999999997,2.32,4.81,-2.4899999999999998,-0.00815828961045378,0.013632032112895437,-0.03487658158782229,0.018560002366914727,-0.2836632946029862,0.07453428751690498,-0.4297478137494733,-0.13757877545649916,0.01560493756089422,0.006669621388956315,0.0025327198480218343,0.028677155273766602,0.01560493756089422,TRUE,FALSE,FALSE,TRUE,-0.015755384543127485,-0.015811621730751933,-0.23418837826924807,-1.2608190391031522
2015-09-01,3.4,1.88,0.08999999999999986,-0.25,-3.0300000000000002,1.96,4.89,-2.9299999999999997,-0.008158289610453798,0.013632032112895516,-0.03487658158782246,0.018560002366914866,-0.2836632946029862,0.07453428751690497,-0.42974781374947324,-0.13757877545649919,0.015604353695287107,0.006669266105277251,0.00253283232562998,0.028675875064944234,0.015604353695287107,TRUE,FALSE,FALSE,TRUE,0.01709940407778541,0.01703677771310154,0.07296322228689832,0.44981448188305695
2015-10-01,3.28,2.23,-0.1200000000000001,0.08999999999999986,-2.48,1.88,4.91,-3.0300000000000002,-0.008158289610453805,0.013632032112895655,-0.03487658158782274,0.01856000236691513,-0.28366329460298617,0.07453428751690498,-0.42974781374947324,-0.1375787754564991,0.01560382334862781,0.006668919474218595,0.0025329813633615736,0.028674665333894046,0.01560382334862781,TRUE,FALSE,FALSE,TRUE,-0.08089074037444957,-0.08096757087106479,-0.039032429128935314,-0.08361443733576648
2015-11-01,3.37,2.51,0.0900000000000003,-0.1200000000000001,-2.1900000000000004,2.23,4.71,-2.48,-0.008158289610453865,0.013632032112895636,-0.03487658158782276,0.018560002366915032,-0.28366329460298617,0.07453428751690498,-0.42974781374947324,-0.1375787754564991,0.01560326339430411,0.0066685858399698275,0.002533075320149465,0.028673451468458754,0.01560326339430411,TRUE,FALSE,FALSE,TRUE,-0.012763383656007793,-0.012814787475969688,0.10281478747596999,0.7073027748526785
2015-12-01,3.65,3.07,0.2799999999999998,0.0900000000000003,-2.1200000000000006,2.51,4.7,-2.1900000000000004,-0.008158289610453857,0.01363203211289557,-0.03487658158782263,0.01856000236691491,-0.28366329460298617,0.07453428751690501,-0.4297478137494733,-0.13757877545649905,0.015602767272678814,0.006668258766384953,0.0025332202509708197,0.028672314294386807,0.015602767272678814,TRUE,FALSE,FALSE,TRUE,-0.06780814039003573,-0.06785804645188931,0.3478580464518891,2.2224739673099623
2016-01-01,3.8,4.38,0.1499999999999999,0.2799999999999998,-0.5600000000000005,3.07,5.19,-2.1200000000000006,-0.008158289610453865,0.013632032112895431,-0.034876581587822364,0.01856000236691463,-0.2836632946029862,0.074534287516905,-0.42974781374947335,-0.13757877545649913,0.015602461864848864,0.006667938001175829,0.002533543531398246,0.028671380198299484,0.015602461864848864,TRUE,FALSE,FALSE,TRUE,-0.1206067810596567,-0.12066123125276956,0.2706612312527695,1.7454918078624073
2016-02-01,4.09,4.27,0.29000000000000004,0.1499999999999999,-0.41000000000000014,4.38,4.94,-0.5600000000000005,-0.008158289610453884,0.01363203211289523,-0.03487658158782199,0.018560002366914217,-0.28366329460298617,0.074534287516905,-0.42974781374947324,-0.13757877545649908,0.015602300104446964,0.006667624478113857,0.0025339962649061337,0.028670603943987794,0.015602300104446964,TRUE,FALSE,FALSE,TRUE,-0.05943920050601578,-0.05944507185939209,0.3494450718593921,2.3174013175721044
2016-03-01,3.99,4.26,-0.09999999999999964,0.29000000000000004,-0.28000000000000025,4.27,4.68,-0.41000000000000014,-0.008158289610453872,0.013632032112895088,-0.0348765815878217,0.01856000236691395,-0.2836632946029862,0.074534287516905,-0.42974781374947335,-0.13757877545649913,0.015602187333531636,0.006667311123118939,0.0025344976584952203,0.028669877008568052,0.015602187333531636,TRUE,FALSE,FALSE,TRUE,-0.09681060102630967,-0.09681754185206785,-0.003182458147931791,0.172313917093982
2016-04-01,4.19,4.09,0.20000000000000018,-0.09999999999999964,-0.5700000000000003,4.26,4.54,-0.28000000000000025,-0.00815828961045388,0.013632032112895048,-0.03487658158782162,0.018560002366913866,-0.28366329460298617,0.07453428751690501,-0.4297478137494733,-0.13757877545649905,0.015602074235966419,0.006666997972652941,0.0025349983245651023,0.028669150147367733,0.015602074235966419,TRUE,FALSE,FALSE,TRUE,0.01582805738570403,0.015839459063774035,0.18416054093622614,1.2161050690011213
2016-05-01,4.16,4.36,-0.03000000000000025,0.20000000000000018,0.08000000000000007,4.09,4.66,-0.5700000000000003,-0.00815828961045388,0.013632032112895162,-0.03487658158782185,0.01856000236691409,-0.28366329460298617,0.07453428751690501,-0.4297478137494733,-0.13757877545649905,0.015601974047340362,0.006666684510043618,0.002535512511363816,0.028668435583316908,0.015601974047340362,TRUE,FALSE,FALSE,TRUE,-0.07377622398997527,-0.07378407373803518,0.04378407373803493,0.3420583771914713
2016-06-01,4.39,4.43,0.22999999999999954,-0.03000000000000025,0.0699999999999994,4.36,4.28,0.08000000000000007,-0.008158289610453888,0.013632032112895156,-0.034876581587821844,0.018560002366914068,-0.28366329460298617,0.07453428751690501,-0.4297478137494733,-0.13757877545649905,0.015601880106512058,0.006666371327045423,0.002536032397932547,0.028667727815091568,0.015601880106512058,TRUE,FALSE,FALSE,TRUE,0.001581096405983442,0.0015997596361567328,0.2284002403638428,1.3422786597231047
2016-07-01,4.41,4.62,0.020000000000000462,0.22999999999999954,0.20999999999999996,4.43,4.36,0.0699999999999994,-0.00815828961045389,0.01363203211289517,-0.03487658158782187,0.018560002366914095,-0.28366329460298617,0.07453428751690501,-0.4297478137494733,-0.13757877545649905,0.015601781591406504,0.006666058198541082,0.0025365476034180327,0.028667015579394974,0.015601781591406504,TRUE,FALSE,FALSE,TRUE,-0.07231729571138476,-0.07230872265774214,0.0923087226577426,0.48615262297452744
2016-08-01,4.45,4.74,0.040000000000000036,0.020000000000000462,0.6800000000000006,4.62,4.41,0.20999999999999996,-0.00815828961045389,0.013632032112895176,-0.034876581587821885,0.01856000236691411,-0.2836632946029861,0.074534287516905,-0.42974781374947324,-0.13757877545649902,0.015601681458680152,0.0066657450477858125,0.002537061234893742,0.02866630168246656,0.015601681458680152,TRUE,FALSE,FALSE,TRUE,-0.01057549374724051,-0.010555202396190911,0.05055520239619095,0.18098403520245496
2016-09-01,4.42,4.56,-0.03000000000000025,0.040000000000000036,0.4299999999999997,4.74,4.06,0.6800000000000006,-0.008158289610453888,0.013632032112895279,-0.034876581587822086,0.018560002366914307,-0.2836632946029861,0.07453428751690501,-0.42974781374947324,-0.137578775456499,0.015601578668161198,0.0066654321296930035,0.002537571752566803,0.028665585583755593,0.015601578668161198,TRUE,FALSE,FALSE,TRUE,-0.008927978863904831,-0.008895747900223721,-0.021104252099776528,-0.2593275970433893
2016-10-01,4.43,4.76,0.009999999999999787,-0.03000000000000025,0.5899999999999999,4.56,4.13,0.4299999999999997,-0.008158289610453886,0.013632032112895345,-0.03487658158782221,0.018560002366914442,-0.28366329460298606,0.07453428751690501,-0.4297478137494732,-0.13757877545649894,0.015601479470291493,0.006665120561998446,0.0025380832161571772,0.02866487572442581,0.015601479470291493,TRUE,FALSE,FALSE,TRUE,0.007032179732822593,0.007060245399861103,0.0029397546001386837,-0.09261618881166254
2016-11-01,4.6,4.67,0.16999999999999993,0.009999999999999787,0.5099999999999998,4.76,4.17,0.5899999999999999,-0.008158289610453884,0.01363203211289538,-0.03487658158782228,0.018560002366914508,-0.28366329460298606,0.07453428751690501,-0.4297478137494732,-0.13757877545649894,0.01560137995596423,0.006664809754047666,0.002538592874219552,0.02866416703770891,0.01560137995596423,TRUE,FALSE,FALSE,TRUE,-0.001820919057462152,-0.001790108382464791,0.17179010838246472,0.8566219882659261
2016-12-01,4.66,4.23,0.0600000000000005,0.16999999999999993,0.020000000000000462,4.67,4.16,0.5099999999999998,-0.008158289610453884,0.013632032112895364,-0.034876581587822246,0.018560002366914477,-0.283663294602986,0.07453428751690501,-0.42974781374947313,-0.13757877545649888,0.015601255067802293,0.006664500083217151,0.002539074929732486,0.028663435205872098,0.015601255067802293,TRUE,FALSE,FALSE,TRUE,-0.048446971348098826,-0.04842440960838232,0.10842440960838282,0.4535478209520997
2017-01-01,4.4,3.83,-0.2599999999999998,0.0600000000000005,-0.06000000000000005,4.23,4.21,0.020000000000000462,-0.008158289610453886,0.013632032112895381,-0.03487658158782228,0.01856000236691451,-0.283663294602986,0.07453428751690501,-0.42974781374947313,-0.13757877545649888,0.015601116336545881,0.00666419103983815,0.0025395419123685776,0.028662690760723183,0.015601116336545881,TRUE,FALSE,FALSE,TRUE,-0.024879675864364403,-0.02486606495990226,-0.23513393504009752,-1.508223345846901
2017-02-01,4.46,3.96,0.05999999999999961,-0.2599999999999998,-0.11000000000000032,3.83,3.89,-0.06000000000000005,-0.008158289610453884,0.013632032112895381,-0.03487658158782228,0.01856000236691451,-0.28366329460298606,0.07453428751690501,-0.4297478137494732,-0.13757877545649894,0.015600978782573494,0.006663881964516569,0.0025400101348949985,0.028661947430251987,0.015600978782573494,TRUE,FALSE,FALSE,TRUE,0.06463454300707637,0.06465810825936802,-0.00465810825936841,-0.14322597880608787
2017-03-01,4.28,4,-0.17999999999999972,0.05999999999999961,-0.11000000000000032,3.96,4.07,-0.11000000000000032,-0.008158289610453883,0.013632032112895393,-0.0348765815878223,0.01856000236691454,-0.28366329460298606,0.07453428751690502,-0.42974781374947324,-0.1375787754564989,0.015600841158633538,0.00666357272817545,0.0025404786030463478,0.028661203714220727,0.015600841158633538,TRUE,FALSE,FALSE,TRUE,-0.02690436395719014,-0.02689417981408263,-0.1531058201859171,-0.95667436928442
2017-04-01,4.51,4.09,0.22999999999999954,-0.17999999999999972,0.27,4,4.11,-0.11000000000000032,-0.008158289610453883,0.013632032112895393,-0.0348765815878223,0.01856000236691454,-0.28366329460298606,0.07453428751690501,-0.4297478137494732,-0.13757877545649894,0.015600699318502102,0.006663263368273565,0.002540943097180866,0.02866045553982334,0.015600699318502102,TRUE,FALSE,FALSE,TRUE,0.04116577162384834,0.041185026493048296,0.18881497350695126,1.0164968486515078
2017-05-01,4.17,3.93,-0.33999999999999986,0.22999999999999954,0.3600000000000003,4.09,3.82,0.27,-0.008158289610453883,0.013632032112895402,-0.03487658158782232,0.018560002366914553,-0.283663294602986,0.07453428751690501,-0.42974781374947313,-0.13757877545649888,0.015600562677912272,0.006662953794045628,0.002541413210928335,0.02865971214489621,0.015600562677912272,TRUE,FALSE,FALSE,TRUE,-0.06920239095319095,-0.06918869544610422,-0.2708113045538956,-1.6123341215913212
2017-06-01,4.26,4.36,0.08999999999999986,-0.33999999999999986,0.6900000000000004,3.93,3.57,0.3600000000000003,-0.00815828961045388,0.013632032112895383,-0.03487658158782228,0.01856000236691452,-0.28366329460298595,0.074534287516905,-0.429747813749473,-0.13757877545649885,0.015600444342185915,0.006662644364642694,0.0025419013456874865,0.02865898733868434,0.015600444342185915,TRUE,FALSE,FALSE,TRUE,0.09386588819296293,0.09390339051774824,-0.0039033905177483785,-0.13762750667100185
2017-07-01,4.48,5.22,0.22000000000000064,0.08999999999999986,1.6599999999999997,4.36,3.67,0.6900000000000004,-0.008158289610453878,0.013632032112895391,-0.034876581587822295,0.01856000236691454,-0.28366329460298595,0.07453428751690501,-0.4297478137494731,-0.13757877545649883,0.01560032635824709,0.006662335904471207,0.0025423879325754406,0.028658264783918738,0.01560032635824709,TRUE,FALSE,FALSE,TRUE,-0.02295351187204482,-0.02292376093753207,0.2429237609375327,1.3633399586711403
2017-08-01,4.51,4.72,0.02999999999999936,0.22000000000000064,1.4099999999999997,5.22,3.56,1.6599999999999997,-0.008158289610453878,0.013632032112895372,-0.03487658158782225,0.0185600023669145,-0.283663294602986,0.07453428751690501,-0.42974781374947313,-0.13757877545649888,0.015600166412419562,0.006662028707062164,0.002542830082605781,0.028657502742233346,0.015600166412419562,TRUE,FALSE,FALSE,TRUE,-0.044717547234534374,-0.04466793817849451,0.07466793817849388,0.28907609176317667
2017-09-01,4.75,4.36,0.2400000000000002,0.02999999999999936,0.9600000000000004,4.72,3.31,1.4099999999999997,-0.008158289610453876,0.013632032112895385,-0.03487658158782228,0.018560002366914526,-0.283663294602986,0.07453428751690501,-0.42974781374947313,-0.13757877545649888,0.015599975436848377,0.006661726560767668,0.002543231302889871,0.028656719570806885,0.015599975436848377,TRUE,FALSE,FALSE,TRUE,0.005277679152712673,0.005327776917412933,0.23467222308258728,1.1364095999045145
2017-10-01,4.53,4.2,-0.21999999999999975,0.2400000000000002,0.9200000000000004,4.36,3.4,0.9600000000000004,-0.008158289610453876,0.013632032112895388,-0.03487658158782229,0.018560002366914533,-0.283663294602986,0.07453428751690501,-0.42974781374947313,-0.13757877545649888,0.015599701625730909,0.006661429030265386,0.0025435406408411774,0.02865586261062064,0.015599701625730909,TRUE,FALSE,FALSE,TRUE,-0.061292225186632444,-0.0612617667544689,-0.15873823324553085,-1.087136942039789
2017-11-01,4.63,4.69,0.09999999999999964,-0.21999999999999975,1.3200000000000003,4.2,3.28,0.9200000000000004,-0.008158289610453876,0.013632032112895395,-0.0348765815878223,0.018560002366914546,-0.283663294602986,0.07453428751690501,-0.42974781374947313,-0.13757877545649888,0.015599465964101628,0.006661133212521732,0.0025438847713354466,0.02865504715686781,0.015599465964101628,TRUE,FALSE,FALSE,TRUE,0.06855255372538623,0.06859914388917648,0.03140085611082316,-0.06470751617137435
2017-12-01,4.56,5.68,-0.07000000000000028,0.09999999999999964,2.03,4.69,3.37,1.3200000000000003,-0.008158289610453878,0.0136320321128954,-0.03487658158782231,0.018560002366914557,-0.283663294602986,0.07453428751690501,-0.42974781374947313,-0.13757877545649888,0.015599223070358461,0.0066608404277314565,0.002544215725236441,0.02865423041548048,0.015599223070358461,TRUE,FALSE,FALSE,TRUE,-0.015977817532944225,-0.015933644617879203,-0.05406635538212108,-0.4864364985988288
2018-01-01,4.71,4.71,0.15000000000000036,-0.07000000000000028,0.9100000000000001,5.68,3.65,2.03,-0.008158289610453878,0.013632032112895402,-0.034876581587822315,0.01856000236691456,-0.28366329460298595,0.07453428751690501,-0.4297478137494731,-0.13757877545649883,0.015598998043011734,0.0066605514441771966,0.002544557095248187,0.02865343899077528,0.015598998043011734,TRUE,FALSE,FALSE,TRUE,0.04329644039521281,0.04336410703906904,0.10663589296093132,0.3565899536784093
2018-02-01,4.56,4.15,-0.15000000000000036,0.15000000000000036,0.0600000000000005,4.71,3.8,0.9100000000000001,-0.008158289610453876,0.013632032112895402,-0.034876581587822315,0.01856000236691456,-0.28366329460298595,0.07453428751690501,-0.4297478137494731,-0.13757877545649883,0.015598718823638906,0.0066602719230988905,0.002544825727121759,0.028652611920156053,0.015598718823638906,TRUE,FALSE,FALSE,TRUE,-0.036544650533291444,-0.03651294967139046,-0.1134870503286099,-0.7804638932358583
2018-03-01,4.62,4.14,0.0600000000000005,-0.15000000000000036,0.14999999999999947,4.15,4.09,0.0600000000000005,-0.008158289610453876,0.013632032112895405,-0.03487658158782232,0.018560002366914567,-0.28366329460298595,0.07453428751690501,-0.4297478137494731,-0.13757877545649883,0.015598465458021805,0.0066599942278470535,0.0025451166341969363,0.028651814281846676,0.015598465458021805,TRUE,FALSE,FALSE,TRUE,0.03530467372068343,0.03532711250747543,0.024672887492525067,0.006516895225310265
2018-04-01,4.46,3.92,-0.16000000000000014,0.0600000000000005,-0.27000000000000046,4.14,3.99,0.14999999999999947,-0.008158289610453876,0.0136320321128954,-0.03487658158782231,0.01856000236691456,-0.283663294602986,0.07453428751690501,-0.42974781374947313,-0.13757877545649888,0.015598211721803206,0.006659716582431953,0.0025454070729924085,0.028651016370614006,0.015598211721803206,TRUE,FALSE,FALSE,TRUE,-0.022854987771538448,-0.022838355528362705,-0.13716164447163742,-0.8697743455569411
2018-05-01,4.48,4.09,0.020000000000000462,-0.16000000000000014,-0.07000000000000028,3.92,4.19,-0.27000000000000046,-0.008158289610453876,0.0136320321128954,-0.03487658158782231,0.01856000236691456,-0.283663294602986,0.07453428751690501,-0.42974781374947313,-0.13757877545649888,0.015597963136209031,0.0066594390519018444,0.002545702437241856,0.02865022383517621,0.015597963136209031,TRUE,FALSE,FALSE,TRUE,0.03300133651887352,0.03301638747924748,-0.013016387479247021,-0.17688432416656538
2018-06-01,4.43,3.79,-0.05000000000000071,0.020000000000000462,-0.5999999999999996,4.09,4.16,-0.07000000000000028,-0.008158289610453876,0.013632032112895409,-0.03487658158782233,0.018560002366914574,-0.28366329460298595,0.07453428751690501,-0.4297478137494731,-0.13757877545649883,0.015597713670802267,0.006659161157254681,0.002545997635335029,0.028649429706269505,0.015597713670802267,TRUE,FALSE,FALSE,TRUE,-0.01493636040871184,-0.014923395459469888,-0.035076604540530826,-0.2549262470670397
2018-07-01,4.36,2.61,-0.0699999999999994,-0.05000000000000071,-1.8000000000000003,3.79,4.39,-0.5999999999999996,-0.008158289610453878,0.01363203211289541,-0.034876581587822336,0.018560002366914578,-0.283663294602986,0.07453428751690501,-0.42974781374947313,-0.13757877545649888,0.015597463590712039,0.006658883150598555,0.002546292438278268,0.028648634743145808,0.015597463590712039,TRUE,FALSE,FALSE,TRUE,-0.003337068473455466,-0.0033336030347315936,-0.0666663969652678,-0.4274706360076356
2018-08-01,4.33,3.36,-0.03000000000000025,-0.0699999999999994,-1.0900000000000003,2.61,4.41,-1.8000000000000003,-0.008158289610453876,0.013632032112895402,-0.034876581587822315,0.01856000236691456,-0.283663294602986,0.07453428751690501,-0.42974781374947313,-0.13757877545649888,0.015597203496931066,0.006658604953901633,0.002546577600003881,0.02864782939385825,0.015597203496931066,TRUE,FALSE,FALSE,TRUE,-0.01635398572419878,-0.01637682528272095,-0.0136231747172793,-0.05430418389283914
2018-09-01,4.32,4.55,-0.009999999999999787,-0.03000000000000025,0.1299999999999999,3.36,4.45,-1.0900000000000003,-0.008158289610453876,0.013632032112895402,-0.034876581587822315,0.01856000236691456,-0.28366329460298595,0.07453428751690501,-0.4297478137494731,-0.13757877545649883,0.015596937264303626,0.006658329765434988,0.002546850726860027,0.028647023801747225,0.015596937264303626,TRUE,FALSE,FALSE,TRUE,-0.016641096429450313,-0.016649052390455183,0.006649052390455396,0.038871698375713117
2018-10-01,4.32,4.34,0,-0.009999999999999787,-0.08999999999999986,4.55,4.42,0.1299999999999999,-0.008158289610453876,0.013632032112895402,-0.034876581587822315,0.01856000236691456,-0.2836632946029859,0.07453428751690501,-0.429747813749473,-0.13757877545649877,0.015596672846030876,0.006658055238593037,0.0025471243713102894,0.028646221320751463,0.015596672846030876,TRUE,FALSE,FALSE,TRUE,-0.0033126887028881303,-0.0032940891944400652,0.0032940891944400652,-0.040456870769966076
