fecha,inflacion,expectativa,meta_inflacion,a0,a_pi1,a_pi2,a_pi3,a_pi4,b_e1,b_e2,b_e3,b_e4,c0,c,d,pulso_2012_09,lambda_t,lambda_se,pi_estrella_t,pi_estrella_se,denominador_1_menos_d,denominador_ancla,codigo_modelo,lambda_li_95,lambda_ls_95,pi_estrella_li_95,pi_estrella_ls_95,lambda_fuera_0_1,lambda_significativamente_menor_1,lambda_no_distinta_de_1,brecha_ancla_meta,ancla_dentro_banda_meta
2014-06-01,3.13,4.36,4,0.18306591092567642,1.314360792609714,-0.5345842542725247,0.21612240944054117,-0.07279013170330088,0.1645128990981588,-0.09845112933302895,0.2569322504122175,-0.2946105793013545,2.323709309662911,0.16026243159255513,0.33900386735019417,0.5999095368292877,0.7575440707193036,0.04430748058714505,4.6406089798961485,0.1408112993929988,0.6609961326498058,0.5007337010572507,M3A_PULSOS_CONJUNTOS,0.6707030045227917,0.8443851369158155,4.3646239044695845,4.9165940553227125,FALSE,TRUE,FALSE,0.6406089798961485,TRUE
2014-07-01,3.41,4.41,4,0.18306591092567606,1.314360792609714,-0.5345842542725247,0.21612240944054123,-0.07279013170330105,0.16451289909815872,-0.09845112933302899,0.25693225041221757,-0.29461057930135454,2.297206138384152,0.15841260487396283,0.3390038673501941,0.5999095368292877,0.7603426146550702,0.04426280340984167,4.570794726501118,0.13895571480796698,0.660996132649806,0.5025835277758431,M3A_PULSOS_CONJUNTOS,0.6735891141170038,0.8470961151931367,4.298446530031484,4.8431429229707526,FALSE,TRUE,FALSE,0.5707947265011182,TRUE
2014-08-01,3.7,4.06,4,0.18306591092567664,1.314360792609714,-0.5345842542725247,0.21612240944054126,-0.07279013170330104,0.16451289909815883,-0.0984511293330289,0.2569322504122176,-0.2946105793013545,2.254573885919446,0.15575253564399108,0.3390038673501941,0.5999095368292877,0.7643669486845419,0.04412229050520763,4.462350239133259,0.13451289066754446,0.660996132649806,0.5052435970058149,M3A_PULSOS_CONJUNTOS,0.6778888483789214,0.8508450489901624,4.198709817968497,4.72599066029802,FALSE,TRUE,FALSE,0.4623502391332588,TRUE
2014-09-01,3.45,4.13,4,0.18306591092567584,1.3143607926097143,-0.5345842542725248,0.21612240944054148,-0.07279013170330108,0.16451289909815892,-0.09845112933302867,0.25693225041221746,-0.2946105793013545,2.237567976863517,0.15449496386609865,0.33900386735019417,0.5999095368292877,0.7662694889805812,0.0440158366625979,4.417695584467709,0.1325945848845959,0.6609961326498058,0.5065011687837072,M3A_PULSOS_CONJUNTOS,0.6800000343724917,0.8525389435886708,4.157814973548862,4.677576195386556,FALSE,TRUE,FALSE,0.41769558446770905,TRUE
2014-10-01,3.64,4.17,4,0.18306591092567592,1.3143607926097145,-0.5345842542725248,0.21612240944054145,-0.07279013170330097,0.16451289909815897,-0.09845112933302894,0.2569322504122172,-0.29461057930135437,2.227012867260901,0.15362046048564784,0.33900386735019417,0.5999095368292877,0.7675924972967496,0.04398068333914099,4.3892779836325415,0.13291317513557724,0.6609961326498058,0.507375672164158,M3A_PULSOS_CONJUNTOS,0.6813919419365725,0.8537930526569267,4.128772947295945,4.649783019969138,FALSE,TRUE,FALSE,0.3892779836325415,TRUE
2014-11-01,3.38,4.16,4,0.18306591092567492,1.314360792609714,-0.5345842542725242,0.21612240944054137,-0.07279013170330098,0.16451289909815914,-0.09845112933302899,0.25693225041221734,-0.29461057930135404,2.214958640687244,0.1526629499220955,0.33900386735019417,0.5999095368292877,0.7690410845369107,0.04395771914240409,4.357296977548859,0.13358443797966282,0.6609961326498058,0.5083331827277103,M3A_PULSOS_CONJUNTOS,0.6828855381752718,0.8551966308985496,4.0954762902136945,4.619117664884023,FALSE,TRUE,FALSE,0.3572969775488586,TRUE
2014-12-01,2.95,4.21,4,0.1830659109256752,1.314360792609714,-0.5345842542725247,0.21612240944054148,-0.07279013170330105,0.164512899098159,-0.09845112933302896,0.2569322504122173,-0.29461057930135426,2.2057257765124416,0.15187026368815243,0.33900386735019417,0.5999095368292877,0.7702403142975529,0.044037746918392635,4.332378122940309,0.13647817145954422,0.6609961326498058,0.5091258689616533,M3A_PULSOS_CONJUNTOS,0.6839279163772136,0.8565527122178922,4.06488582220372,4.599870423676898,FALSE,TRUE,FALSE,0.3323781229403089,TRUE
2015-01-01,2.32,3.89,4,0.18306591092567534,1.3143607926097143,-0.5345842542725247,0.21612240944054154,-0.07279013170330105,0.16451289909815903,-0.09845112933302892,0.2569322504122173,-0.2946105793013543,2.187122784549175,0.1505692737502898,0.3390038673501941,0.5999095368292877,0.772208540545182,0.044166298929155814,4.2848896887296,0.13992775036065017,0.660996132649806,0.5104268588995161,M3A_PULSOS_CONJUNTOS,0.6856441853136066,0.8587728957767573,4.010636337585014,4.559143039874186,FALSE,TRUE,FALSE,0.2848896887296002,TRUE
2015-02-01,2.44,4.07,4,0.18306591092567515,1.3143607926097145,-0.5345842542725244,0.21612240944054154,-0.07279013170330106,0.16451289909815905,-0.09845112933302902,0.2569322504122174,-0.29461057930135426,2.188086225388503,0.15019467567595476,0.33900386735019417,0.5999095368292877,0.7727752580429581,0.044312317638800475,4.283633485212467,0.14558574476120625,0.6609961326498058,0.510801456973851,M3A_PULSOS_CONJUNTOS,0.6859247113994102,0.859625804686506,3.9982906688180617,4.568976301606872,FALSE,TRUE,FALSE,0.2836334852124667,TRUE
2015-03-01,2.43,4.11,4,0.18306591092567503,1.3143607926097138,-0.5345842542725247,0.21612240944054165,-0.07279013170330108,0.16451289909815914,-0.09845112933302903,0.2569322504122174,-0.29461057930135426,2.164115371463437,0.14889165408074986,0.33900386735019417,0.5999095368292877,0.7747465579202831,0.04432758958919022,4.225925493779121,0.14640164573285,0.6609961326498058,0.5121044785690559,M3A_PULSOS_CONJUNTOS,0.6878660788039976,0.8616270370365686,3.938983540865343,4.512867446692899,FALSE,TRUE,FALSE,0.22592549377912086,TRUE
2015-04-01,2.58,3.82,4,0.1830659109256751,1.3143607926097145,-0.5345842542725244,0.21612240944054167,-0.07279013170330108,0.16451289909815917,-0.09845112933302905,0.2569322504122173,-0.29461057930135426,2.1165912803608404,0.14666627029510687,0.3390038673501941,0.5999095368292877,0.7781132701833668,0.04426644396673485,4.1152408897097414,0.14377547128413784,0.660996132649806,0.514329862354699,M3A_PULSOS_CONJUNTOS,0.6913526342849062,0.8648739060818275,3.8334461441325587,4.397035635286924,FALSE,TRUE,FALSE,0.11524088970974145,TRUE
2015-05-01,2.55,3.57,4,0.1830659109256751,1.3143607926097143,-0.5345842542725245,0.21612240944054162,-0.07279013170330105,0.1645128990981591,-0.09845112933302906,0.25693225041221734,-0.29461057930135426,2.074442895120332,0.1446505403544621,0.33900386735019405,0.5999095368292877,0.7811628038206729,0.044171246702100625,4.0175474063769565,0.14082529218711415,0.660996132649806,0.5163455922953438,M3A_PULSOS_CONJUNTOS,0.6945887511323221,0.8677368565090238,3.741534905577883,4.29355990717603,FALSE,TRUE,FALSE,0.01754740637695651,TRUE
2015-06-01,2.39,3.67,4,0.18306591092567512,1.3143607926097143,-0.5345842542725248,0.21612240944054198,-0.07279013170330115,0.16451289909815917,-0.09845112933302903,0.25693225041221723,-0.29461057930135426,2.052340225358925,0.14346485673313733,0.33900386735019405,0.5999095368292877,0.7829565868138828,0.04407931218154196,3.9656351622880215,0.13982511413648688,0.660996132649806,0.5175312759166686,M3A_PULSOS_CONJUNTOS,0.6965627224747629,0.8693504511530027,3.691582974446305,4.2396873501297385,FALSE,TRUE,FALSE,-0.03436483771197851,TRUE
2015-07-01,2.32,3.56,4,0.18306591092567495,1.3143607926097143,-0.5345842542725247,0.21612240944054179,-0.07279013170330106,0.1645128990981593,-0.09845112933302916,0.2569322504122174,-0.29461057930135426,2.0254094070937,0.14208157542310745,0.33900386735019417,0.5999095368292877,0.7850493090579368,0.043957673011595914,3.9031655190371897,0.13852955091784958,0.6609961326498058,0.5189145572266984,M3A_PULSOS_CONJUNTOS,0.6988938531110205,0.8712047650048531,3.631652588443697,4.174678449630682,FALSE,TRUE,FALSE,-0.09683448096281033,TRUE
2015-08-01,1.96,3.31,4,0.18306591092567476,1.3143607926097143,-0.5345842542725248,0.21612240944054165,-0.07279013170330091,0.16451289909815917,-0.09845112933302902,0.2569322504122174,-0.2946105793013543,2.0041831747196284,0.14091711213346134,0.3390038673501942,0.5999095368292877,0.7868109884871007,0.04380345942987428,3.853612808164877,0.13731379548477682,0.6609961326498057,0.5200790205163444,M3A_PULSOS_CONJUNTOS,0.7009577856062857,0.8726641913679157,3.5844827144342157,4.122742901895538,FALSE,TRUE,FALSE,-0.14638719183512316,TRUE
2015-09-01,1.88,3.4,4,0.1830659109256746,1.3143607926097138,-0.5345842542725245,0.2161224094405413,-0.07279013170330102,0.16451289909815922,-0.09845112933302909,0.2569322504122171,-0.29461057930135415,2.0094271612503833,0.14073826219546734,0.33900386735019417,0.5999095368292877,0.7870815648629065,0.0436232822885459,3.862367636063941,0.1380090212409961,0.6609961326498058,0.5202578704543385,M3A_PULSOS_CONJUNTOS,0.7015815026899325,0.8725816270358805,3.5918749248899653,4.132860347237917,FALSE,TRUE,FALSE,-0.13763236393605904,TRUE
2015-10-01,2.23,3.28,4,0.18306591092567462,1.3143607926097143,-0.5345842542725243,0.21612240944054154,-0.07279013170330104,0.16451289909815922,-0.09845112933302881,0.2569322504122171,-0.2946105793013542,2.0155277264158826,0.14058635764099567,0.33900386735019417,0.5999095368292877,0.7873113764260433,0.04333202803670622,3.8729628519790222,0.13645926698076133,0.6609961326498058,0.5204097750088101,M3A_PULSOS_CONJUNTOS,0.7023821620970193,0.8722405907550673,3.605507603339994,4.14041810061805,FALSE,TRUE,FALSE,-0.12703714802097776,TRUE
2015-11-01,2.51,3.37,4,0.18306591092567495,1.3143607926097138,-0.5345842542725243,0.21612240944054145,-0.07279013170330106,0.16451289909815897,-0.0984511293330289,0.2569322504122171,-0.29461057930135415,2.0393293068046807,0.14096854633142344,0.33900386735019405,0.5999095368292877,0.7867331753268998,0.04292884714200952,3.9215790862989306,0.13395994522467003,0.660996132649806,0.5200275863183825,M3A_PULSOS_CONJUNTOS,0.7025941810307359,0.8708721696230637,3.659022418287619,4.184135754310242,FALSE,TRUE,FALSE,-0.0784209137010694,TRUE
2015-12-01,3.07,3.65,4,0.18306591092567503,1.3143607926097143,-0.5345842542725244,0.21612240944054173,-0.07279013170330119,0.16451289909815917,-0.09845112933302884,0.25693225041221696,-0.2946105793013539,2.0742340621120725,0.14174812151806465,0.3390038673501942,0.5999095368292878,0.7855537808522058,0.04241688185933851,3.994688506540679,0.13069952631967227,0.6609961326498057,0.519248011131741,M3A_PULSOS_CONJUNTOS,0.702418220071412,0.8686893416329997,3.738522142157677,4.250854870923682,FALSE,TRUE,FALSE,-0.005311493459320804,TRUE
2016-01-01,4.38,3.8,4,0.1830659109256751,1.3143607926097145,-0.5345842542725245,0.21612240944054173,-0.07279013170330124,0.16451289909815928,-0.09845112933302888,0.2569322504122169,-0.294610579301354,2.1001357914544294,0.14216501697412678,0.3390038673501942,0.5999095368292877,0.7849230729925534,0.04177639371430222,4.047821589727519,0.12487353964236617,0.6609961326498057,0.518831115675679,M3A_PULSOS_CONJUNTOS,0.7030428459085556,0.8668033000765512,3.8030739494064467,4.292569230048591,FALSE,TRUE,FALSE,0.047821589727519154,TRUE
2016-02-01,4.27,4.09,4,0.1830659109256751,1.3143607926097143,-0.5345842542725244,0.2161224094405418,-0.0727901317033012,0.16451289909815922,-0.09845112933302883,0.256932250412217,-0.2946105793013541,2.1230123078004968,0.14243285439467446,0.3390038673501942,0.5999095368292877,0.7845178702881533,0.041068374212764984,4.094027473260423,0.11911565473571065,0.6609961326498057,0.5185632782551313,M3A_PULSOS_CONJUNTOS,0.7040253359275205,0.8650104046487862,3.8605650799835227,4.3274898665373245,FALSE,TRUE,FALSE,0.09402747326042338,TRUE
2016-03-01,4.26,3.99,4,0.18306591092567512,1.3143607926097143,-0.5345842542725243,0.2161224094405417,-0.07279013170330116,0.16451289909815922,-0.09845112933302895,0.25693225041221696,-0.29461057930135415,2.1395121006182136,0.1422524289541159,0.3390038673501942,0.5999095368292877,0.7847908301916179,0.04058237264999408,4.124410735736494,0.11577990239441338,0.6609961326498057,0.5187437036956898,M3A_PULSOS_CONJUNTOS,0.7052508413904461,0.8643308189927896,3.8974862969098814,4.351335174563107,FALSE,TRUE,FALSE,0.12441073573649408,TRUE
2016-04-01,4.09,4.19,4,0.18306591092567512,1.314360792609714,-0.5345842542725244,0.21612240944054167,-0.07279013170330106,0.16451289909815928,-0.09845112933302895,0.256932250412217,-0.29461057930135426,2.172669328172307,0.14321355907896666,0.33900386735019417,0.5999095368292877,0.7833367670324316,0.04026836814662274,4.19610361389472,0.11553006851038772,0.6609961326498058,0.5177825735708392,M3A_PULSOS_CONJUNTOS,0.7044122157488512,0.862261318316012,3.969668840482915,4.422538387306525,FALSE,TRUE,FALSE,0.19610361389471986,TRUE
2016-05-01,4.36,4.16,4,0.1830659109256752,1.3143607926097143,-0.5345842542725243,0.21612240944054187,-0.07279013170330113,0.1645128990981591,-0.09845112933302888,0.25693225041221707,-0.29461057930135426,2.1994848543150343,0.14374110200713203,0.3390038673501943,0.5999095368292877,0.7825386641357466,0.040007761240886744,4.252225157834117,0.11516147701310055,0.6609961326498057,0.5172550306426738,M3A_PULSOS_CONJUNTOS,0.704124893001531,0.8609524352699621,4.026512810482002,4.477937505186231,FALSE,TRUE,FALSE,0.2522251578341166,TRUE
2016-06-01,4.43,4.39,4,0.1830659109256752,1.314360792609714,-0.5345842542725244,0.21612240944054195,-0.0727901317033012,0.16451289909815914,-0.09845112933302892,0.25693225041221707,-0.29461057930135426,2.2318521119821266,0.14463307384712018,0.3390038673501943,0.5999095368292877,0.7811892283434183,0.03974618998547333,4.3222536429256255,0.11525748991421306,0.6609961326498057,0.5163630588026855,M3A_PULSOS_CONJUNTOS,0.703288127449204,0.8590903292376326,4.0963531137452796,4.5481541721059715,FALSE,TRUE,FALSE,0.3222536429256255,TRUE
2016-07-01,4.62,4.41,4,0.18306591092567528,1.3143607926097143,-0.5345842542725244,0.21612240944054203,-0.0727901317033012,0.164512899098159,-0.09845112933302881,0.25693225041221707,-0.29461057930135426,2.250600002034343,0.1445720202508824,0.3390038673501943,0.5999095368292877,0.7812815943849458,0.03948306509516343,4.358045931627253,0.11456742284469905,0.6609961326498057,0.5164241123989233,M3A_PULSOS_CONJUNTOS,0.703896208799175,0.8586669799707166,4.133497909050072,4.582593954204435,FALSE,TRUE,FALSE,0.3580459316272533,TRUE
2016-08-01,4.74,4.45,4,0.18306591092567526,1.3143607926097145,-0.5345842542725245,0.21612240944054206,-0.07279013170330122,0.16451289909815892,-0.09845112933302876,0.256932250412217,-0.29461057930135415,2.2657809447452353,0.14425735950996388,0.3390038673501942,0.5999095368292877,0.7817576345996701,0.039246785256612494,4.38477053110946,0.11405290266142855,0.6609961326498057,0.5167387731398418,M3A_PULSOS_CONJUNTOS,0.704835348987732,0.8586799202116081,4.1612309495608075,4.6083101126581125,FALSE,TRUE,FALSE,0.38477053110946,TRUE
2016-09-01,4.56,4.42,4,0.1830659109256752,1.3143607926097147,-0.5345842542725245,0.21612240944054212,-0.07279013170330124,0.16451289909815894,-0.0984511293330288,0.256932250412217,-0.29461057930135426,2.278321073673876,0.14374688608801653,0.3390038673501943,0.5999095368292877,0.7825299135839675,0.03906861436132411,4.404687080393289,0.11372568294118526,0.6609961326498057,0.5172492465617892,M3A_PULSOS_CONJUNTOS,0.7059568365098879,0.8591029906580471,4.181788837711345,4.627585323075234,FALSE,TRUE,FALSE,0.4046870803932894,TRUE
2016-10-01,4.76,4.43,4,0.18306591092567523,1.3143607926097147,-0.5345842542725247,0.21612240944054212,-0.07279013170330127,0.16451289909815894,-0.0984511293330288,0.256932250412217,-0.29461057930135426,2.2964636020031826,0.1436626126890973,0.3390038673501942,0.5999095368292877,0.7826574081255488,0.03898695788856169,4.439038866411748,0.11392926442889445,0.6609961326498057,0.5173335199607084,M3A_PULSOS_CONJUNTOS,0.7062443747971882,0.8590704414539095,4.215741611345974,4.662336121477521,FALSE,TRUE,FALSE,0.4390388664117477,TRUE
2016-11-01,4.67,4.6,4,0.1830659109256752,1.3143607926097145,-0.5345842542725245,0.2161224094405421,-0.07279013170330129,0.16451289909815908,-0.09845112933302892,0.256932250412217,-0.2946105793013542,2.316924051438984,0.14374797784072993,0.3390038673501943,0.5999095368292878,0.7825282619060537,0.03892301213681834,4.479327823400735,0.11420050209534906,0.6609961326498057,0.5172481548090758,M3A_PULSOS_CONJUNTOS,0.7062405599480743,0.8588159638640331,4.25549895227746,4.70315669452401,FALSE,TRUE,FALSE,0.47932782340073476,TRUE
2016-12-01,4.23,4.66,4,0.18306591092567517,1.3143607926097145,-0.5345842542725244,0.21612240944054198,-0.07279013170330127,0.16451289909815894,-0.09845112933302887,0.2569322504122171,-0.29461057930135426,2.3261156766137994,0.1429724550619856,0.3390038673501942,0.5999095368292877,0.7837015256218873,0.03892026298112261,4.490365551330335,0.1143915800866921,0.6609961326498057,0.5180236775878201,M3A_PULSOS_CONJUNTOS,0.7074192119100595,0.8599838393337151,4.266162174225789,4.714568928434881,FALSE,TRUE,FALSE,0.4903655513303349,TRUE
2017-01-01,3.83,4.4,4,0.18306591092567515,1.3143607926097147,-0.5345842542725245,0.21612240944054173,-0.07279013170330118,0.16451289909815892,-0.09845112933302894,0.2569322504122171,-0.29461057930135426,2.3229078930399543,0.14126758310836554,0.3390038673501942,0.5999095368292877,0.7862807721097382,0.038986142507312443,4.469463713489418,0.11478402942528931,0.6609961326498057,0.5197285495414402,M3A_PULSOS_CONJUNTOS,0.7098693368992598,0.8626922073202167,4.244491149815465,4.694436277163371,FALSE,TRUE,FALSE,0.46946371348941796,TRUE
2017-02-01,3.96,4.46,4,0.1830659109256751,1.314360792609715,-0.5345842542725244,0.21612240944054173,-0.07279013170330112,0.16451289909815897,-0.09845112933302902,0.2569322504122172,-0.29461057930135426,2.3313381053811493,0.14035280672717154,0.3390038673501942,0.5999095368292877,0.7876647081662577,0.03905730900264618,4.4778027284797615,0.11562339691152627,0.6609961326498057,0.5206433259226342,M3A_PULSOS_CONJUNTOS,0.7111137891880192,0.8642156271444962,4.25118503476299,4.704420422196533,FALSE,TRUE,FALSE,0.47780272847976146,TRUE
2017-03-01,4,4.28,4,0.18306591092567512,1.3143607926097145,-0.5345842542725243,0.21612240944054176,-0.07279013170330112,0.16451289909815897,-0.09845112933302906,0.2569322504122171,-0.29461057930135426,2.328215569471912,0.13872788843603334,0.33900386735019417,0.5999095368292877,0.7901229953042236,0.038986814518249535,4.457892271387914,0.11530011224328435,0.6609961326498058,0.5222682442137725,M3A_PULSOS_CONJUNTOS,0.7137102429765112,0.866535747631936,4.231908203977651,4.683876338798177,FALSE,TRUE,FALSE,0.4578922713879141,TRUE
2017-04-01,4.09,4.51,4,0.18306591092567512,1.3143607926097145,-0.534584254272524,0.21612240944054134,-0.07279013170330095,0.16451289909815894,-0.0984511293330291,0.2569322504122172,-0.29461057930135426,2.337811769995619,0.13791132158034125,0.33900386735019417,0.5999095368292878,0.7913583532970436,0.038861468030133586,4.4692786342159,0.11518125551403532,0.6609961326498058,0.5230848110694646,M3A_PULSOS_CONJUNTOS,0.7151912755716271,0.8675254310224602,4.243527521714285,4.695029746717515,FALSE,TRUE,FALSE,0.4692786342159003,TRUE
2017-05-01,3.93,4.17,4,0.18306591092567512,1.3143607926097143,-0.534584254272524,0.2161224094405414,-0.07279013170330093,0.164512899098159,-0.09845112933302912,0.2569322504122172,-0.29461057930135426,2.3277140466864736,0.13583044550319406,0.33900386735019417,0.5999095368292878,0.7945064444497185,0.03862158882268666,4.432342218193399,0.11396202751222012,0.6609961326498058,0.5251656871466117,M3A_PULSOS_CONJUNTOS,0.718809521331538,0.8702033675678991,4.208980748664285,4.655703687722513,FALSE,TRUE,FALSE,0.4323422181933987,TRUE
2017-06-01,4.36,4.26,4,0.18306591092567512,1.3143607926097145,-0.5345842542725242,0.21612240944054156,-0.07279013170330105,0.16451289909815894,-0.0984511293330291,0.25693225041221723,-0.29461057930135426,2.345735772853011,0.13559539722382585,0.33900386735019417,0.5999095368292878,0.7948620415065817,0.038384379125158914,4.4646602387245515,0.11389611777622237,0.6609961326498058,0.52540073542598,M3A_PULSOS_CONJUNTOS,0.7196300408523392,0.8700940421608242,4.241427949904224,4.6878925275448795,FALSE,TRUE,FALSE,0.46466023872455153,TRUE
2017-07-01,5.22,4.48,4,0.1830659109256751,1.3143607926097147,-0.5345842542725243,0.2161224094405416,-0.07279013170330098,0.164512899098159,-0.09845112933302906,0.2569322504122171,-0.29461057930135426,2.367504755112717,0.1355967051368886,0.33900386735019417,0.5999095368292878,0.794860062806559,0.03801268156337954,4.50610455804981,0.11343159593074911,0.6609961326498058,0.5253994275129172,M3A_PULSOS_CONJUNTOS,0.7203565759865453,0.8693635496265726,4.283782715316641,4.728426400782978,FALSE,TRUE,FALSE,0.5061045580498096,TRUE
2017-08-01,4.72,4.51,4,0.18306591092567515,1.3143607926097147,-0.5345842542725243,0.21612240944054173,-0.07279013170330098,0.16451289909815872,-0.0984511293330289,0.25693225041221696,-0.29461057930135404,2.380316923540034,0.13497125330227516,0.33900386735019405,0.5999095368292879,0.7958062889699499,0.03757298482824887,4.525103311639032,0.11234206829325026,0.660996132649806,0.5260248793475308,M3A_PULSOS_CONJUNTOS,0.7221645919149122,0.8694479860249875,4.304916903835522,4.745289719442541,FALSE,TRUE,FALSE,0.5251033116390316,TRUE
2017-09-01,4.36,4.75,4,0.18306591092567512,1.3143607926097152,-0.5345842542725242,0.21612240944054156,-0.07279013170330102,0.1645128990981588,-0.0984511293330289,0.25693225041221684,-0.29461057930135415,2.4039979855420026,0.135256378935593,0.33900386735019405,0.5999095368292878,0.7953749314789842,0.03738389354016021,4.572600737453064,0.1128985889221217,0.660996132649806,0.525739753714213,M3A_PULSOS_CONJUNTOS,0.7221038465383907,0.8686460164195777,4.351323569260313,4.793877905645815,FALSE,TRUE,FALSE,0.5726007374530644,TRUE
2017-10-01,4.2,4.53,4,0.18306591092567517,1.3143607926097147,-0.5345842542725243,0.2161224094405416,-0.072790131703301,0.16451289909815892,-0.09845112933302898,0.2569322504122169,-0.2946105793013541,2.4069310191401314,0.13396976751155548,0.33900386735019405,0.5999095368292878,0.7973214049309236,0.03719288693657967,4.567003054028883,0.11272649235521123,0.660996132649806,0.5270263651382505,M3A_PULSOS_CONJUNTOS,0.7244246860541572,0.87021812380769,4.34606318890914,4.787942919148627,FALSE,TRUE,FALSE,0.5670030540288833,TRUE
2017-11-01,4.69,4.63,4,0.1830659109256752,1.3143607926097147,-0.5345842542725244,0.21612240944054154,-0.072790131703301,0.16451289909815894,-0.09845112933302907,0.2569322504122169,-0.29461057930135415,2.418143964520583,0.1332625491079136,0.339003867350194,0.5999095368292878,0.7983913331327829,0.03697797708692959,4.582130150389845,0.11271073001305394,0.660996132649806,0.5277335835418924,M3A_PULSOS_CONJUNTOS,0.7259158298212536,0.8708668364443122,4.361221178893041,4.803039121886648,FALSE,TRUE,FALSE,0.5821301503898448,TRUE
2017-12-01,5.68,4.56,4,0.1830659109256752,1.3143607926097147,-0.5345842542725242,0.21612240944054156,-0.07279013170330104,0.1645128990981591,-0.09845112933302909,0.2569322504122171,-0.29461057930135426,2.415833429007609,0.13164374219443048,0.339003867350194,0.5999095368292878,0.8008403745621081,0.03662315791014364,4.56375275254616,0.11158972511750803,0.660996132649806,0.5293523904553754,M3A_PULSOS_CONJUNTOS,0.7290603040581034,0.8726204450661128,4.345040910271119,4.7824645948212,FALSE,TRUE,FALSE,0.5637527525461596,TRUE
2018-01-01,4.71,4.71,4,0.18306591092567503,1.314360792609715,-0.5345842542725243,0.21612240944054167,-0.07279013170330112,0.16451289909815905,-0.09845112933302855,0.256932250412217,-0.29461057930135404,2.4184961749648997,0.13039928450949181,0.33900386735019394,0.5999095368292878,0.8027230749645293,0.03629619593347914,4.558067360259437,0.11067570787004741,0.6609961326498061,0.5305968481403143,M3A_PULSOS_CONJUNTOS,0.7315838381591011,0.8738623117699575,4.3411469588706675,4.774987761648206,FALSE,TRUE,FALSE,0.5580673602594368,TRUE
2018-02-01,4.15,4.56,4,0.18306591092567526,1.314360792609715,-0.5345842542725242,0.2161224094405417,-0.07279013170330118,0.16451289909815886,-0.09845112933302846,0.2569322504122168,-0.2946105793013538,2.420580868689672,0.12910213096671166,0.339003867350194,0.5999095368292878,0.8046854972522061,0.03632936074162046,4.550870776940758,0.11123872796889331,0.660996132649806,0.5318940016830943,M3A_PULSOS_CONJUNTOS,0.7334812586172667,0.8758897358871455,4.332846876435679,4.768894677445837,FALSE,TRUE,FALSE,0.5508707769407577,TRUE
2018-03-01,4.14,4.62,4,0.18306591092567528,1.314360792609715,-0.5345842542725243,0.2161224094405418,-0.07279013170330123,0.1645128990981589,-0.09845112933302849,0.2569322504122168,-0.29461057930135376,2.4302548827766683,0.12837867742828155,0.339003867350194,0.5999095368292879,0.8057799870724868,0.03644012607857718,4.56285249188066,0.11251067293850385,0.660996132649806,0.5326174552215244,M3A_PULSOS_CONJUNTOS,0.7343586523663768,0.8772013217785968,4.342335625044828,4.7833693587164925,FALSE,TRUE,FALSE,0.5628524918806601,TRUE
2018-04-01,3.92,4.46,4,0.18306591092567528,1.314360792609715,-0.5345842542725242,0.21612240944054179,-0.07279013170330123,0.1645128990981589,-0.09845112933302835,0.2569322504122167,-0.2946105793013537,2.4270266150170814,0.12679586280813124,0.33900386735019405,0.5999095368292878,0.8081745769073851,0.03645891010355921,4.543289758607571,0.11319684016720806,0.660996132649806,0.5342002698416747,M3A_PULSOS_CONJUNTOS,0.7367164261888256,0.8796327276259447,4.321428028716106,4.765151488499036,FALSE,TRUE,FALSE,0.5432897586075711,TRUE
2018-05-01,4.09,4.48,4,0.18306591092567523,1.314360792609715,-0.5345842542725245,0.21612240944054179,-0.07279013170330119,0.16451289909815886,-0.09845112933302838,0.25693225041221673,-0.2946105793013538,2.430551547311912,0.1256617636312183,0.3390038673501941,0.5999095368292879,0.8098903194373248,0.03646599067486305,4.5402493992077675,0.11422459837556047,0.660996132649806,0.5353343690185877,M3A_PULSOS_CONJUNTOS,0.7384182910540198,0.8813623478206298,4.316373300243117,4.764125498172418,FALSE,TRUE,FALSE,0.5402493992077675,TRUE
2018-06-01,3.79,4.43,4,0.18306591092567523,1.314360792609715,-0.5345842542725244,0.2161224094405418,-0.07279013170330123,0.16451289909815883,-0.09845112933302845,0.25693225041221673,-0.29461057930135376,2.4288632333338738,0.12419967840720797,0.3390038673501941,0.5999095368292879,0.8121022616133692,0.03640306629172317,4.52473784827979,0.11487537950973738,0.660996132649806,0.536796454242598,M3A_PULSOS_CONJUNTOS,0.7407535627547677,0.8834509604719707,4.299586241730335,4.749889454829246,FALSE,TRUE,FALSE,0.5247378482797904,TRUE
2018-07-01,2.61,4.36,4,0.18306591092567526,1.3143607926097145,-0.5345842542725244,0.21612240944054187,-0.07279013170330126,0.16451289909815883,-0.0984511293330284,0.25693225041221673,-0.29461057930135387,2.4301448327299853,0.12293254538764034,0.33900386735019405,0.5999095368292879,0.8140192668074661,0.036364447113495624,4.5164640207216316,0.11635778666719164,0.660996132649806,0.5380635872621656,M3A_PULSOS_CONJUNTOS,0.7427462601473032,0.885292273467629,4.288406949533141,4.744521091910122,FALSE,TRUE,FALSE,0.5164640207216316,TRUE
