fecha,exp_inf_12m,exp_inf_24m,infl_gt,d_exp24,d_exp24_lag1,exp12_lag1,shock_inf,dummy_sep2012,alpha,se_alpha,rho,se_rho,gamma_sep2012,se_gamma_sep2012,beta_t,se_beta_t,beta_li_95,beta_ls_95,indice_anclaje,ajustado_tvp,residuo_tvp,residuo_estandarizado
2018-05-01,4.31,4.48,4.09,0.020000000000000462,-0.16000000000000014,4.16,-0.07000000000000028,0,0.012840968242618739,0.015354434322050938,-0.3229611690188054,0.06565829273901566,0.6865217740919034,0.1578256393136999,0.03373019531068591,0.028191215982769927,-0.02152357269593308,0.0889839633173049,-0.03373019531068591,0.062153641613879616,-0.042153641613879154,-0.4713628630877083
2018-06-01,4.35,4.43,3.79,-0.05000000000000071,0.020000000000000462,4.39,-0.5999999999999996,0,0.012840968242618732,0.015354434322050935,-0.3229611690188054,0.06565829273901565,0.6865217740919034,0.1578256393136999,0.03396418961317846,0.02789920481462522,-0.02071724702079343,0.08864562624715035,-0.03396418961317846,-0.013996768905664588,-0.03600323109433612,-0.4208782028193498
2018-07-01,4.26,4.36,2.61,-0.0699999999999994,-0.05000000000000071,4.41,-1.8000000000000003,0,0.012840968242618728,0.015354434322050933,-0.32296116901880545,0.06565829273901566,0.6865217740919034,0.1578256393136999,0.034083620723909594,0.027506651640460844,-0.019828425826683246,0.08799566727450243,-0.034083620723909594,-0.032361490609478044,-0.03763850939052135,-0.42306284609227707
2018-08-01,4.07,4.33,3.36,-0.03000000000000025,-0.0699999999999994,4.45,-1.0900000000000003,0,0.01284096824261873,0.015354434322050933,-0.3229611690188054,0.06565829273901566,0.6865217740919034,0.1578256393136999,0.033843751768686516,0.027414335778515334,-0.01988735901729135,0.08757486255466437,-0.033843751768686516,-0.0014414393539333992,-0.02855856064606685,-0.29148707568174137
2018-09-01,4.12,4.32,4.55,-0.009999999999999787,-0.03000000000000025,4.42,0.1299999999999999,0,0.012840968242618728,0.015354434322050933,-0.3229611690188054,0.06565829273901565,0.6865217740919034,0.1578256393136999,0.03343879493390821,0.0273208046150442,-0.020108998140234105,0.08698658800805052,-0.03343879493390821,0.026876846654591034,-0.03687684665459082,-0.3617990594930832
2018-10-01,4.3,4.32,4.34,0,-0.009999999999999787,4.43,-0.08999999999999986,0,0.012840968242618727,0.015354434322050928,-0.32296116901880545,0.06565829273901565,0.6865217740919034,0.1578256393136999,0.03305926242848574,0.027063327448376324,-0.019983884672146124,0.0861024095291176,-0.03305926242848574,0.013095246314243001,-0.013095246314243001,-0.1843016560522984
2018-11-01,4.44,4.47,3.15,0.14999999999999947,0,4.6,-1.4499999999999997,0,0.012840968242618721,0.01535443432205093,-0.3229611690188054,0.06565829273901565,0.6865217740919034,0.1578256393136999,0.03267347951232625,0.026633732131251652,-0.01952767623881419,0.0848746352634667,-0.03267347951232625,-0.034535577050254326,0.1845355770502538,1.0963736403577289
2018-12-01,4.24,4.38,2.31,-0.08999999999999986,0.14999999999999947,4.66,-2.35,0,0.012840968242618725,0.015354434322050928,-0.32296116901880545,0.06565829273901565,0.6865217740919034,0.1578256393136999,0.03370675570483743,0.026304538473269457,-0.017849192332718915,0.08526270374239378,-0.03370675570483743,-0.1148140830165699,0.024814083016570038,-0.12256845488608661
2019-01-01,4.03,4.07,4.1,-0.3099999999999996,-0.08999999999999986,4.4,-0.3000000000000007,0,0.012840968242618725,0.015354434322050928,-0.32296116901880534,0.06565829273901565,0.6865217740919033,0.1578256393136999,0.03504928813592394,0.026533250891792412,-0.016954928004754448,0.08705350427660233,-0.03504928813592394,0.031392687013533954,-0.34139268701353354,-2.417360264523905
2019-02-01,4.23,4.25,4.46,0.17999999999999972,-0.3099999999999996,4.46,0,0,0.012840968242618723,0.015354434322050928,-0.3229611690188054,0.06565829273901566,0.6865217740919033,0.1578256393136999,0.03584866048554726,0.02658343969013173,-0.016253923892303533,0.08795124486339806,-0.03584866048554726,0.11295893063844827,0.06704106936155145,0.3561763403598108
2019-03-01,4.34,4.35,4.17,0.09999999999999964,0.17999999999999972,4.28,-0.11000000000000032,0,0.012840968242618727,0.01535443432205093,-0.32296116901880534,0.06565829273901565,0.6865217740919034,0.15782563931369992,0.03664803283517059,0.02644705672991123,-0.015187245852543066,0.08848331152288424,-0.03664803283517059,-0.04932332579263492,0.14932332579263458,0.9277916857790375
2019-04-01,4.32,4.3,4.75,-0.04999999999999982,0.09999999999999964,4.51,0.2400000000000002,0,0.012840968242618723,0.015354434322050928,-0.3229611690188054,0.06565829273901565,0.6865217740919033,0.15782563931369992,0.03753451612787682,0.026121752624421006,-0.013663178229052983,0.08873221048480662,-0.03753451612787682,-0.010446864788571255,-0.039553135211428565,-0.33347265820075733
2019-05-01,4.42,4.39,4.54,0.08999999999999986,-0.04999999999999982,4.17,0.3700000000000001,0,0.012840968242618721,0.015354434322050928,-0.3229611690188054,0.06565829273901563,0.6865217740919033,0.1578256393136999,0.03847134305115464,0.02561048463252959,-0.011724284455219863,0.08866697055752915,-0.03847134305115464,0.04322342362248616,0.0467765763775137,0.25025540957724796
2019-06-01,4.4,4.36,4.8,-0.02999999999999936,0.08999999999999986,4.26,0.54,0,0.01284096824261872,0.015354434322050926,-0.3229611690188054,0.06565829273901565,0.6865217740919033,0.1578256393136999,0.03931638268762329,0.024914473916145975,-0.009515088881785407,0.08814785425703198,-0.03931638268762329,0.005005309682242855,-0.03500530968224222,-0.27299523759370187
2019-07-01,4.57,4.6,4.37,0.23999999999999932,-0.02999999999999936,4.48,-0.11000000000000032,0,0.01284096824261872,0.015354434322050926,-0.3229611690188054,0.06565829273901565,0.6865217740919033,0.1578256393136999,0.040261671326626135,0.02403803672286283,-0.0068520149092362315,0.0873753575624885,-0.040261671326626135,0.018101019467253787,0.22189898053274554,1.3791729864237838
2019-08-01,4.6,4.53,3.01,-0.0699999999999994,0.23999999999999932,4.51,-1.5,0,0.012840968242618718,0.015354434322050924,-0.32296116901880545,0.06565829273901565,0.6865217740919032,0.1578256393136999,0.04133640946295792,0.022910071478059124,-0.003566505517276275,0.08623932444319211,-0.04133640946295792,-0.12667432651633126,0.05667432651633186,0.1053036916879845
2019-09-01,4.33,4.34,1.8,-0.1900000000000004,-0.0699999999999994,4.75,-2.95,0,0.01284096824261872,0.015354434322050924,-0.3229611690188054,0.06565829273901565,0.6865217740919033,0.1578256393136999,0.04286199544955812,0.021747489544830436,2.376991875291043e-4,0.08548629171158714,-0.04286199544955812,-0.09099463650226156,-0.09900536349773884,-0.9084470303667677
2019-10-01,4.18,4.22,2.17,-0.1200000000000001,-0.1900000000000004,4.53,-2.3600000000000003,0,0.012840968242618718,0.015354434322050924,-0.3229611690188054,0.06565829273901563,0.6865217740919034,0.1578256393136999,0.04283864671594129,0.021194878549716082,0.0012974481017972508,0.08437984533008533,-0.04283864671594129,-0.026895615893429592,-0.09310438410657051,-0.5905436031038958
2019-11-01,4.05,4.25,2.92,0.03000000000000025,-0.1200000000000001,4.63,-1.71,0,0.012840968242618718,0.015354434322050923,-0.3229611690188054,0.06565829273901563,0.6865217740919034,0.1578256393136999,0.04165000666434139,0.020840035752153964,8.042871535925353e-4,0.08249572617509024,-0.04165000666434139,-0.01962520287114837,0.04962520287114862,0.3732506143600375
2019-12-01,3.89,4.1,3.41,-0.15000000000000036,0.03000000000000025,4.56,-1.1499999999999995,0,0.012840968242618715,0.015354434322050924,-0.3229611690188054,0.06565829273901563,0.6865217740919033,0.1578256393136999,0.04091140626642743,0.020371459624727424,9.840790894498491e-4,0.08083873344340502,-0.04091140626642743,-0.04389598403433706,-0.1061040159656633,-0.7055068668529236
2020-01-01,4.07,4.11,1.78,0.010000000000000675,-0.15000000000000036,4.71,-2.9299999999999997,0,0.012840968242618718,0.015354434322050924,-0.3229611690188054,0.06565829273901563,0.6865217740919033,0.1578256393136999,0.03952569001659352,0.019593942580130627,0.0011222682443916762,0.07792911178879536,-0.03952569001659352,-0.054525128153179364,0.06452512815318004,0.5765053239222079
