fecha,d_inflacion,d_expectativa,d_inflacion_lag1,d_expectativa_lag1,alpha_t,beta_t,rho_t,alpha_se,beta_se,beta_li_95,beta_ls_95
2019-04-01,0.5800000000000001,-0.04999999999999982,-0.29000000000000004,0.09999999999999964,-0.007737486985451571,0.10690010140443881,-0.2607616460129492,0.016166992397408257,0.049784611739800554,0.009324055410119783,0.20447614739875786
2019-05-01,-0.20999999999999996,0.08999999999999986,0.5800000000000001,-0.04999999999999982,-0.007737486985958808,0.10724025159504844,-0.2607616460129492,0.01616699240134281,0.049925960880818875,0.009387166375087824,0.20509333681500905
2019-06-01,0.2599999999999998,-0.02999999999999936,-0.20999999999999996,0.08999999999999986,-0.007737486986914474,0.10750542521061926,-0.2607616460129492,0.016166992405596742,0.04999726713816386,0.009512582294390143,0.20549826812684838
2019-07-01,-0.4299999999999997,0.23999999999999932,0.2599999999999998,-0.02999999999999936,-0.007737486988344121,0.10779929241078627,-0.2607616460129492,0.0161669924101767,0.049915310433397884,0.00996708168419004,0.2056315031373825
2019-08-01,-1.3600000000000003,-0.0699999999999994,-0.4299999999999997,0.23999999999999932,-0.007737486993996695,0.10777664683399986,-0.2607616460129492,0.01616699241507797,0.049685954579749274,0.010393965320198345,0.20515932834780137
2019-09-01,-1.2099999999999997,-0.1900000000000004,-1.3600000000000003,-0.0699999999999994,-0.007737487000579291,0.1078692846120226,-0.2607616460129492,0.016166992420310493,0.04934157073246411,0.011161583035757344,0.20457698618828785
2019-10-01,0.3699999999999999,-0.1200000000000001,-1.2099999999999997,-0.1900000000000004,-0.007737487006089378,0.10754144280415232,-0.2607616460129492,0.016166992425856775,0.04934776991856832,0.010821591046389356,0.20426129456191527
2019-11-01,0.75,0.03000000000000025,0.3699999999999999,-0.1200000000000001,-0.007737487010968035,0.10699335247173926,-0.2607616460129492,0.016166992431714194,0.04959319757417292,0.009792471348181175,0.20419423359529734
2019-12-01,0.4900000000000002,-0.15000000000000036,0.75,0.03000000000000025,-0.0077374870151861825,0.10651571314448893,-0.2607616460129492,0.01616699243788808,0.04970833781522661,0.00908916129529437,0.2039422649936835
2020-01-01,-1.6300000000000001,0.010000000000000675,0.4900000000000002,-0.15000000000000036,-0.007737487015132779,0.10696160376434541,-0.2607616460129492,0.01616699244438204,0.04981453673131457,0.00932690586442124,0.20459630166426956
2020-02-01,-0.54,-0.26000000000000023,-1.6300000000000001,0.010000000000000675,-0.007737487013608775,0.10761522258121162,-0.26076164601294927,0.016166992451188595,0.049822347743448195,0.00996521537882275,0.20526522978360048
2020-03-01,0.53,0.14000000000000012,-0.54,-0.26000000000000023,-0.007737487010605118,0.1075735742504092,-0.26076164601294927,0.016166992458329543,0.0504255676755411,0.00874127770636153,0.20640587079445688
2020-04-01,0.10999999999999988,-0.020000000000000018,0.53,0.14000000000000012,-0.007737487010352397,0.10796015745741647,-0.26076164601294927,0.01616699246578748,0.05094975844360439,0.008100465886936373,0.20781984902789657
2020-05-01,-0.07999999999999985,-0.010000000000000231,0.10999999999999988,-0.020000000000000018,-0.007737487009442486,0.10844714941056968,-0.2607616460129492,0.016166992473565112,0.05139736605669884,0.007710163039218523,0.20918413578192085
2020-06-01,0.5900000000000001,-0.18999999999999995,-0.07999999999999985,-0.010000000000000231,-0.007737487008145793,0.10894640625009266,-0.2607616460129492,0.016166992481661865,0.051695564439800945,0.007624961787613294,0.21026785071257204
2020-07-01,0.48999999999999977,0.1299999999999999,0.5900000000000001,-0.18999999999999995,-0.007737487003338322,0.10936469806053369,-0.2607616460129492,0.016166992490082317,0.051845617952628494,0.00774915411715861,0.21098024200390875
2020-08-01,1.3100000000000005,0.020000000000000018,0.48999999999999977,0.1299999999999999,-0.007737486999002553,0.10970276293084077,-0.26076164601294927,0.016166992498800232,0.051951563401117895,0.007879569724100532,0.21152595613758102
