fecha,variable,medida,c0_t,c_t,d_t,lambda_t,pi_estrella_t,expectativa,inflacion
2016-05-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.7086372647541874,0.15489238453565554,0.20803574932950014,0.8044199793052285,4.251698134447002,4.16,4.264371553121382
2016-06-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.757949952363838,0.15586797726166057,0.20803574932950014,0.8031881147037909,4.335742980514549,4.39,4.337278513816756
2016-07-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.785832764428958,0.15584361134801494,0.2080357493295001,0.8032188811350093,4.379409489678049,4.41,4.515108484506758
2016-08-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.806367879058416,0.1554705261811249,0.20803574932950009,0.8036899695289288,4.409105339270729,4.45,4.631549985145522
2016-09-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8218098532673483,0.15484581172536308,0.20803574932950009,0.8044787860130478,4.429019285549728,4.42,4.457857663816256
2016-10-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8466579363299855,0.15469779568299247,0.2080357493295001,0.8046656833916167,4.466982239612455,4.43,4.6501168003076465
2016-11-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.876928888853624,0.15481430218932307,0.20803574932950009,0.8045185725766626,4.515308987643458,4.6,4.565677195212281
2016-12-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.890052942350621,0.15405832603938932,0.20803574932950006,0.8054731310043868,4.530531588998622,4.66,4.145295846464769
2017-01-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.880136939668199,0.15215129485985912,0.20803574932950003,0.8078811073466468,4.501529569714753,4.4,3.756235044697487
2017-02-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8871003383514475,0.15100989540758183,0.2080357493295,0.8093223333253585,4.5043774406793204,4.46,3.8814292248418703
2017-03-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8750783870540073,0.14908816521058074,0.20803574932950003,0.8117488698708832,4.472212378217725,4.28,3.9205116087289937
2017-04-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8844128679468874,0.14807347769439036,0.20803574932950003,0.8130300988093503,4.479661751658473,4.51,4.007359806474042
2017-05-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.861233230120393,0.1456639576014223,0.20803574932950003,0.8160725594897763,4.427095671786395,4.17,3.8575759848583857
2017-06-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.882872053419772,0.1452197093390086,0.20803574932950009,0.816633504332978,4.457512772329911,4.26,4.272341954477898
2017-07-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.9151429917124867,0.14522424935476,0.20803574932950014,0.816627771731099,4.50744191758955,4.48,5.087883308176622
2017-08-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.935184203427728,0.1446570605252301,0.20803574932950017,0.8173439515700875,4.534453267495776,4.51,4.608967461779923
2017-09-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.9748138528274723,0.1451804184563446,0.20803574932950014,0.8166831162726971,4.599394271566281,4.75,4.267584652145118
2017-10-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.97916657102079,0.1439246705243862,0.20803574932950017,0.8182687281622429,4.597198477211958,4.53,4.117339289333
2017-11-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.9943552931514636,0.14317493206777565,0.2080357493295002,0.8192154103590413,4.615296841816549,4.63,4.584954908737338
2017-12-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.9877356198003064,0.1414426593090421,0.2080357493295002,0.8214027221692234,4.592830829100325,4.56,5.521604917877454
2018-01-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.989408816411555,0.14012643822544993,0.2080357493295002,0.8230646924948761,4.586123663489624,4.71,4.6063547771842295
2018-02-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.9914550750475684,0.13883275713203116,0.2080357493295002,0.8246982019523086,4.580172759455788,4.56,4.067188908032193
2018-03-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,3.004183731627099,0.13807751129179618,0.2080357493295002,0.8256518382302032,4.594348762113683,4.62,4.057553160174798
2018-04-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.994716578032771,0.13633445709232858,0.2080357493295002,0.8278527635850937,4.567694463195118,4.46,3.8454538596113252
2018-05-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.995555464702187,0.13504897906818863,0.2080357493295002,0.8294759151642864,4.560033225282759,4.48,4.0052466986202795
2018-06-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.988557413584016,0.13343373847749776,0.20803574932950025,0.8315154524152714,4.538221628686098,4.43,3.720201117080002
2018-07-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.986813199380711,0.13204875508160888,0.2080357493295002,0.8332642477614203,4.5260540468372525,4.36,2.5719121067134587
2018-08-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.9934060300102443,0.13100315142085128,0.20803574932950022,0.8345845139980242,4.528868693495711,4.33,3.3096062230461243
2018-09-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.980526691593899,0.1294095512349726,0.20803574932950022,0.8365967262721635,4.49853679120109,4.32,4.451485459855942
2018-10-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.9654645042231733,0.12773690005054605,0.2080357493295002,0.8387087549186718,4.464532364491419,4.32,4.246148947963757
2018-11-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.9741141947389513,0.12721923896032236,0.20803574932950025,0.8393623969104478,4.474067713704992,4.47,3.0997588687033506
2018-12-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.970785898663501,0.12614505066688458,0.20803574932950025,0.8407187564841638,4.461850752647822,4.38,2.2865724862277226
2019-01-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.9489008067810034,0.12444144568918715,0.20803574932950022,0.8428698699671968,4.417677995081468,4.07,4.022856073289827
2019-02-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.9427065808801385,0.12313043071507612,0.2080357493295002,0.84452526662557,4.3997574480851815,4.25,4.3619249469916355
2019-03-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.9438169440597686,0.12214095768660495,0.20803574932950022,0.8457746576525431,4.394915755983645,4.35,4.086392827511975
2019-04-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.9471847220602405,0.12125922960499981,0.20803574932950022,0.8468880009390093,4.394159324136658,4.3,4.643495567548683
2019-05-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.9605699207328247,0.12082542453643859,0.20803574932950025,0.8474357593361768,4.4112630732251,4.39,4.43707829588984
2019-06-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.979457716016296,0.12067120845598563,0.20803574932950025,0.8476304853990292,4.438386112549934,4.36,4.688358602852194
2019-07-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,3.01267428122941,0.12121267851755457,0.20803574932950028,0.8469467802177529,4.491490450867641,4.6,4.276872535856935
2019-08-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,3.0223464151666044,0.12054628919564128,0.20803574932950025,0.8477882188576273,4.501438133301677,4.53,2.968436306428668
2019-09-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,3.0246340901385516,0.11953431689853768,0.20803574932950025,0.8490660193344125,4.49806580318639,4.34,1.7882829775658138
2019-10-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,3.0231097238576456,0.11839852406615296,0.20803574932950025,0.8505001659280538,4.488217859744848,4.22,2.146437868763762
2019-11-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,3.00428775396864,0.11692425394485584,0.20803574932950025,0.8523617021275084,4.450532958848764,4.25,2.8789320978757083
2019-12-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.960906139689853,0.11487315394661782,0.20803574932950025,0.854951591755104,4.3729804660203815,4.1,3.348823296243353
2020-01-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.933452579704993,0.11332382026022529,0.20803574932950025,0.8569079094614661,4.322543202932315,4.11,1.768695345984117
2020-02-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.91775019854981,0.11220509350714707,0.20803574932950025,0.8583205070024928,4.292329375488864,3.85,1.2283236674178077
2020-03-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.9275330447935266,0.11157959608702579,0.20803574932950028,0.8591103121225998,4.302761717319653,3.99,1.752930814188769
2020-04-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.911149626740848,0.11060240714886427,0.20803574932950025,0.8603441922344032,4.272545717697515,3.97,1.8618029022022142
2020-05-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8874277151601526,0.10948445828089765,0.20803574932950025,0.861755807552923,4.23078858503671,3.96,1.7869599640607525
2020-06-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.854701874380085,0.10818307824768594,0.20803574932950022,0.863399038332734,4.1748763924943075,3.77,2.360939395547046
2020-07-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.843384868495032,0.10730031361918069,0.20803574932950022,0.8645136904496167,4.152964271407076,3.9,2.8377126754612014
2020-08-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8280756960747793,0.10631441523349491,0.20803574932950025,0.8657585678349925,4.124664733963336,3.92,4.102171772650287
2020-09-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8172030992681574,0.10546627701412087,0.20803574932950025,0.8668294977647917,4.1037311213948104,3.99,4.846207949718373
2020-10-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8221689916111954,0.10532908205902244,0.20803574932950025,0.8670027315376322,4.110143378350722,4.15,5.2066172958117996
2020-11-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8298000533898393,0.1053332170588331,0.20803574932950025,0.8669975103426008,4.121281903768816,4.27,5.318933232473544
2020-12-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8314564014221757,0.10499695945871791,0.20803574932950025,0.8674220971845327,4.121675715342435,4.26,4.710966079509227
2021-01-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8369472646014002,0.10488387521601776,0.20803574932950028,0.8675648867644972,4.128988930479712,4.12,5.105644987092273
2021-02-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.862888729271056,0.10582499194881223,0.20803574932950022,0.8663765544224784,4.172460171721938,4.39,5.824614098039316
2021-03-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.861565409682943,0.10524289781369121,0.20803574932950022,0.8671115549412873,4.166996406589997,4.34,5.677376273052737
2021-04-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8702991443534516,0.105301784891894,0.20803574932950025,0.8670371992135473,4.1800728704441745,4.39,5.073204870816017
2021-05-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8750413369244465,0.10511270391069216,0.20803574932950022,0.8672759486028558,4.185826399441523,4.41,5.043888619671666
2021-06-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8611955419452286,0.10389175972928179,0.20803574932950025,0.8688176143792803,4.158276314798436,4.23,3.8328206842365375
2021-07-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.862622260000894,0.10351372969496274,0.20803574932950022,0.8692949465745139,4.158065355146435,4.12,3.744239807922156
2021-08-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8681193920934356,0.1033064118135857,0.2080357493295002,0.8695567233923457,4.164795970164451,4.14,3.5513853867739087
2021-09-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.867736932158422,0.10285820424968857,0.2080357493295002,0.8701226675792426,4.161532099527106,4.2,3.6052641099843186
2021-10-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.845133433427163,0.10154648243037188,0.2080357493295002,0.8717789567592228,4.120886750466166,3.89,2.913248123674972
2021-11-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.863518923475057,0.10185176664317518,0.20803574932950017,0.8713934794948831,4.149350996759649,4.08,2.8451138184076186
2021-12-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8586750542449018,0.10141655598096702,0.2080357493295002,0.8719430127116157,4.139721378014518,4.02,3.021698290221231
2022-01-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8487865478290426,0.10082429568336303,0.2080357493295002,0.8726908498735868,4.121866385053752,4.09,2.8279093644507647
2022-02-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.817824108013563,0.09953524194682475,0.2080357493295002,0.8743185164449591,4.069477264113383,3.92,2.9362450109338134
2022-03-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.793203235177717,0.098442420025161,0.20803574932950014,0.8756984043890658,4.027563534054255,3.8,4.086470683338916
2022-04-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.7891318707036943,0.09800983695784073,0.2080357493295001,0.8762446197857254,4.019186009325637,3.94,4.516455198742175
2022-05-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.7935073989103065,0.0979549588736978,0.20803574932950014,0.8763139134237861,4.025172907523857,4.01,5.6544392973194135
2022-06-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.807464015182166,0.09837358068694882,0.2080357493295001,0.8757853266688959,4.047724597057724,4.16,7.28211272789574
2022-07-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.829395120661162,0.09928560321158418,0.2080357493295001,0.8746337310964148,4.084715374208181,4.51,8.025661542114104
2022-08-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8319512407095075,0.09865377207234957,0.20803574932950014,0.8754315336976051,4.084679704301621,4.55,8.502698606359349
2022-09-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.837020331664741,0.09824262737471941,0.20803574932950014,0.8759506792237852,4.089565953251435,4.61,8.648920512824265
2022-10-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8439625365896033,0.09800575496725757,0.2080357493295002,0.8762497740468929,4.098173816155381,4.67,9.261870948987383
2022-11-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8468373481606126,0.097383949305735365,0.2080357493295002,0.8770349176452255,4.098643947383663,4.8,8.770857541220511
2022-12-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8329625729490084,0.09506464211821407,0.2080357493295002,0.8799634680003174,4.0650942233044205,4.71,8.834317006977521
2023-01-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.809698013751952,0.09184416849253962,0.2080357493295002,0.8840299061292455,4.013165862935165,4.62,9.24923895443639
2023-02-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.782423989746093,0.08823611006776902,0.2080357493295002,0.8885857410949222,3.9538336314972367,4.49,9.460649333491578
2023-03-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.76979485002163,0.08611022599767647,0.2080357493295002,0.8912700593179893,3.924033515719461,4.43,8.354047800635467
2023-04-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.7757769423641627,0.08591099456083996,0.2080357493295002,0.8915216255176857,3.9313988262849198,4.39,7.988093745214631
2023-05-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.787031214184797,0.086193704810213,0.2080357493295002,0.8911646520190287,3.948919702773362,4.3,6.330726302024647
2023-06-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.816959263797344,0.08810865007459917,0.2080357493295002,0.8887466826943213,4.002183489642535,4.24,4.811634581447599
2023-07-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8530476259368744,0.0904503356152844,0.20803574932950014,0.8857898755673548,4.066986505481241,4.21,4.434547932435429
2023-08-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8807974004539947,0.09235299288746002,0.20803574932950014,0.8833874220846821,4.11771161256438,4.17,4.376013609464913
2023-09-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.9077424021048635,0.09421659935117813,0.20803574932950009,0.8810342774040474,4.167326678358313,4.15,4.58050230110576
2023-10-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.942579864175734,0.09645812455424502,0.20803574932950006,0.8782039410584749,4.2308467944161245,4.32,4.862758973295644
2023-11-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.9622302756181385,0.09793845831514054,0.20803574932950009,0.8763347484028187,4.2681847104918536,4.43,4.210531002418794
2023-12-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.9623718020679592,0.09838073186916386,0.20803574932950009,0.8757762969908404,4.27111043121034,4.32,4.091998841547451
2024-01-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.9579317409914467,0.0986119190452805,0.20803574932950009,0.8754843808141684,4.266130805470933,4.29,3.742651614835779
2024-02-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.947220115185775,0.09856229221755797,0.20803574932950009,0.8755470437786652,4.250377546901303,4.28,3.2471100698183264
2024-03-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.921494428656924,0.09789779310010382,0.20803574932950009,0.8763860956890154,4.209243072894947,4.14,3.177355465377829
2024-04-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8936187295443916,0.0971569024254641,0.20803574932950014,0.8773216059396516,4.164634609655723,4.02,3.302263053315979
2024-05-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8749060652783,0.09673458733844563,0.20803574932950014,0.8778548561294941,4.135189012936569,3.99,3.6902576468760273
2024-06-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.864739260628778,0.09662107045880465,0.20803574932950014,0.8779981919928804,4.119892654669622,4.02,3.5550059667865064
2024-07-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.861164511461303,0.09677373938505333,0.20803574932950014,0.8778054194957388,4.1156552988199575,4.07,3.7118285475007617
2024-08-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8515985007614595,0.09669334926627723,0.20803574932950014,0.8779069267527999,4.10142074837614,4.02,3.025926607014906
2024-09-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.849855271761766,0.0969306878647041,0.20803574932950014,0.877607243278166,4.100313170859152,3.97,2.086210407312983
2024-10-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8501015509132888,0.09723390007302714,0.20803574932950014,0.8772243822991933,4.10245723173341,3.96,1.1574780058879242
2024-11-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.833289642887412,0.09714771014145801,0.20803574932950014,0.8773332128827659,4.077752151280265,3.66,1.646047974441256
2024-12-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8395084413319105,0.09735321411737125,0.20803574932950017,0.8770737264529943,4.0879114956514595,3.95,1.6885193482677252
2025-01-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.8060316685260664,0.09684374138272302,0.2080357493295001,0.8777170291452774,4.0367556862926355,3.76,2.1623264880425985
2025-02-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.779133679218373,0.09645581977411469,0.20803574932950009,0.878206851265758,3.995830324639731,3.79,1.7775217373399599
2025-03-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.7480139447406136,0.09596800848267258,0.20803574932950014,0.8788228024163676,3.9483172151941193,3.71,1.5586774097522849
2025-04-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.7162750529578386,0.09546815450773892,0.20803574932950014,0.8794539596617994,3.899914253536728,3.62,1.4611140622553087
2025-05-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.6880870682912317,0.09502886290864203,0.20803574932950014,0.880008645809217,3.85701044242246,3.55,1.6797030183490769
2025-06-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.666210699760292,0.09469048080831047,0.20803574932950017,0.880435915222003,3.8237645168944865,3.53,1.7666413246159252
2025-07-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.6514374107070036,0.09448265160918,0.20803574932950014,0.8806983376722014,3.8014442449454493,3.54,1.1575827664608518
2025-08-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.6393381824496402,0.0943265148477011,0.2080357493295002,0.8808954889468287,3.783250313053646,3.49,1.1609707545424008
2025-09-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.626182722318594,0.09415699923968497,0.2080357493295002,0.8811095334669855,3.7634786926242927,3.42,1.46008627596812
2025-10-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.6217598308083074,0.09409841915524077,0.2080357493295002,0.8811835015588465,3.756825040589456,3.37,1.2495496799229677
2025-11-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.638491756500534,0.09437782229642257,0.2080357493295002,0.880830703890334,3.782315207379086,3.3,1.7232826872556117
2025-12-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.688333062709066,0.09510992693738951,0.20803574932950017,0.8799062876173177,3.8578121296678307,3.72,1.6345637861915563
2026-01-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.7000732790932345,0.09512357376237142,0.20803574932950017,0.8798890559998926,3.874735457570329,3.64,0.9580218061074675
2026-02-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.709596102465963,0.09509756066150016,0.2080357493295002,0.879921902306843,3.88825601985793,3.62,1.536219280635276
2026-03-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.706075418839121,0.09493481337114346,0.20803574932950017,0.8801274005856087,3.8822971800499877,3.61,2.4678103119313732
2026-04-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.701504818011961,0.09475441726326614,0.20803574932950017,0.8803551837307754,3.8747371143774987,3.71,3.184455261611596
2026-05-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.6919625762689634,0.09443976973823849,0.20803574932950017,0.8807524838926971,3.859309099332369,3.74,2.8127006253680698
2026-06-01,infl_interanual_ipc,Inflación interanual calculada desde IPC,2.687573649875041,0.09430469032739255,0.2080357493295002,0.880923046403229,3.852270939358014,3.71,2.2490360403242704
2010-03-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,6.965475550169813,0.0024337587262800685,-0.1707069173956789,0.9979211204015996,5.9621977090555776,6.26,13.207102417925398
2010-04-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,6.84420933525524,0.0024337587073076437,-0.17070691739567678,0.9979211204178056,5.8583981702869,5.81,-1.0255976890768181
2010-05-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,6.687160170797533,0.002433758673737315,-0.17070691739567811,0.9979211204464808,5.723969707660753,5.7,0.2980101654536327
2010-06-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,6.41766366867576,0.002433758643726753,-0.17070691739567811,0.9979211204721155,5.493290349605956,5.45,3.87129752022517
2010-07-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,6.075116131650143,0.0024337586130435684,-0.17070691739567811,0.9979211204983245,5.200081920893007,5.11,1.832495525175304
2010-08-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,6.428138923353899,0.002433758665550532,-0.17070691739567834,0.9979211204534739,5.502256792701684,5.57,1.7058311007051685
2010-09-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,6.628249257821605,0.0024337587094006266,-0.17070691739567834,0.9979211204160178,5.673544075321448,5.68,5.649338573485352
2010-10-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,6.852969430827222,0.002433758754547661,-0.17070691739567823,0.9979211203774538,5.865896498724845,5.89,6.759987248660337
2010-11-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,7.189510257577144,0.002433758819210829,-0.17070691739567823,0.9979211203222196,6.153963398711919,6.22,8.861555470115334
2010-12-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,7.219058701760194,0.002433758819760769,-0.17070691739567828,0.9979211203217498,6.179255809112283,6.2,2.4050636282108684
2011-01-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,6.915323362681481,0.0024337587290679673,-0.17070691739567823,0.9979211203992182,5.919269232012635,5.85,8.07019962235529
2011-02-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,6.81299016797613,0.0024337586533397645,-0.17070691739567817,0.9979211204639041,5.831675680463639,5.81,9.016266252493566
2011-03-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,7.088399462557793,0.0024337586717905904,-0.17070691739567806,0.9979211204481437,6.067416177138314,6.13,9.742187835582428
2011-04-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,7.183335920304851,0.0024337586399709853,-0.17070691739567806,0.9979211204753236,6.148678386102448,6.19,9.061899943046825
2011-05-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,6.8156524979548765,0.0024337584689142835,-0.1707069173956779,0.9979211206214376,5.8339545386937495,5.74,7.431578749471868
2011-06-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,7.093887415418466,0.0024337584786878223,-0.1707069173956779,0.9979211206130891,6.072113667316148,6.16,4.215091924362824
2011-07-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,6.933174337352191,0.002433758387682751,-0.17070691739567795,0.9979211206908243,5.9345490255372235,5.88,8.660630001972436
2011-08-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,6.959450244647689,0.0024337583210275807,-0.17070691739567795,0.9979211207477601,5.957040261166348,5.95,8.3615754485443
2011-09-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,7.407166176816361,0.002433758367133554,-0.170706917395678,0.9979211207083771,6.340269071126866,6.43,1.3703479945917252
2011-10-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,7.568533656064022,0.0024337583392692644,-0.17070691739567792,0.9979211207321783,6.478393856259592,6.51,-0.004689664372037328
2011-11-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,7.16669875752434,0.0024337582875615,-0.1707069173956779,0.9979211207763463,6.134437568518261,6.06,2.2518249769984067
2011-12-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,6.692218773549226,0.0024337582358642594,-0.17070691739567778,0.9979211208205053,5.728299688372594,5.62,4.007794290674838
2012-01-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,6.89803949370778,0.0024337582314941045,-0.17070691739567775,0.9979211208242382,5.904474856413579,5.95,0.11409289547366086
2012-02-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,7.078997391442376,0.0024337582240455164,-0.1707069173956778,0.9979211208306007,6.059368338532882,6.11,5.849023511955664
2012-03-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,6.529030356550874,0.0024337582140205685,-0.17070691739567767,0.9979211208391638,5.58861624547146,5.47,3.3111912206720717
2012-04-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,6.455203353962214,0.0024337582900340053,-0.17070691739567773,0.9979211207742343,5.525422974626851,5.54,4.6595109425016545
2012-05-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,6.216007569731974,0.002433758349130886,-0.17070691739567767,0.9979211207237547,5.320679946807126,5.28,3.0748500966971903
2012-06-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,6.002493062573036,0.0024337584119246128,-0.1707069173956777,0.9979211206701173,5.1379191727681475,5.11,-0.6865003533246039
2012-07-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,5.767631909596289,0.002433758472690526,-0.17070691739567762,0.9979211206182119,4.936886434088223,4.9,1.5372124748985527
2012-08-01,infl_mensual_sa_anualizada,Inflación mensual desestacionalizada anualizada,5.432789027463022,0.002433758535576927,-0.17070691739567773,0.9979211205644953,4.6502729145672275,4.55,6.618668831656649
