fecha,inflacion,expectativa,meta_inflacion,a0_t,a_t,b_t,c0_t,c_t,d_t,lambda_t,lambda_se,pi_estrella_t,pi_estrella_se,codigo,medida,lambda_li_95,lambda_ls_95,pi_estrella_li_95,pi_estrella_ls_95,brecha_ancla_meta,lambda_fuera_0_1
2012-11-01,3.73,4.82,4.5,0.00448108199283802,0.9731263172336363,0.020657645215309467,4.610062879056217,0.30976598063417926,-0.19746663691309269,0.7413155648054511,0.09619210064381016,5.193262893801158,0.1984413265490839,SUBY,Inflación subyacente,0.5527825119463311,0.9298486176645712,4.8043250407206015,5.582200746881715,0.6932628938011582,FALSE
2012-12-01,3.73,4.93,4.5,0.00448108199283766,0.9731263172336364,0.02065764521530944,4.6143496564719815,0.33709540490567064,-0.19746663691309263,0.7184928627534399,0.0961430600583132,5.36320774662091,0.2279920116465526,SUBY,Inflación subyacente,0.5300559276756747,0.9069297978312052,4.91635161503083,5.81006387821099,0.86320774662091,FALSE
2013-01-01,3.76,4.83,4,0.0044810819928376155,0.9731263172336362,0.020657645215309467,4.605782319660426,0.31886747077450084,-0.19746663691309257,0.7337149437444886,0.09566960006842559,5.242188357522185,0.20559511068848005,SUBY,Inflación subyacente,0.5462059731950238,0.9212239142939534,4.839229345175238,5.6451473698691315,1.2421883575221848,FALSE
2013-02-01,3.89,4.61,4,0.004481081992837552,0.9731263172336363,0.020657645215309467,4.5865570600847425,0.26286588700816166,-0.19746663691309274,0.7804816611126684,0.09457058630470969,4.907504151426471,0.1483200436064473,SUBY,Inflación subyacente,0.5951267179586006,0.9658366042667361,4.616802207772424,5.198206095080518,0.9075041514264708,FALSE
2013-03-01,3.9,4.66,4,0.004481081992837576,0.9731263172336362,0.020657645215309495,4.581583485554609,0.2577811626660866,-0.19746663691309266,0.7847278957761933,0.09184270573919118,4.875656388352655,0.12733956211665465,SUBY,Inflación subyacente,0.6047195002846685,0.9647362912677181,4.626075432796911,5.125237343908399,0.8756563883526551,FALSE
2013-04-01,3.8,4.93,4,0.004481081992837776,0.9731263172336363,0.020657645215309384,4.594513631969102,0.31887242857076964,-0.19746663691309274,0.733710803506994,0.09162247554770564,5.229392122488201,0.17913850839123968,SUBY,Inflación subyacente,0.5541340512590892,0.9132875557548988,4.878287097797145,5.580497147179257,1.2293921224882007,FALSE
2013-05-01,3.83,4.83,4,0.00448108199283751,0.9731263172336363,0.020657645215309522,4.592031579930897,0.32285046122510747,-0.19746663691309282,0.730388763016085,0.09301609055786783,5.250339186007783,0.1931608447619431,SUBY,Inflación subyacente,0.5480805755399479,0.9126969504922221,4.871750887051042,5.628927484964524,1.2503391860077828,FALSE
2013-06-01,3.92,5.21,4,0.004481081992837669,0.9731263172336361,0.020657645215309578,4.609139880286959,0.39756333658478515,-0.19746663691309307,0.6679963146116124,0.09265442956190582,5.762121344411517,0.2805401048700802,SUBY,Inflación subyacente,0.4863969696621737,0.849595659561051,5.21227284264707,6.3119698461759635,1.7621213444115167,FALSE
2013-07-01,3.85,4.81,4,0.004481081992837925,0.9731263172336361,0.02065764521530955,4.585471477877439,0.3238814994431788,-0.19746663691309319,0.7295277467787317,0.08998617816702346,5.249026432796149,0.17564978469552456,SUBY,Inflación subyacente,0.5531580784649612,0.9058974150925021,4.904759180900706,5.5932936846915915,1.2490264327961489,FALSE
2013-08-01,3.65,4.89,4,0.004481081992837608,0.9731263172336362,0.020657645215309578,4.582583900848455,0.3276024152537025,-0.19746663691309319,0.7264204236218079,0.09158217859215013,5.268160003300881,0.18971597606262683,SUBY,Inflación subyacente,0.5469226519554785,0.9059181952881373,4.89632352292627,5.6399964836754926,1.2681600033008813,FALSE
