fecha_inicio,fecha_fin,theta1,se_theta1,p_theta1,theta2,se_theta2,p_theta2,anclaje,se_anclaje,wald_anclaje_perfecto,p_anclaje_perfecto,r2_ajustado,rmse,n,theta1_ic_inf,theta1_ic_sup,theta2_ic_inf,theta2_ic_sup,anclaje_ic_inf,anclaje_ic_sup,restricciones_validas
2012-05-01,2017-04-01,-0.08243079490206642,0.031511388750998,0.01132581437421375,0.9026185687227156,0.0860323423414989,5.086468738768102e-15,0.17981222617935078,0.08109407238888273,110.99176752996543,7.9148723046581895e-25,0.8055008876665637,0.2416730384206011,60,-0.1441931168540225,-0.020668472950110345,0.7339951777333777,1.0712419597120535,0.020867844297140614,0.33875660806156094,FALSE
2012-06-01,2017-05-01,-0.09399011788648477,0.027383151617325973,0.0011096740400413896,0.939516089049978,0.07916512685388621,3.739477077663987e-17,0.15447402883650685,0.0796959427353409,143.50169791189808,6.902433425972579e-32,0.8104254842602171,0.2348555217559807,60,-0.14766109505644368,-0.04031914071652587,0.784352440416361,1.0946797376835948,-0.001730018924761323,0.310678076597775,FALSE
2012-07-01,2017-06-01,-0.09877358639946521,0.027192923225196855,5.962814716174028e-4,0.9505879976970658,0.0808067129390922,5.378172780215885e-17,0.1481855887023994,0.08048474065603407,140.75414713791525,2.7266242725408977e-31,0.8085388543322907,0.23402298753337775,60,-0.15207171592085106,-0.04547545687807937,0.7922068403364451,1.1089691550576866,-0.009564502983427398,0.30593568038822616,FALSE
2012-08-01,2017-07-01,-0.0992340638014727,0.02819082496229901,8.47019925304025e-4,0.9557962621489485,0.08186447941272786,7.330218612791265e-17,0.14343780165252407,0.08077695337699226,137.49479772170392,1.3911822552340126e-30,0.8023540431831352,0.2382437316740497,60,-0.15448808072757877,-0.04398004687536664,0.7953418825000019,1.1162506417978952,-0.014885026966380749,0.30176063027142885,FALSE
2012-09-01,2017-08-01,-0.10624626351796636,0.03350907307739182,0.00243000323237055,0.9710182719485426,0.08197077168818123,4.0360990478908105e-17,0.13522799156942378,0.07983625238509866,140.32557464307217,3.3782254650190014e-31,0.8052905505133312,0.23816980362681203,60,-0.17192404674965434,-0.040568480286278394,0.8103555594397074,1.1316809844573779,-0.02125106310536959,0.29170704624421717,FALSE
2012-10-01,2017-09-01,-0.07721056878084963,0.032447553469144894,0.020643702620153304,0.9573036738151074,0.08329132235331158,1.3907811780074297e-16,0.11990689496574214,0.08491006915929486,132.6282342245758,1.5854219470319828e-29,0.8174399124855055,0.23134281448931304,60,-0.1408077735803736,-0.013613363981325635,0.7940526820026167,1.1205546656275982,-0.04651684058647579,0.28633063051796004,FALSE
2012-11-01,2017-10-01,-0.08779104138672833,0.035132140768639804,0.015312710550079463,0.9710571947648885,0.08326928152736546,7.691283666810557e-17,0.11673384662183994,0.08216880556149975,136.1056377446265,2.7863539619148684e-30,0.8226594846674568,0.2293441813003853,60,-0.15665003729326235,-0.01893204548019431,0.8078494029712522,1.1342649865585248,-0.04431701227869955,0.27778470552237944,FALSE
2012-12-01,2017-11-01,-0.08800120412053111,0.036589685562165256,0.01938023991935219,0.9752494532269013,0.08305090627629519,5.786973830696153e-17,0.11275175089362988,0.08182525976413182,138.24295393445604,9.570265189546847e-31,0.8240507474193102,0.23026276027834838,60,-0.159716987822375,-0.01628542041868722,0.8124696769253628,1.1380292295284398,-0.047625758244068506,0.27312926003132826,FALSE
2013-01-01,2017-12-01,-0.07189378172883122,0.034147726829423894,0.03959971266780874,0.9648167948533074,0.08073120478995466,2.799691069242383e-17,0.1070769868755238,0.08406533148056046,143.42444250960378,7.174275070045853e-32,0.8304582149670605,0.22680750241694858,60,-0.13882332631450206,-0.0049642371431603965,0.8065836334649963,1.1230499562416185,-0.057691062826374706,0.2718450365774223,FALSE
2013-02-01,2018-01-01,-0.05315600066817965,0.035563304808538095,0.14041738253601146,0.950007983313415,0.08331632901090756,1.9190831024776356e-16,0.10314801735476475,0.08718753336030521,130.126070645644,5.539655828474797e-29,0.8251969023974632,0.22916710282344915,60,-0.12286007809291433,0.016548076756555015,0.7867079784520361,1.1133079881747938,-0.06773954803143345,0.27403558274096296,FALSE
2013-03-01,2018-02-01,-0.04975787651622595,0.035383376293602296,0.16498508018649008,0.9332933860048886,0.08297944061061467,3.330176975364942e-16,0.11646449051133723,0.08372952768941133,127.08889468308821,2.5292814797100954e-28,0.8222480657747125,0.23072922125843046,60,-0.11910929405168644,0.019593541019234544,0.7706536824080839,1.0959330896016934,-0.04764538375990898,0.28057436478258346,FALSE
2013-04-01,2018-03-01,-0.04773083064873516,0.0347772693054305,0.17520088305993411,0.9254978931544706,0.07933990672525518,7.602059832755864e-17,0.12223293749426456,0.08136510086074958,136.32423764240062,2.4978590091593697e-30,0.826375741052056,0.2277202912439762,60,-0.11589427848737893,0.020432617189908624,0.7699916759729705,1.0810041103359707,-0.037242660192804616,0.28170853518133376,FALSE
2013-05-01,2018-04-01,-0.044156986125052325,0.03378963408643866,0.19643156498736136,0.9089694394705221,0.07575137137938849,2.366660231130315e-17,0.13518754665453026,0.07868338243083142,144.08173842190814,5.164734847501991e-32,0.8294116606826452,0.2217076482240267,60,-0.1103846689344721,0.022070696684367452,0.7604967515669206,1.0574421273741235,-0.019031882909899323,0.28940697621895983,FALSE
