fecha,raiz_1_real,raiz_1_imaginaria,raiz_2_real,raiz_2_imaginaria,radio_espectral,estable
2024-03-01,0.9434497153692608,0,0.25414720140984903,0,0.9434497153692608,TRUE
2024-04-01,0.943456988258306,0,0.25413992852080375,0,0.943456988258306,TRUE
2024-05-01,0.9434613257220547,0,0.2541355910570551,0,0.9434613257220547,TRUE
2024-06-01,0.9434628385540837,0,0.254134078225026,0,0.9434628385540837,TRUE
2024-07-01,0.9434620088417678,0,0.25413490793734184,0,0.9434620088417678,TRUE
2024-08-01,0.943463435936799,0,0.25413348084231063,0,0.943463435936799,TRUE
2024-09-01,0.9434619720042449,0,0.25413494477486487,0,0.9434619720042449,TRUE
2024-10-01,0.943460158932734,0,0.25413675784637585,0,0.943460158932734,TRUE
2024-11-01,0.9434621628383241,0,0.2541347539407857,0,0.9434621628383241,TRUE
2024-12-01,0.9434615703198326,0,0.25413534645927716,0,0.9434615703198326,TRUE
2025-01-01,0.943468232858642,0,0.2541286839204677,0,0.943468232858642,TRUE
2025-02-01,0.943473905351128,0,0.25412301142798177,0,0.943473905351128,TRUE
2025-03-01,0.9434807943233692,0,0.2541161224557405,0,0.9434807943233692,TRUE
2025-04-01,0.943487690974108,0,0.2541092258050018,0,0.943487690974108,TRUE
2025-05-01,0.9434937748696636,0,0.2541031419094461,0,0.9434937748696636,TRUE
2025-06-01,0.9434986036338853,0,0.2540983131452244,0,0.9434986036338853,TRUE
2025-07-01,0.9435018413065266,0,0.2540950754725835,0,0.9435018413065266,TRUE
2025-08-01,0.9435040913998394,0,0.25409282537927047,0,0.9435040913998394,TRUE
2025-09-01,0.9435059957084971,0,0.25409092107061254,0,0.9435059957084971,TRUE
2025-10-01,0.9435063838026978,0,0.2540905329764118,0,0.9435063838026978,TRUE
2025-11-01,0.9435031541141805,0,0.2540937626649293,0,0.9435031541141805,TRUE
2025-12-01,0.9434955534210057,0,0.25410136335810407,0,0.9434955534210057,TRUE
2026-01-01,0.9434949769570193,0,0.25410193982209023,0,0.9434949769570193,TRUE
2026-02-01,0.9434948151883155,0,0.2541021015907942,0,0.9434948151883155,TRUE
2026-03-01,0.9434959856491257,0,0.2541009311299839,0,0.9434959856491257,TRUE
2026-04-01,0.9434974855297346,0,0.254099431249375,0,0.9434974855297346,TRUE
2026-05-01,0.9435005826421989,0,0.2540963341369108,0,0.9435005826421989,TRUE
2026-06-01,0.9435020673540223,0,0.25409484942508737,0,0.9435020673540223,TRUE
