fecha,d_exp24,shock_externo,shock_domestico,alpha_t,beta_ext_t,beta_dom_t,indice_anclaje_externo,indice_anclaje_domestico
2017-01-01,-0.2599999999999998,2.030128994318432,0.06925400694936669,0.008565185656830277,0.0027294832930927623,-0.017931160094518096,-0.0027294832930927623,0.017931160094518096
2017-02-01,0.05999999999999961,1.5948738818094097,0.49512091614059855,0.008564740362060801,0.002522428906394832,-0.017930752803142228,-0.002522428906394832,0.017930752803142228
2017-03-01,-0.17999999999999972,0.29729423709071306,0.622836001927672,0.008564214836891883,0.0023105836274808656,-0.017930392075020653,-0.0023105836274808656,0.017930392075020653
2017-04-01,0.22999999999999954,0.3335482158394739,0.6711409294773127,0.008563728717260268,0.0021146178546396404,-0.017929908659070577,-0.0021146178546396404,0.017929908659070577
2017-05-01,-0.33999999999999986,-0.4437006790810933,0.5761654796451261,0.008563177726423208,0.0018935448062005497,-0.017929605264490747,-0.0018935448062005497,0.017929605264490747
2017-06-01,0.08999999999999986,-0.15665690739762164,0.559581057922086,0.008562513627802805,0.0017007232993561424,-0.017929065912775686,-0.0017007232993561424,0.017929065912775686
2017-07-01,0.22000000000000064,0.49731746166841884,0.3961481203939038,0.008561863073978798,0.0014985954623528265,-0.017928606591214,-0.0014985954623528265,0.017928606591214
2017-08-01,0.02999999999999936,0.4436609312372072,0.10074374569328381,0.008561119996585929,0.0012822911330563232,-0.017928319476090752,-0.0012822911330563232,0.017928319476090752
2017-09-01,0.2400000000000002,0.5696272058697961,0.21523875145992208,0.008560361336875192,0.001065306204479434,-0.017928064870564794,-0.001065306204479434,0.017928064870564794
2017-10-01,-0.21999999999999975,-0.1955779721037593,0.11193642086625445,0.00855948772270307,8.399662444288715e-4,-0.017927997060287113,-8.399662444288715e-4,0.017927997060287113
2017-11-01,0.09999999999999964,0.6525834851894438,0.32050169973944226,0.008558582809115128,6.180720063175325e-4,-0.017927781118649455,-6.180720063175325e-4,0.017927781118649455
2017-12-01,-0.07000000000000028,0.5045645119776986,0.317401048197205,0.0085576194793218,3.906592799941991e-4,-0.017927648033778217,-3.906592799941991e-4,0.017927648033778217
2018-01-01,0.15000000000000036,0.7116158179994004,-0.40159702945574055,0.008556678910653332,1.6600064219087976e-4,-0.017927473193979217,-1.6600064219087976e-4,0.017927473193979217
2018-02-01,-0.15000000000000036,0.4624507847852038,0.9564630742724445,0.008555646376400501,-4.867495697491977e-5,-0.017927417976014763,4.867495697491977e-5,0.017927417976014763
2018-03-01,0.0600000000000005,0.8039044790061677,-0.14536682530207964,0.008554664038033892,-2.4338123358110238e-4,-0.017927262288762822,2.4338123358110238e-4,0.017927262288762822
2018-04-01,-0.16000000000000014,1.2136664172647054,-0.22065792474213108,0.008553636130373046,-4.365025232821487e-4,-0.017927159070001503,4.365025232821487e-4,0.017927159070001503
2018-05-01,0.020000000000000462,1.2274209292803393,-0.15565871677851295,0.008552756008282907,-6.34792077653074e-4,-0.0179269431409897,6.34792077653074e-4,0.0179269431409897
2018-06-01,-0.05000000000000071,1.158198678862873,-0.24193742527572565,0.008551849109482297,-8.324284568603369e-4,-0.017926747404678922,8.324284568603369e-4,0.017926747404678922
2018-07-01,-0.0699999999999994,1.1340547774941825,-0.2786244608207813,0.008550981205117068,-0.0010316316417726796,-0.017926520504576795,0.0010316316417726796,0.017926520504576795
2018-08-01,-0.03000000000000025,0.3659837913712543,0.18431536091636153,0.00855016947696856,-0.001233489616939282,-0.01792624775343666,0.001233489616939282,0.01792624775343666
2018-09-01,-0.009999999999999787,0.27686073789883525,-0.3365740960604976,0.008549362123699483,-0.0014349237947076428,-0.01792596393771601,0.0014349237947076428,0.01792596393771601
2018-10-01,0,1.4936492702162707,-0.9299418312689403,0.008548553648659295,-0.0016360956617291456,-0.017925683872360855,0.0016360956617291456,0.017925683872360855
2018-11-01,0.14999999999999947,-0.5184499437912077,-0.6769103658173142,0.008547740838986653,-0.0018367484276496336,-0.017925406493181077,0.0018367484276496336,0.017925406493181077
2018-12-01,-0.08999999999999986,-0.38308877192924984,-0.15176441797684437,0.00854699884196036,-0.002019617266189147,-0.017925255539510042,0.002019617266189147,0.017925255539510042
2019-01-01,-0.3099999999999996,-0.9105073628076891,-0.15927177094103032,0.008546235712929309,-0.0022040963934676764,-0.01792505352687561,0.0022040963934676764,0.01792505352687561
2019-02-01,0.17999999999999972,-0.22144923638715486,-0.7273511917458237,0.008545265710007757,-0.0023955362308589728,-0.017924641207624485,0.0023955362308589728,0.017924641207624485
2019-03-01,0.09999999999999964,0.4072403215427031,-0.727975947801908,0.008544330719515048,-0.0025648560884839995,-0.017924375233669878,0.0025648560884839995,0.017924375233669878
2019-04-01,-0.04999999999999982,0.140511457078327,-0.5124390269764018,0.008543359133988902,-0.0027215930408780106,-0.01792419243649333,0.0027215930408780106,0.01792419243649333
2019-05-01,0.08999999999999986,-0.7018132821703843,-0.717561081450342,0.00854239143708824,-0.002881057834550846,-0.017923984023093656,0.002881057834550846,0.017923984023093656
2019-06-01,-0.02999999999999936,-0.6964616702562428,-0.5443186952027795,0.008541486399251423,-0.0030281997058384763,-0.017923858250212924,0.0030281997058384763,0.017923858250212924
2019-07-01,0.23999999999999932,-0.1358673367162596,-0.7159461533950725,0.008540577038744678,-0.0031759914084235398,-0.017923726732391215,0.0031759914084235398,0.017923726732391215
2019-08-01,-0.0699999999999994,-1.320812874483212,-0.38748741218837307,0.008539695529619752,-0.0032955535214804184,-0.017923784956100967,0.0032955535214804184,0.017923784956100967
2019-09-01,-0.1900000000000004,-0.7151471266504806,0.30772445212801797,0.00853876966239332,-0.003417618755135783,-0.017923812093987447,0.003417618755135783,0.017923812093987447
2019-10-01,-0.1200000000000001,-1.070120859687376,0.665481966524926,0.008537749653297335,-0.003531892114338127,-0.017923717383949003,0.003531892114338127,0.017923717383949003
2019-11-01,0.03000000000000025,-0.18109318072385114,0.7042248057458399,0.008536652264021423,-0.003636909423043129,-0.017923555742863004,0.003636909423043129,0.017923555742863004
2019-12-01,-0.15000000000000036,0.7125422697108916,0.5980631302028652,0.008535562395838346,-0.003747552511035842,-0.01792343254409523,0.003747552511035842,0.01792343254409523
2020-01-01,0.010000000000000675,0.649087249411055,0.11602300157546758,0.008534549832103108,-0.0038457150584181514,-0.017923208924321737,0.0038457150584181514,0.017923208924321737
2020-02-01,-0.26000000000000023,-0.5093029569341709,0.878502505278967,0.008533525440044222,-0.003944284289472633,-0.017923002172052872,0.003944284289472633,0.017923002172052872
2020-03-01,0.14000000000000012,-5.237659927708617,1.0457509993313387,0.008532405811282406,-0.004011255223505639,-0.01792262233500772,0.004011255223505639,0.01792262233500772
2020-04-01,-0.020000000000000018,-6.098444541961008,0.5907512167991645,0.008532150796633019,-0.004111431336843341,-0.017922395295283552,0.004111431336843341,0.017922395295283552
2020-05-01,-0.010000000000000231,-1.7210449510650307,0.8865792795545394,0.008532150780506663,-0.004216358786028944,-0.017922206958975843,0.004216358786028944,0.017922206958975843
2020-06-01,-0.18999999999999995,0.14371740248556236,4.565943405744108,0.008532186955533937,-0.0043248723179823215,-0.017922038087064066,0.0043248723179823215,0.017922038087064066
2020-07-01,0.1299999999999999,-0.22978495877927999,0.6753619623359979,0.008532240746202135,-0.0043257363213009695,-0.017921755761153742,0.0043257363213009695,0.017921755761153742
2020-08-01,0.020000000000000018,-0.09269183778145913,0.5854525185285372,0.008532322563764266,-0.004342444968695494,-0.017921586332682198,0.004342444968695494,0.017921586332682198
2020-09-01,0.07000000000000028,-0.5914563152489829,1.161644651870442,0.008532407433679919,-0.004362861938931346,-0.017921447384848854,0.004362861938931346,0.017921447384848854
2020-10-01,0.16000000000000014,-0.9055447085360087,-0.43580461217859373,0.00853253858728192,-0.004400764128496952,-0.017921380869934177,0.004400764128496952,0.017921380869934177
2020-11-01,0.11999999999999922,-0.7828782915671526,-0.5504645474012677,0.008532802544379554,-0.004426372580152875,-0.017921450102046335,0.004426372580152875,0.017921450102046335
2020-12-01,-0.009999999999999787,-0.2706216624383776,-0.5237063651292644,0.00853315534102472,-0.004439965750053127,-0.0179216243712782,0.004439965750053127,0.0179216243712782
2021-01-01,-0.13999999999999968,-0.1515519017704593,-0.6396885499525936,0.008533509845399198,-0.004452923242443475,-0.017921804481509884,0.004452923242443475,0.017921804481509884
2021-02-01,0.2699999999999996,0.7323199187409195,-0.7652272952794243,0.00853384939373672,-0.0044780234619394435,-0.017921893246515275,0.0044780234619394435,0.017921893246515275
2021-03-01,-0.04999999999999982,3.054303268035031,-0.9313760221400676,0.008534026294133884,-0.004470432494241537,-0.0179221875903734,0.004470432494241537,0.0179221875903734
2021-04-01,0.04999999999999982,4.925232771664354,-0.7728495413906279,0.008534355098137013,-0.004471751440257057,-0.017922435899390944,0.004471751440257057,0.017922435899390944
2021-05-01,0.020000000000000462,2.848909193968827,-0.5424539976700523,0.008534595710229565,-0.004470408500207167,-0.01792270078261354,0.004470408500207167,0.01792270078261354
2021-06-01,-0.17999999999999972,1.8729718803406754,-0.5552973283309675,0.008534810890785765,-0.004468134131870163,-0.017922973928587937,0.004468134131870163,0.017922973928587937
2021-07-01,-0.11000000000000032,1.121657561629462,-0.18517850185661353,0.008535295989883413,-0.004481252632194845,-0.017923113681827023,0.004481252632194845,0.017923113681827023
2021-08-01,0.019999999999999574,0.7690877766580944,-0.027565101993839238,0.008535872842003718,-0.004497284821400262,-0.017923177718517598,0.004497284821400262,0.017923177718517598
2021-09-01,0.0600000000000005,1.4499072237385753,0.10389758961806231,0.008536430519449151,-0.004513184818895222,-0.01792326483239238,0.004513184818895222,0.01792326483239238
2021-10-01,-0.31000000000000005,2.8298936158442562,-0.03349044384136861,0.008536911795187167,-0.0045301378951211535,-0.017923400720850437,0.0045301378951211535,0.017923400720850437
2021-11-01,0.18999999999999995,2.3536607527088025,0.520416268242499,0.008538107744706928,-0.004548717835022579,-0.017923302850245636,0.004548717835022579,0.017923302850245636
