fecha,exp_inf_24m,exp_inf_12m,infl_gt,meta_inflacion,d_exp24,gap_meta_largo,x_inflacion,x_expectativa_corta,control_tc,theta1_inflacion,theta1_se,theta1_li_95,theta1_ls_95,theta2_expectativa_corta,theta2_se,theta2_li_95,theta2_ls_95,parametro_anclaje,anclaje_porcentaje,anclaje_se,anclaje_li_95,anclaje_ls_95,z_anclaje_igual_uno,p_anclaje_igual_uno,anclaje_significativamente_menor_uno,anclaje_significativamente_mayor_cero,theta1_significativamente_positivo,theta2_significativamente_positivo,fuera_rango_0_1,residuo_estado_u
2015-02-01,4.07,3.79,2.44,4,0.18000000000000016,0.10999999999999988,-1.6800000000000002,-0.25,-2.76062853261254,0.1668137115579386,0.04476799167072554,0.07907006022312743,0.25455736289274977,-0.026032139970222933,0.06070502542590068,-0.1450118034855765,0.09294752354513064,0.8592184284122844,85.92184284122844,0.07111749834378615,0.7198306929878766,0.9986061638366921,-1.9795630451899373,0.04775264891527754,TRUE,TRUE,TRUE,FALSE,FALSE,0.30500222810873506
2015-03-01,4.11,3.82,2.43,4,0.040000000000000036,-0.07000000000000028,-1.56,-0.20999999999999996,-1.53403381012325,0.1660131219914037,0.04460040694207247,0.07859793068911147,0.2534283132936959,-0.026032139478637747,0.06070502538288569,-0.14501180290968346,0.09294752395240798,0.860019017487234,86.0019017487234,0.07103192015850554,0.7207990122238385,0.9992390227506295,-1.9706771575427326,0.048760814921712865,TRUE,TRUE,TRUE,FALSE,FALSE,0.34198836266892274
2015-04-01,3.82,3.62,2.58,4,-0.2900000000000005,-0.11000000000000032,-1.5699999999999998,-0.18000000000000016,-1.34112824606545,0.16607485271593536,0.04440912293758994,0.0790345711732475,0.2531151342586232,-0.02603213887188005,0.060705025340156225,-0.1450118022191776,0.09294752447541747,0.8599572861559447,85.99572861559447,0.07093362414145672,0.7209299375457886,0.9989846347661008,-1.9742782853556218,0.04835010861156139,TRUE,TRUE,TRUE,FALSE,FALSE,0.05723320063205797
2015-05-01,3.57,3.46,2.55,4,-0.25,0.18000000000000016,-1.42,-0.3799999999999999,-0.839415239486696,0.16609591860457487,0.04423240180960401,0.07940200410804671,0.25278983310110303,-0.02603213826974806,0.060705025292880944,-0.14501180152438772,0.09294752498489162,0.8599362196651732,85.99362196651732,0.0708105484673704,0.7211500949435994,0.998722344386747,-1.9780072795138481,0.04792788544883692,TRUE,TRUE,TRUE,FALSE,FALSE,-0.21581457109489927
2015-06-01,3.67,3.25,2.39,4,0.10000000000000009,0.43000000000000016,-1.4500000000000002,-0.54,-0.551634383885391,0.1651827307414798,0.0440262262913944,0.07889291283513636,0.2514725486478232,-0.02603213791566978,0.06070502524802495,-0.1450118010823933,0.09294752525105376,0.86084940717419,86.084940717419,0.07067717342743317,0.7223246927273297,0.9993741216210503,-1.9688194374196497,0.04897382940463918,TRUE,TRUE,TRUE,FALSE,FALSE,-0.11228285518864317
2015-07-01,3.56,3.16,2.32,4,-0.10999999999999988,0.33000000000000007,-1.6099999999999999,-0.75,-2.00528639710464,0.1647829085410646,0.043797605782705855,0.07894117859787793,0.25062463848425126,-0.026032137371904195,0.06070502520245218,-0.14501180044930675,0.09294752570549836,0.8612492288308397,86.12492288308397,0.07052853918451138,0.7230158321469754,0.9994826255147039,-1.9672996601584385,0.04914867421709139,TRUE,TRUE,TRUE,FALSE,FALSE,-0.22236153223353672
2015-08-01,3.31,3.04,1.96,4,-0.25,0.43999999999999995,-1.6800000000000002,-0.8399999999999999,-1.58902073652927,0.1647038842906091,0.04356795816424417,0.07931225540874272,0.25009551317247547,-0.026032136679868863,0.0607050251647913,-0.14501179968345745,0.09294752632371972,0.8613282523892597,86.13282523892597,0.07039446143063419,0.7233576432741228,0.9992988615043966,-1.9699241217632681,0.04884706743134772,TRUE,TRUE,TRUE,FALSE,FALSE,-0.4574613967862957
2015-09-01,3.4,3.06,1.88,4,0.08999999999999986,0.69,-2.04,-0.96,-2.08287105765987,0.16352048998516927,0.04329419108270487,0.07866543472327257,0.24837554524706595,-0.026032136535694368,0.060705025128551846,-0.14501179946825493,0.09294752639686618,0.8625116465505251,86.25116465505252,0.07023614973046466,0.7248513226660518,1.0001719704349985,-1.9575155240868765,0.050286888420931396,FALSE,TRUE,TRUE,FALSE,FALSE,-0.32063562109586635
2015-10-01,3.28,2.94,2.23,4,-0.1200000000000001,0.6000000000000001,-2.12,-0.94,-0.403233597083252,0.16307074681235942,0.04305088646218004,0.07869255984396357,0.24744893378075528,-0.026032136048975942,0.060705025102767124,-0.14501179893099936,0.09294752683304748,0.8629613892366165,86.29613892366164,0.07011664338022616,0.7255352934945345,1.0003874849786984,-1.9544376934910472,0.05064947663413908,FALSE,TRUE,TRUE,FALSE,FALSE,-0.40441834483489675
2015-11-01,3.37,3.02,2.51,4,0.0900000000000003,0.7200000000000002,-1.77,-1.06,0.47495999983358,0.16212837327792803,0.04287039614989285,0.07810394082117346,0.24615280573468262,-0.026032135778977415,0.06070502506217124,-0.14501179858143437,0.09294752702347955,0.8639037625010494,86.39037625010494,0.07000702283829541,0.7266925190731174,1.0011150059289813,-1.9440369263139543,0.05189099831708388,FALSE,TRUE,TRUE,FALSE,FALSE,-0.36396226769127915
