fecha_inicio,fecha_fin,beta,se_beta,p_beta,rho,se_rho,p_rho,r2_ajustado,beta_ic_inf,beta_ic_sup,rho_ic_inf,rho_ic_sup,velocidad_ajuste,vida_media,multiplicador_lp,rho_ic_incluye_uno
2011-01-01,2015-02-01,0.20434478820544963,0.03674456742342007,1.2338659802581367e-6,0.35809569528220503,0.1401704598144568,0.013926177994282593,0.6176786449703806,0.1323254360555463,0.27636414035535295,0.08336159404586968,0.6328297965185403,0.641904304717795,0.6749537857127169,0.31834151399761557,FALSE
2011-02-01,2015-03-01,0.20285815376396996,0.03759300936437692,2.1786245542430393e-6,0.36982135761088625,0.1396093433464048,0.010960189264597672,0.6336885094829312,0.1291758554097912,0.2765404521181487,0.09618704465193284,0.6434556705698397,0.6301786423891138,0.6968157712112919,0.32190579007073356,FALSE
2011-03-01,2015-04-01,0.20985435822573445,0.03810326167626241,1.485059219900168e-6,0.37828230841564686,0.1316351400650168,0.006073082081511027,0.6516078252778059,0.13517196534026013,0.2845367511112088,0.12027743388821394,0.6362871829430798,0.6217176915843532,0.7130303788841493,0.33753962781878133,FALSE
2011-04-01,2015-05-01,0.20433666709288092,0.03757858340946456,1.8894862728080682e-6,0.42801778523048783,0.1229688572100061,0.0010905212817893435,0.6761814104428336,0.13068264361033038,0.27799069057543146,0.1869988250988759,0.6690367453620998,0.5719822147695122,0.8168217250440949,0.35724304325654793,FALSE
2011-05-01,2015-06-01,0.20975879311291543,0.037968641789505334,1.4004536236827337e-6,0.42543711269185736,0.11880988255853925,8.090741401871527e-4,0.701274514985696,0.13534025520548498,0.28417733102034587,0.19256974287712042,0.6583044825065942,0.5745628873081426,0.8110417141691827,0.3650754299423104,FALSE
2011-06-01,2015-07-01,0.2050982696541805,0.03896570314010908,3.432384905246561e-6,0.47659072447742473,0.11701786356534784,1.7704135175092823e-4,0.7277752949097948,0.1287254914995667,0.2814710478087943,0.24723571188934299,0.7059457370655065,0.5234092755225752,0.9352986391849486,0.3918506592177012,FALSE
2011-07-01,2015-08-01,0.1871256461427102,0.04531839590874181,1.4802716238838685e-4,0.5455788829539845,0.12579405819475464,7.585759301750586e-5,0.7421670266048089,0.09830159016157627,0.2759497021238442,0.2990225288922654,0.7921352370157035,0.4544211170460155,1.1439811336663561,0.4117890633233084,FALSE
2011-08-01,2015-09-01,0.1940298619190361,0.04474259988925707,7.598067845711417e-5,0.5574931045867044,0.1146749458283443,1.341478448129454e-5,0.7690678686962588,0.10633436613609223,0.28172535770197993,0.33273021076314957,0.7822559984102593,0.4425068954132956,1.1862760194148891,0.43847873090839584,FALSE
2011-09-01,2015-10-01,0.21207074884149818,0.051153829489614396,1.4039069035559095e-4,0.5517995690072066,0.11595128092721733,1.8914344986426588e-5,0.7881825108864131,0.11180924304185397,0.3123322546411424,0.32453505838986063,0.7790640796245526,0.4482004309927934,1.1657949715981266,0.47316051966248124,FALSE
2011-10-01,2015-11-01,0.19567797629118702,0.07203422429713499,0.009205490714362758,0.5851614870855102,0.12587249792351007,2.7277951413239255e-5,0.7917220505013001,0.05449089666880244,0.33686505591357163,0.33845139115543044,0.8318715830155899,0.4148385129144898,1.2935049792273643,0.4716967451175921,FALSE
2011-11-01,2015-12-01,0.20001701385755322,0.08037007368195534,0.016420721736845088,0.576129176797322,0.1196669570630536,1.57083601885849e-5,0.7843993021548101,0.042491669440920754,0.3575423582741857,0.34158194095373695,0.8106764126409071,0.423870823202678,1.2570144974209403,0.47188200486711285,FALSE
