fecha_inicio,fecha_fin,ventana,n_obs,estimate,std.error,statistic,p.value,ic_inf,ic_sup,r_squared,adj_r_squared
2017-10-01,2020-09-01,36,36,0.09237473830748408,0.018195670172468634,5.0767428422204395,1.5897476698979187e-5,0.05671188009487585,0.1280375965200923,0.8623660068979729,0.8494628200446579
2017-11-01,2020-10-01,36,36,0.08647841545214303,0.01656452294232741,5.220700635522941,1.0456460774508986e-5,0.05401254706409388,0.11894428384019219,0.8632530855945384,0.8504330623690264
2017-12-01,2020-11-01,36,36,0.08131936624611134,0.015815935702973655,5.14160956223551,1.316333782414605e-5,0.05032070188648181,0.11231803060574089,0.862038168881243,0.8491042472138595
2018-01-01,2020-12-01,36,36,0.07430817734159258,0.016886518074231957,4.4004440118998485,1.123476989526326e-4,0.04121121009181328,0.10740514459137188,0.8445285539114166,0.8299531058406119
2018-02-01,2021-01-01,36,36,0.06168445453051788,0.018260255645832536,3.378071793019824,0.0019329731560220858,0.025895011116191934,0.09747389794484382,0.810830889304829,0.7930962851771568
2018-03-01,2021-02-01,36,36,0.06860226862688398,0.01645465320015637,4.169171345782726,2.1723448641954433e-4,0.03635174097648076,0.10085279627728722,0.7924461524710319,0.7729879792651911
2018-04-01,2021-03-01,36,36,0.06006959844898873,0.014484788867931864,4.147081396676613,2.3127105794611738e-4,0.03167993394417558,0.08845926295380188,0.7801014738667631,0.7594859870417722
2018-05-01,2021-04-01,36,36,0.05934771736893166,0.013065468440786135,4.542333681941891,7.474533146637163e-5,0.033739869783846146,0.08495556495401717,0.7759634234521502,0.7549599944007892
2018-06-01,2021-05-01,36,36,0.06026104215537525,0.01244160310640477,4.84351105239434,3.130030414271257e-5,0.03587594815688025,0.08464613615387025,0.7802563946408452,0.7596554316384244
2018-07-01,2021-06-01,36,36,0.057469959994858585,0.012469272954349794,4.608926294681095,6.169431493233803e-5,0.03303063409093364,0.08190928589878353,0.7590545585208313,0.7364659233821592
2018-08-01,2021-07-01,36,36,0.057450377403635795,0.012635346165331416,4.546798849189179,7.379062424136682e-5,0.03268555398738995,0.08221520081988165,0.7523940656644649,0.7291810093205084
2018-09-01,2021-08-01,36,36,0.06028074587220614,0.0131238739785649,4.593212794534763,6.45542269599138e-5,0.03455842553657655,0.08600306620783572,0.7577812630900578,0.7350732565047506
2018-10-01,2021-09-01,36,36,0.06109741006783321,0.013307745634451328,4.591116463006563,6.494555968254031e-5,0.035014707908888484,0.08718011222677793,0.7546652701533073,0.7316651392301798
