fecha,codigo_modelo,descripcion,c0_t,c_t,d_t,lambda_t,lambda_se,lambda_li_95,lambda_ls_95,pi_estrella_t,pi_estrella_se,pi_estrella_li_95,pi_estrella_ls_95,expectativa,inflacion,meta_inflacion
2014-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724317,0.030135756438093762,0.8967556276466344,0.7081123575922307,0.07570092396049362,0.559741273033258,0.8564834421512033,4.365959239911634,0.18746616313761227,3.9985323118420038,4.733386167981264,4.66,3.27,4
2014-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243153,0.030135756438093783,0.8967556276466353,0.7081123575922279,0.07570092396049727,0.559741273033248,0.8564834421512078,4.365959239911685,0.18746616313793388,3.9985323118414247,4.733386167981946,4.28,3.22,4
2014-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243247,0.03013575643809391,0.8967556276466349,0.7081123575922279,0.07570092396049309,0.5597412730332563,0.8564834421511995,4.365959239911679,0.18746616313779724,3.9985323118416862,4.7333861679816716,4.36,3.13,4
2014-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243347,0.030135756438094116,0.8967556276466349,0.7081123575922259,0.07570092396049555,0.5597412730332494,0.8564834421512024,4.365959239911705,0.18746616313801473,3.9985323118412857,4.733386167982124,4.41,3.41,4
2014-08-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.319189237172433,0.030135756438093995,0.8967556276466351,0.7081123575922266,0.07570092396049545,0.5597412730332503,0.8564834421512029,4.365959239911705,0.18746616313790465,3.9985323118415015,4.733386167981908,4.06,3.7,4
2014-09-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724345,0.03013575643809408,0.8967556276466349,0.7081123575922263,0.07570092396049502,0.5597412730332509,0.8564834421512018,4.365959239911717,0.1874661631378108,3.9985323118416978,4.733386167981736,4.13,3.45,4
2014-10-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243486,0.030135756438094113,0.8967556276466344,0.7081123575922272,0.07570092396049144,0.5597412730332588,0.8564834421511957,4.365959239911698,0.18746616313753617,3.9985323118422165,4.733386167981179,4.17,3.64,4
2014-11-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724346,0.030135756438094095,0.8967556276466344,0.7081123575922275,0.07570092396049018,0.5597412730332615,0.8564834421511934,4.365959239911692,0.18746616313727346,3.9985323118427263,4.733386167980659,4.16,3.38,4
2014-12-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243486,0.03013575643809418,0.8967556276466343,0.708112357592227,0.07570092396049502,0.5597412730332516,0.8564834421512024,4.365959239911695,0.18746616313781758,3.9985323118416622,4.7333861679817275,4.21,2.95,4
2015-01-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243614,0.03013575643809426,0.896755627646634,0.7081123575922271,0.07570092396049452,0.5597412730332527,0.8564834421512015,4.365959239911697,0.1874661631377203,3.998532311841855,4.733386167981539,3.89,2.32,4
2015-02-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243497,0.03013575643809423,0.8967556276466341,0.708112357592227,0.07570092396049807,0.5597412730332456,0.8564834421512084,4.365959239911685,0.18746616313808093,3.9985323118411364,4.733386167982234,4.07,2.44,4
2015-03-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724338,0.030135756438094137,0.8967556276466341,0.7081123575922279,0.0757009239604981,0.5597412730332464,0.8564834421512094,4.365959239911664,0.18746616313782818,3.9985323118416107,4.733386167981718,4.11,2.43,4
2015-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724346,0.03013575643809417,0.896755627646634,0.7081123575922279,0.07570092396049471,0.559741273033253,0.8564834421512028,4.36595923991167,0.1874661631373742,3.9985323118425065,4.733386167980834,3.82,2.58,4
2015-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724339,0.030135756438094147,0.8967556276466342,0.7081123575922276,0.07570092396049662,0.5597412730332489,0.8564834421512062,4.365959239911673,0.18746616313787365,3.9985323118415304,4.733386167981815,3.57,2.55,4
2015-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724342,0.03013575643809427,0.8967556276466341,0.7081123575922267,0.07570092396049567,0.5597412730332499,0.8564834421512034,4.365959239911677,0.18746616313756,3.9985323118421494,4.733386167981205,3.67,2.39,4
2015-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243425,0.030135756438094293,0.896755627646634,0.7081123575922268,0.07570092396049824,0.5597412730332451,0.8564834421512085,4.365959239911673,0.18746616313798706,3.9985323118413083,4.7333861679820375,3.56,2.32,4
2015-08-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243475,0.03013575643809424,0.8967556276466339,0.7081123575922276,0.07570092396049777,0.5597412730332467,0.8564834421512084,4.36595923991167,0.18746616313792808,3.998532311841421,4.733386167981919,3.31,1.96,4
2015-09-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243386,0.03013575643809413,0.896755627646634,0.7081123575922283,0.07570092396049662,0.5597412730332498,0.8564834421512069,4.365959239911658,0.1874661631377982,3.998532311841663,4.733386167981653,3.4,1.88,4
2015-10-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243414,0.030135756438094127,0.896755627646634,0.7081123575922283,0.07570092396049216,0.5597412730332585,0.8564834421511982,4.365959239911662,0.18746616313757028,3.9985323118421143,4.733386167981211,3.28,2.23,4
2015-11-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243386,0.03013575643809411,0.896755627646634,0.7081123575922286,0.07570092396049358,0.5597412730332559,0.8564834421512012,4.365959239911656,0.1874661631379026,3.9985323118414566,4.733386167981855,3.37,2.51,4
2015-12-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243375,0.03013575643809409,0.896755627646634,0.7081123575922288,0.07570092396049245,0.5597412730332584,0.8564834421511992,4.365959239911654,0.1874661631376677,3.9985323118419154,4.7333861679813936,3.65,3.07,4
2016-01-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.319189237172434,0.03013575643809404,0.896755627646634,0.7081123575922292,0.07570092396049231,0.5597412730332592,0.8564834421511993,4.365959239911655,0.18746616313785783,3.9985323118415437,4.733386167981767,3.8,4.38,4
2016-02-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243375,0.030135756438094005,0.8967556276466341,0.7081123575922292,0.07570092396049258,0.5597412730332586,0.8564834421511999,4.365959239911656,0.1874661631379152,3.998532311841432,4.73338616798188,4.09,4.27,4
2016-03-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724344,0.030135756438094116,0.896755627646634,0.7081123575922285,0.07570092396049252,0.5597412730332579,0.856483442151199,4.365959239911665,0.18746616313805947,3.998532311841158,4.733386167982172,3.99,4.26,4
2016-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724342,0.030135756438094095,0.896755627646634,0.7081123575922287,0.07570092396049256,0.559741273033258,0.8564834421511993,4.365959239911661,0.18746616313781544,3.998532311841633,4.73338616798169,4.19,4.09,4
2016-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243425,0.03013575643809406,0.8967556276466341,0.7081123575922287,0.07570092396049073,0.5597412730332616,0.8564834421511958,4.365959239911666,0.18746616313745446,3.998532311842345,4.733386167980987,4.16,4.36,4
2016-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243425,0.03013575643809413,0.8967556276466341,0.708112357592228,0.07570092396049241,0.5597412730332577,0.8564834421511983,4.36595923991167,0.18746616313778305,3.9985323118417053,4.733386167981635,4.39,4.43,4
2016-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243464,0.030135756438094182,0.8967556276466341,0.7081123575922275,0.07570092396049277,0.5597412730332565,0.8564834421511984,4.365959239911678,0.18746616313783757,3.9985323118416063,4.73338616798175,4.41,4.62,4
2016-08-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243425,0.030135756438094186,0.8967556276466341,0.7081123575922275,0.07570092396049388,0.5597412730332543,0.8564834421512006,4.365959239911673,0.18746616313789455,3.9985323118414895,4.733386167981856,4.45,4.74,4
2016-09-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724346,0.030135756438094154,0.8967556276466341,0.7081123575922278,0.07570092396049309,0.5597412730332562,0.8564834421511994,4.3659592399116764,0.187466163137812,3.9985323118416547,4.733386167981698,4.42,4.56,4
2016-10-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724347,0.030135756438094196,0.8967556276466342,0.708112357592227,0.07570092396049269,0.5597412730332562,0.8564834421511979,4.365959239911687,0.18746616313784498,3.9985323118416005,4.733386167981774,4.43,4.76,4
2016-11-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243475,0.03013575643809424,0.8967556276466341,0.708112357592227,0.07570092396049388,0.5597412730332538,0.8564834421512002,4.3659592399116836,0.18746616313789702,3.9985323118414953,4.733386167981872,4.6,4.67,4
2016-12-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243447,0.030135756438094248,0.8967556276466342,0.7081123575922266,0.07570092396049329,0.5597412730332545,0.8564834421511986,4.365959239911686,0.18746616313787015,3.9985323118415503,4.733386167981822,4.66,4.23,4
2017-01-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243464,0.030135756438094227,0.8967556276466342,0.7081123575922268,0.07570092396049326,0.5597412730332548,0.8564834421511988,4.365959239911688,0.18746616313779843,3.998532311841693,4.733386167981683,4.4,3.83,4
2017-02-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243464,0.030135756438094193,0.8967556276466342,0.7081123575922271,0.07570092396049344,0.5597412730332548,0.8564834421511994,4.365959239911685,0.18746616313801273,3.99853231184127,4.7333861679821005,4.46,3.96,4
2017-03-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243447,0.03013575643809418,0.8967556276466345,0.7081123575922263,0.07570092396049347,0.5597412730332539,0.8564834421511988,4.365959239911703,0.1874661631377092,3.998532311841883,4.733386167981523,4.28,4,4
2017-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243464,0.030135756438094255,0.8967556276466343,0.7081123575922261,0.07570092396049295,0.5597412730332547,0.8564834421511975,4.365959239911696,0.18746616313774075,3.9985323118418137,4.733386167981578,4.51,4.09,4
2017-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243464,0.03013575643809424,0.8967556276466343,0.7081123575922263,0.07570092396049298,0.5597412730332549,0.8564834421511978,4.365959239911695,0.18746616313781478,3.998532311841668,4.733386167981722,4.17,3.93,4
2017-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724345,0.030135756438094283,0.8967556276466343,0.7081123575922259,0.07570092396049435,0.5597412730332518,0.8564834421512,4.365959239911696,0.18746616313785697,3.9985323118415863,4.733386167981806,4.26,4.36,4
2017-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243425,0.03013575643809422,0.8967556276466344,0.7081123575922262,0.07570092396049335,0.559741273033254,0.8564834421511984,4.365959239911695,0.18746616313788397,3.998532311841532,4.733386167981858,4.48,5.22,4
2017-08-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724346,0.030135756438094272,0.8967556276466344,0.7081123575922257,0.07570092396049129,0.5597412730332576,0.8564834421511938,4.365959239911703,0.1874661631375772,3.9985323118421414,4.733386167981265,4.51,4.72,4
2017-09-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243486,0.030135756438094324,0.8967556276466343,0.7081123575922255,0.07570092396049444,0.5597412730332512,0.8564834421511998,4.365959239911703,0.18746616313795406,3.998532311841403,4.733386167982003,4.75,4.36,4
2017-10-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243486,0.03013575643809433,0.8967556276466345,0.7081123575922248,0.07570092396049335,0.5597412730332526,0.856483442151197,4.365959239911716,0.18746616313770176,3.998532311841911,4.733386167981522,4.53,4.2,4
2017-11-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243486,0.030135756438094363,0.8967556276466344,0.7081123575922248,0.07570092396049419,0.5597412730332509,0.8564834421511986,4.365959239911712,0.18746616313790213,3.9985323118415135,4.7333861679819105,4.63,4.69,4
2017-12-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724346,0.030135756438094255,0.8967556276466345,0.7081123575922256,0.07570092396049366,0.5597412730332528,0.8564834421511983,4.365959239911708,0.18746616313775297,3.9985323118418026,4.733386167981615,4.56,5.68,4
2018-01-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243464,0.030135756438094255,0.8967556276466346,0.7081123575922252,0.07570092396049347,0.5597412730332528,0.8564834421511976,4.3659592399117155,0.18746616313771117,3.9985323118418914,4.733386167981539,4.71,4.71,4
2018-02-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724344,0.030135756438094224,0.8967556276466346,0.7081123575922256,0.07570092396049272,0.5597412730332547,0.8564834421511964,4.365959239911711,0.18746616313773828,3.9985323118418337,4.733386167981588,4.56,4.15,4
2018-03-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724347,0.030135756438094255,0.8967556276466344,0.7081123575922259,0.07570092396049254,0.5597412730332554,0.8564834421511964,4.365959239911703,0.18746616313779657,3.9985323118417115,4.733386167981695,4.62,4.14,4
2018-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724346,0.030135756438094193,0.8967556276466345,0.7081123575922261,0.0757009239604927,0.5597412730332553,0.856483442151197,4.365959239911704,0.18746616313778566,3.9985323118417337,4.733386167981674,4.46,3.92,4
2018-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243397,0.030135756438094085,0.8967556276466347,0.7081123575922266,0.07570092396049377,0.5597412730332536,0.8564834421511995,4.365959239911703,0.18746616313787165,3.9985323118415645,4.733386167981842,4.48,4.09,4
2018-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243386,0.030135756438094047,0.8967556276466349,0.7081123575922266,0.07570092396049419,0.5597412730332527,0.8564834421512004,4.365959239911706,0.18746616313790912,3.9985323118414935,4.733386167981918,4.43,3.79,4
2018-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724339,0.0301357564380941,0.8967556276466347,0.7081123575922265,0.07570092396049403,0.5597412730332529,0.8564834421512,4.365959239911704,0.18746616313786882,3.9985323118415708,4.733386167981837,4.36,2.61,4
2018-08-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243364,0.030135756438094078,0.8967556276466349,0.7081123575922263,0.07570092396049478,0.5597412730332514,0.8564834421512013,4.365959239911705,0.18746616313785322,3.9985323118416023,4.7333861679818074,4.33,3.36,4
2018-09-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243386,0.030135756438094147,0.8967556276466347,0.7081123575922259,0.07570092396049419,0.559741273033252,0.8564834421511998,4.365959239911705,0.18746616313778489,3.9985323118417364,4.733386167981673,4.32,4.55,4
2018-10-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724337,0.030135756438094144,0.8967556276466346,0.7081123575922263,0.075700923960494,0.5597412730332529,0.8564834421511998,4.365959239911696,0.18746616313779083,3.998532311841716,4.733386167981676,4.32,4.34,4
2018-11-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243375,0.030135756438094217,0.8967556276466347,0.7081123575922252,0.07570092396049317,0.5597412730332534,0.8564834421511971,4.3659592399117075,0.1874661631377431,3.998532311841821,4.733386167981594,4.47,3.15,4
2018-12-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.319189237172434,0.03013575643809427,0.8967556276466346,0.7081123575922251,0.07570092396049324,0.5597412730332532,0.8564834421511971,4.365959239911708,0.18746616313777267,3.998532311841764,4.733386167981653,4.38,2.31,4
2019-01-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243347,0.03013575643809427,0.8967556276466346,0.7081123575922251,0.07570092396049308,0.5597412730332535,0.8564834421511968,4.3659592399117,0.187466163137791,3.99853231184172,4.733386167981681,4.07,4.1,4
2019-02-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724334,0.030135756438094245,0.8967556276466346,0.70811235759222535,0.07570092396049401,0.5597412730332519,0.8564834421511988,4.365959239911699,0.1874661631379002,3.998532311841504,4.733386167981894,4.25,4.46,4
2019-03-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.319189237172433,0.030135756438094234,0.8967556276466347,0.7081123575922251,0.07570092396049344,0.5597412730332528,0.8564834421511974,4.3659592399116995,0.18746616313783968,3.9985323118416236,4.7333861679817755,4.35,4.17,4
2019-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243286,0.030135756438094276,0.8967556276466346,0.708112357592225,0.07570092396049355,0.5597412730332525,0.8564834421511975,4.365959239911692,0.18746616313784967,3.998532311841597,4.733386167981788,4.3,4.75,4
2019-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243264,0.030135756438094224,0.8967556276466349,0.7081123575922249,0.07570092396049331,0.5597412730332528,0.856483442151197,4.3659592399117,0.1874661631378019,3.9985323118416987,4.733386167981703,4.39,4.54,4
2019-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724325,0.03013575643809426,0.8967556276466349,0.7081123575922246,0.07570092396049298,0.5597412730332532,0.856483442151196,4.3659592399117,0.18746616313781372,3.998532311841675,4.733386167981726,4.36,4.8,4
2019-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243236,0.030135756438094238,0.8967556276466349,0.7081123575922248,0.07570092396049284,0.5597412730332536,0.856483442151196,4.365959239911697,0.18746616313777817,3.9985323118417413,4.733386167981652,4.6,4.37,4
2019-08-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724323,0.030135756438094147,0.8967556276466349,0.7081123575922257,0.07570092396049333,0.5597412730332536,0.8564834421511978,4.365959239911691,0.18746616313783704,3.99853231184162,4.733386167981761,4.53,3.01,4
2019-09-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724324,0.03013575643809417,0.8967556276466349,0.7081123575922255,0.0757009239604949,0.5597412730332503,0.8564834421512006,4.365959239911694,0.18746616313791242,3.9985323118414757,4.733386167981913,4.34,1.8,4
2019-10-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243214,0.03013575643809414,0.896755627646635,0.7081123575922255,0.07570092396049416,0.5597412730332517,0.8564834421511992,4.365959239911695,0.1874661631378371,3.998532311841624,4.733386167981766,4.22,2.17,4
2019-11-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724319,0.030135756438094113,0.8967556276466351,0.70811235759222535,0.07570092396049426,0.5597412730332514,0.8564834421511993,4.365959239911697,0.18746616313779885,3.998532311841701,4.733386167981693,4.25,2.92,4
2019-12-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243175,0.03013575643809409,0.896755627646635,0.7081123575922259,0.07570092396049422,0.559741273033252,0.8564834421511998,4.365959239911686,0.18746616313788073,3.99853231184153,4.733386167981843,4.1,3.41,4
2020-01-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724316,0.030135756438094057,0.8967556276466351,0.7081123575922259,0.07570092396049462,0.5597412730332513,0.8564834421512005,4.365959239911689,0.18746616313786427,3.9985323118415645,4.733386167981813,4.11,1.78,4
2020-02-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243164,0.030135756438094005,0.8967556276466352,0.7081123575922261,0.07570092396049416,0.5597412730332524,0.8564834421511999,4.365959239911693,0.18746616313785325,3.9985323118415907,4.733386167981796,3.85,1.24,4
2020-03-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724312,0.030135756438093984,0.8967556276466353,0.708112357592226,0.07570092396049458,0.5597412730332514,0.8564834421512006,4.365959239911693,0.18746616313785255,3.998532311841592,4.733386167981794,3.99,1.77,4
2020-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724313,0.030135756438093964,0.8967556276466353,0.7081123575922261,0.07570092396049372,0.5597412730332533,0.856483442151199,4.365959239911692,0.18746616313776696,3.998532311841759,4.733386167981626,3.97,1.88,4
2020-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724315,0.030135756438093974,0.8967556276466353,0.7081123575922261,0.0757009239604941,0.5597412730332525,0.8564834421511998,4.365959239911696,0.18746616313782746,3.998532311841644,4.733386167981748,3.96,1.8,4
2020-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243153,0.030135756438093974,0.8967556276466354,0.7081123575922258,0.07570092396049406,0.5597412730332523,0.8564834421511993,4.365959239911703,0.18746616313780545,3.998532311841694,4.7333861679817115,3.77,2.39,4
2020-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243153,0.030135756438094016,0.8967556276466355,0.708112357592225,0.07570092396049498,0.5597412730332496,0.8564834421512004,4.365959239911712,0.18746616313786751,3.9985323118415814,4.733386167981843,3.9,2.88,4
2020-08-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724314,0.030135756438093943,0.8967556276466355,0.7081123575922258,0.07570092396049484,0.5597412730332507,0.8564834421512009,4.365959239911706,0.1874661631378514,3.9985323118416067,4.733386167981805,3.92,4.19,4
2020-09-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243125,0.03013575643809395,0.8967556276466355,0.7081123575922257,0.07570092396049423,0.5597412730332518,0.8564834421511995,4.365959239911704,0.18746616313777262,3.9985323118417595,4.7333861679816485,3.99,4.97,4
2020-10-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243164,0.030135756438094005,0.8967556276466355,0.7081123575922252,0.0757009239604948,0.5597412730332503,0.8564834421512002,4.365959239911713,0.18746616313782466,3.9985323118416662,4.7333861679817595,4.15,5.34,4
2020-11-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724316,0.030135756438093953,0.8967556276466355,0.7081123575922257,0.0757009239604949,0.5597412730332505,0.8564834421512009,4.365959239911709,0.18746616313784462,3.9985323118416236,4.733386167981795,4.27,5.46,4
2020-12-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724313,0.030135756438093957,0.8967556276466356,0.7081123575922252,0.07570092396049505,0.5597412730332497,0.8564834421512008,4.365959239911713,0.1874661631378081,3.9985323118416987,4.733386167981727,4.26,4.82,4
2021-01-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243153,0.03013575643809402,0.8967556276466354,0.70811235759222535,0.07570092396049458,0.5597412730332507,0.8564834421512,4.365959239911706,0.18746616313780834,3.998532311841691,4.73338616798172,4.12,5.24,4
2021-02-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243164,0.030135756438094033,0.8967556276466355,0.7081123575922249,0.07570092396049506,0.5597412730332494,0.8564834421512004,4.365959239911715,0.18746616313786263,3.998532311841594,4.733386167981836,4.39,6,4
2021-03-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243153,0.030135756438094012,0.8967556276466355,0.708112357592225,0.07570092396049494,0.5597412730332497,0.8564834421512003,4.365959239911712,0.18746616313782838,3.9985323118416582,4.733386167981766,4.34,5.84,4
2021-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243175,0.030135756438094036,0.8967556276466354,0.7081123575922252,0.07570092396049521,0.5597412730332494,0.8564834421512011,4.365959239911709,0.18746616313785394,3.9985323118416054,4.733386167981813,4.39,5.2,4
2021-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724318,0.030135756438094023,0.8967556276466354,0.7081123575922252,0.07570092396049481,0.5597412730332503,0.8564834421512002,4.365959239911709,0.18746616313785777,3.998532311841598,4.733386167981821,4.41,5.17,4
2021-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243175,0.03013575643809398,0.8967556276466354,0.7081123575922257,0.07570092396049462,0.559741273033251,0.8564834421512003,4.365959239911707,0.18746616313785883,3.998532311841593,4.73338616798182,4.23,3.91,4
2021-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243175,0.03013575643809398,0.8967556276466355,0.7081123575922255,0.07570092396049465,0.5597412730332507,0.8564834421512002,4.365959239911713,0.18746616313782127,3.998532311841673,4.733386167981752,4.12,3.82,4
2021-08-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243164,0.030135756438093988,0.8967556276466355,0.70811235759222535,0.07570092396049433,0.5597412730332513,0.8564834421511994,4.365959239911712,0.1874661631377861,3.998532311841741,4.733386167981683,4.14,3.62,4
2021-09-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724319,0.03013575643809401,0.8967556276466353,0.7081123575922257,0.07570092396049449,0.5597412730332513,0.8564834421512001,4.365959239911704,0.18746616313784398,3.9985323118416196,4.733386167981789,4.2,3.67,4
2021-10-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243197,0.03013575643809396,0.8967556276466354,0.7081123575922259,0.07570092396049467,0.5597412730332512,0.8564834421512006,4.365959239911708,0.18746616313785439,3.9985323118416036,4.733386167981813,3.89,2.96,4
2021-11-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243203,0.030135756438093957,0.8967556276466354,0.7081123575922259,0.07570092396049456,0.5597412730332514,0.8564834421512004,4.365959239911709,0.187466163137842,3.998532311841629,4.73338616798179,4.08,2.89,4
2021-12-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243214,0.03013575643809393,0.8967556276466354,0.7081123575922262,0.07570092396049441,0.559741273033252,0.8564834421512004,4.365959239911709,0.18746616313782716,3.998532311841658,4.73338616798176,4.02,3.07,4
2022-01-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243203,0.030135756438093936,0.8967556276466353,0.7081123575922265,0.07570092396049433,0.5597412730332524,0.8564834421512005,4.365959239911701,0.18746616313783449,3.9985323118416356,4.7333861679817675,4.09,2.87,4
2022-02-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724321,0.03013575643809393,0.8967556276466353,0.7081123575922266,0.07570092396049428,0.5597412730332526,0.8564834421512005,4.365959239911701,0.18746616313782782,3.9985323118416485,4.733386167981754,3.92,2.98,4
2022-03-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724321,0.03013575643809398,0.8967556276466353,0.708112357592226,0.07570092396049433,0.5597412730332519,0.8564834421512001,4.365959239911704,0.18746616313782677,3.9985323118416534,4.733386167981755,3.8,4.17,4
2022-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724321,0.03013575643809397,0.8967556276466353,0.7081123575922261,0.07570092396049445,0.5597412730332518,0.8564834421512004,4.365959239911703,0.18746616313783698,3.9985323118416325,4.733386167981774,3.94,4.62,4
2022-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243197,0.030135756438093974,0.8967556276466354,0.7081123575922258,0.07570092396049452,0.5597412730332514,0.8564834421512002,4.365959239911709,0.1874661631378555,3.9985323118416023,4.733386167981816,4.01,5.82,4
2022-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243197,0.030135756438093977,0.8967556276466353,0.7081123575922261,0.07570092396049433,0.559741273033252,0.8564834421512002,4.365959239911703,0.1874661631378211,3.9985323118416636,4.733386167981743,4.16,7.55,4
2022-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243197,0.03013575643809396,0.8967556276466353,0.7081123575922262,0.07570092396049456,0.5597412730332517,0.8564834421512008,4.365959239911702,0.18746616313786943,3.998532311841568,4.733386167981837,4.51,8.36,4
