fecha,inflacion,expectativa,meta_inflacion,tc_raw,petroleo_raw,infl_ext_raw,gap_raw,inflacion_lag1,expectativa_lag1,inflacion_lag2,expectativa_lag2,inflacion_lag3,expectativa_lag3,inflacion_lag4,expectativa_lag4,inflacion_lag5,expectativa_lag5,inflacion_lag6,expectativa_lag6,inflacion_lag7,expectativa_lag7,inflacion_lag8,expectativa_lag8,inflacion_lag9,expectativa_lag9,inflacion_lag10,expectativa_lag10,inflacion_lag11,expectativa_lag11,inflacion_lag12,expectativa_lag12,tc_lag,petroleo_lag,infl_ext_lag,gap_lag,z_tc_lag,z_petroleo_lag,z_infl_ext_lag
2011-02-01,5.24,5.81,5,-4.32663330503598,14.8070925535872,2.12489817333315,NA,4.9,5.85,5.39,6.2,5.25,6.22,4.51,5.89,3.76,5.68,4.1,5.57,4.12,5.11,4.07,5.45,3.51,5.7,3.75,5.81,3.93,6.26,2.48,4.25,-4.90872571931833,12.9673351150887,1.70078349150297,NA,-2.2189401710391494,0.41797000626683734,-0.47879815777044443
2011-03-01,4.99,6.13,5,-4.05226177638212,23.6376942314008,2.61924151035412,NA,5.24,5.81,4.9,5.85,5.39,6.2,5.25,6.22,4.51,5.89,3.76,5.68,4.1,5.57,4.12,5.11,4.07,5.45,3.51,5.7,3.75,5.81,3.93,6.26,-4.32663330503598,14.8070925535872,2.12489817333315,NA,-1.9334485856448942,0.47192466420864204,-0.25350478878264565
2011-04-01,5.76114812916453,6.19,5,-4.8128558128766,26.1924178855588,3.07723444478687,NA,4.99,6.13,5.24,5.81,4.9,5.85,5.39,6.2,5.25,6.22,4.51,5.89,3.76,5.68,4.1,5.57,4.12,5.11,4.07,5.45,3.51,5.7,3.75,5.81,-4.05226177638212,23.6376942314008,2.61924151035412,NA,-1.798881013932062,0.7309001590084405,0.009094646241675938
2011-05-01,6.3930220625962,5.74,5,-4.51046614602539,31.3541791035781,3.4589718808965,NA,5.76114812916453,6.19,4.99,6.13,5.24,5.81,4.9,5.85,5.39,6.2,5.25,6.22,4.51,5.89,3.76,5.68,4.1,5.57,4.12,5.11,4.07,5.45,3.51,5.7,-4.8128558128766,26.1924178855588,3.07723444478687,NA,-2.1719200572048325,0.8058226667323002,0.2523844345736859
2011-06-01,6.42229936695938,6.16,5,-2.70381857401678,24.5138460016181,3.50231815063604,NA,6.3930220625962,5.74,5.76114812916453,6.19,4.99,6.13,5.24,5.81,4.9,5.85,5.39,6.2,5.25,6.22,4.51,5.89,3.76,5.68,4.1,5.57,4.12,5.11,4.07,5.45,-4.51046614602539,31.3541791035781,3.4589718808965,NA,-2.02361077971214,0.9572018948129324,0.4551666459292921
2011-07-01,7.03967446592064,5.88,5,-3.07518822970279,24.2906172040498,3.57988097699962,NA,6.42229936695938,6.16,6.3930220625962,5.74,5.76114812916453,6.19,4.99,6.13,5.24,5.81,4.9,5.85,5.39,6.2,5.25,6.22,4.51,5.89,3.76,5.68,4.1,5.57,4.12,5.11,-2.70381857401678,24.5138460016181,3.50231815063604,NA,-1.1375269433211124,0.75659510556931,0.4781925574599498
2011-08-01,7.6258261311642,5.95,5,-2.35821114731185,11.9627206982543,3.75499603070809,NA,7.03967446592064,5.88,6.42229936695938,6.16,6.3930220625962,5.74,5.76114812916453,6.19,4.99,6.13,5.24,5.81,4.9,5.85,5.39,6.2,5.25,6.22,4.51,5.89,3.76,5.68,4.1,5.57,-3.07518822970279,24.2906172040498,3.57988097699962,NA,-1.3196679731090217,0.7500484635155685,0.5193945983425231
2011-09-01,7.24931562404949,6.43,5,-2.72179944174362,12.7986263471761,3.81262169281868,NA,7.6258261311642,5.95,7.03967446592064,5.88,6.42229936695938,6.16,6.3930220625962,5.74,5.76114812916453,6.19,4.99,6.13,5.24,5.81,4.9,5.85,5.39,6.2,5.25,6.22,4.51,5.89,3.76,5.68,-2.35821114731185,11.9627206982543,3.75499603070809,NA,-0.9680211917375514,0.3885076292765623,0.612417221940962
2011-10-01,6.65,6.51,5,-2.74179687377827,5.26771307456864,3.52226813066406,NA,7.24931562404949,6.43,7.6258261311642,5.95,7.03967446592064,5.88,6.42229936695938,6.16,6.3930220625962,5.74,5.76114812916453,6.19,4.99,6.13,5.24,5.81,4.9,5.85,5.39,6.2,5.25,6.22,4.51,5.89,-2.72179944174362,12.7986263471761,3.81262169281868,NA,-1.1463457946033935,0.4130222758356254,0.6430284695898839
2011-11-01,6.05484387510006,6.06,5,-2.4861809933248,14.2541523885535,3.45143221458173,NA,6.65,6.51,7.24931562404949,6.43,7.6258261311642,5.95,7.03967446592064,5.88,6.42229936695938,6.16,6.3930220625962,5.74,5.76114812916453,6.19,4.99,6.13,5.24,5.81,4.9,5.85,5.39,6.2,5.25,6.22,-2.74179687377827,5.26771307456864,3.52226813066406,NA,-1.1561536849577536,0.19216280756542092,0.4887901585435917
2011-12-01,6.2,5.62,5,-2.17073982575267,10.0420032908523,3.06206683841938,NA,6.05484387510006,6.06,6.65,6.51,7.24931562404949,6.43,7.6258261311642,5.95,7.03967446592064,5.88,6.42229936695938,6.16,6.3930220625962,5.74,5.76114812916453,6.19,4.99,6.13,5.24,5.81,4.9,5.85,5.39,6.2,-2.4861809933248,14.2541523885535,3.45143221458173,NA,-1.0307849614148084,0.45570856047540925,0.45116151029529744
2012-01-01,5.44,5.95,4.5,-1.94753781774732,11.7351185283019,3.00876633798551,NA,6.2,5.62,6.05484387510006,6.06,6.65,6.51,7.24931562404949,6.43,7.6258261311642,5.95,7.03967446592064,5.88,6.42229936695938,6.16,6.3930220625962,5.74,5.76114812916453,6.19,4.99,6.13,5.24,5.81,4.9,5.85,-2.17073982575267,10.0420032908523,3.06206683841938,NA,-0.876074477616784,0.332178654298305,0.24432727153639955
2012-02-01,5.17,6.11,4.5,-0.419388935161091,14.3082542710879,2.89817844234739,NA,5.44,5.95,6.2,5.62,6.05484387510006,6.06,6.65,6.51,7.24931562404949,6.43,7.6258261311642,5.95,7.03967446592064,5.88,6.42229936695938,6.16,6.3930220625962,5.74,5.76114812916453,6.19,4.99,6.13,5.24,5.81,-1.94753781774732,11.7351185283019,3.00876633798551,NA,-0.766603380648117,0.38183272911330135,0.2160135869931928
2012-03-01,4.55,5.47,4.5,0.275108359449083,3.15909569969781,2.58287528133209,NA,5.17,6.11,5.44,5.95,6.2,5.62,6.05484387510006,6.06,6.65,6.51,7.24931562404949,6.43,7.6258261311642,5.95,7.03967446592064,5.88,6.42229936695938,6.16,6.3930220625962,5.74,5.76114812916453,6.19,4.99,6.13,-0.419388935161091,14.3082542710879,2.89817844234739,NA,-0.017111312887922808,0.45729520907650617,0.15726834509289178
2012-04-01,4.27,5.54,4.5,1.46902610809287,-5.83806620230156,2.27316337413485,NA,4.55,5.47,5.17,6.11,5.44,5.95,6.2,5.62,6.05484387510006,6.06,6.65,6.51,7.24931562404949,6.43,7.6258261311642,5.95,7.03967446592064,5.88,6.42229936695938,6.16,6.3930220625962,5.74,5.76114812916453,6.19,0.275108359449083,3.15909569969781,2.58287528133209,NA,0.3235100881566634,0.13032328089164716,-0.01022340758848025
2012-05-01,3.9,5.28,4.5,1.75897584801006,-6.39007464562802,1.73794293746607,NA,4.27,5.54,4.55,5.47,5.17,6.11,5.44,5.95,6.2,5.62,6.05484387510006,6.06,6.65,6.51,7.24931562404949,6.43,7.6258261311642,5.95,7.03967446592064,5.88,6.42229936695938,6.16,6.3930220625962,5.74,1.46902610809287,-5.83806620230156,2.27316337413485,NA,0.9090759923454097,-0.13353693389057902,-0.17474503812246345
2012-06-01,3.47,5.11,4.5,0.703048480743496,-15.6683752417634,1.65387044829764,NA,3.9,5.28,4.27,5.54,4.55,5.47,5.17,6.11,5.44,5.95,6.2,5.62,6.05484387510006,6.06,6.65,6.51,7.24931562404949,6.43,7.6258261311642,5.95,7.03967446592064,5.88,6.42229936695938,6.16,1.75897584801006,-6.39007464562802,1.73794293746607,NA,1.051284014478229,-0.1497257129749428,-0.45905874027463844
2012-07-01,2.86,4.9,4.5,0.803359600383713,-10.1689330659979,1.41751147984648,NA,3.47,5.11,3.9,5.28,4.27,5.54,4.55,5.47,5.17,6.11,5.44,5.95,6.2,5.62,6.05484387510006,6.06,6.65,6.51,7.24931562404949,6.43,7.6258261311642,5.95,7.03967446592064,5.88,0.703048480743496,-15.6683752417634,1.65387044829764,NA,0.5333965266060922,-0.421830896229042,-0.5037187700623598
2012-08-01,2.71,4.55,4.5,0.577601241199721,8.64782467089302,1.68593491548212,NA,2.86,4.9,3.47,5.11,3.9,5.28,4.27,5.54,4.55,5.47,5.17,6.11,5.44,5.95,6.2,5.62,6.05484387510006,6.06,6.65,6.51,7.24931562404949,6.43,7.6258261311642,5.95,0.803359600383713,-10.1689330659979,1.41751147984648,NA,0.5825948667254451,-0.26054848189820123,-0.62927468824716
2012-09-01,3.28,5.17,4.5,1.49584206593882,10.0050047077909,1.94971689828196,NA,2.71,4.55,2.86,4.9,3.47,5.11,3.9,5.28,4.27,5.54,4.55,5.47,5.17,6.11,5.44,5.95,6.2,5.62,6.05484387510006,6.06,6.65,6.51,7.24931562404949,6.43,0.577601241199721,8.64782467089302,1.68593491548212,NA,0.4718699881700265,0.2912915085389856,-0.48668584914196894
2012-10-01,3.35,4.76,4.5,0.38295124659018,3.6052559007417906,2.15567805953694,NA,3.28,5.17,2.71,4.55,2.86,4.9,3.47,5.11,3.9,5.28,4.27,5.54,4.55,5.47,5.17,6.11,5.44,5.95,6.2,5.62,6.05484387510006,6.06,6.65,6.51,1.49584206593882,10.0050047077909,1.94971689828196,NA,0.9222280797656597,0.3310935950118816,-0.3465625897282491
2012-11-01,3.11,4.82,4.5,0.623952279734308,-11.5856321184705,1.79601970339263,NA,3.35,4.76,3.28,5.17,2.71,4.55,2.86,4.9,3.47,5.11,3.9,5.28,4.27,5.54,4.55,5.47,5.17,6.11,5.44,5.95,6.2,5.62,6.05484387510006,6.06,0.38295124659018,3.6052559007417906,2.15567805953694,NA,0.3764024400718892,0.14340784330777806,-0.2371542483345092
2012-12-01,3.45,4.93,4.5,1.12429171724759,-11.4955540573717,1.75950497968955,NA,3.11,4.82,3.35,4.76,3.28,5.17,2.71,4.55,2.86,4.9,3.47,5.11,3.9,5.28,4.27,5.54,4.55,5.47,5.17,6.11,5.44,5.95,6.2,5.62,0.623952279734308,-11.5856321184705,1.79601970339263,NA,0.49460320226322846,-0.3020960855024142,-0.4282078623964008
2013-01-01,3.86,4.83,4,0.960151598797987,-5.65892505956951,1.6840617620983,NA,3.45,4.93,3.11,4.82,3.35,4.76,3.28,5.17,2.71,4.55,2.86,4.9,3.47,5.11,3.9,5.28,4.27,5.54,4.55,5.47,5.17,6.11,5.44,5.95,1.12429171724759,-11.4955540573717,1.75950497968955,NA,0.7399984277396584,-0.29945436172245044,-0.4476047978791
2013-02-01,4.18,4.61,4,0.602948698016581,-6.98471233515354,2.01814049025748,NA,3.86,4.83,3.45,4.93,3.11,4.82,3.35,4.76,3.28,5.17,2.71,4.55,2.86,4.9,3.47,5.11,3.9,5.28,4.27,5.54,4.55,5.47,5.17,6.11,0.960151598797987,-5.65892505956951,1.6840617620983,NA,0.6594946769722626,-0.12828325268394117,-0.4876808843401153
2013-03-01,4.34,4.66,4,0.976001259687775,-13.2987997204403,1.51874724112461,NA,4.18,4.61,3.86,4.83,3.45,4.93,3.11,4.82,3.35,4.76,3.28,5.17,2.71,4.55,2.86,4.9,3.47,5.11,3.9,5.28,4.27,5.54,4.55,5.47,0.602948698016581,-6.98471233515354,2.01814049025748,NA,0.4843018382591219,-0.16716468208373958,-0.31021538880634386
2013-04-01,4.13,4.93,4,0.788078815975313,-11.5819883318609,1.13880804757687,NA,4.34,4.66,4.18,4.61,3.86,4.83,3.45,4.93,3.11,4.82,3.35,4.76,3.28,5.17,2.71,4.55,2.86,4.9,3.47,5.11,3.9,5.28,4.27,5.54,0.976001259687775,-13.2987997204403,1.51874724112461,NA,0.6672682618951405,-0.3523382370094634,-0.575497380604868
2013-05-01,4.27,4.83,4,0.0462941534915995,-0.153306082250904,1.39038882791971,NA,4.13,4.93,4.34,4.66,4.18,4.61,3.86,4.83,3.45,4.93,3.11,4.82,3.35,4.76,3.28,5.17,2.71,4.55,2.86,4.9,3.47,5.11,3.9,5.28,0.788078815975313,-11.5819883318609,1.13880804757687,NA,0.5751002915346647,-0.3019892239912063,-0.7773243500356314
2013-06-01,4.79,5.21,4,-0.44220669664834,15.1563978310364,1.71579352715688,NA,4.27,4.83,4.13,4.93,4.34,4.66,4.18,4.61,3.86,4.83,3.45,4.93,3.11,4.82,3.35,4.76,3.28,5.17,2.71,4.55,2.86,4.9,3.47,5.11,0.0462941534915995,-0.153306082250904,1.39038882791971,NA,0.21128644665797294,0.03318030901339389,-0.6436824743725934
2013-07-01,4.74,4.81,4,-0.0392337020426403,17.4675600026354,1.8854718054158,NA,4.79,5.21,4.27,4.83,4.13,4.93,4.34,4.66,4.18,4.61,3.86,4.83,3.45,4.93,3.11,4.82,3.35,4.76,3.28,5.17,2.71,4.55,2.86,4.9,-0.44220669664834,15.1563978310364,1.71579352715688,NA,-0.02830245495111912,0.4821687574611853,-0.4708246976522908
2013-08-01,4.42,4.89,4,0.178157441451621,12.4136974939352,1.53880948860028,NA,4.74,4.81,4.79,5.21,4.27,4.83,4.13,4.93,4.34,4.66,4.18,4.61,3.86,4.83,3.45,4.93,3.11,4.82,3.35,4.76,3.28,5.17,2.71,4.55,-0.0392337020426403,17.4675600026354,1.8854718054158,NA,0.16933866916984888,0.549948325466864,-0.38069013596242246
2013-09-01,4.21,4.91,4,-0.38768934210642303,11.7421872946183,1.09473410817481,NA,4.42,4.89,4.74,4.81,4.79,5.21,4.27,4.83,4.13,4.93,4.34,4.66,4.18,4.61,3.86,4.83,3.45,4.93,3.11,4.82,3.35,4.76,3.28,5.17,0.178157441451621,12.4136974939352,1.53880948860028,NA,0.2759597841063205,0.40173344820327506,-0.5648401420868425
2013-10-01,4.15,4.71,4,1.01012078642371,11.6396897783303,0.876799143491141,NA,4.21,4.91,4.42,4.89,4.74,4.81,4.79,5.21,4.27,4.83,4.13,4.93,4.34,4.66,4.18,4.61,3.86,4.83,3.45,4.93,3.11,4.82,3.35,4.76,-0.38768934210642303,11.7421872946183,1.09473410817481,NA,-0.0015640099932657807,0.3820400351747913,-0.8007368059534627
2013-11-01,4.63,4.7,4,0.45908409604296097,8.13392420881804,1.23287019619545,NA,4.15,4.71,4.21,4.91,4.42,4.89,4.74,4.81,4.79,5.21,4.27,4.83,4.13,4.93,4.34,4.66,4.18,4.61,3.86,4.83,3.45,4.93,3.11,4.82,1.01012078642371,11.6396897783303,0.876799143491141,NA,0.6840024393929749,0.3790340854145245,-0.916505734777013
2013-12-01,4.39,5.19,4,-0.38915218341162305,10.5397099372956,1.51283836675734,NA,4.63,4.7,4.15,4.71,4.21,4.91,4.42,4.89,4.74,4.81,4.79,5.21,4.27,4.83,4.13,4.93,4.34,4.66,4.18,4.61,3.86,4.83,3.45,4.93,0.45908409604296097,8.13392420881804,1.23287019619545,NA,0.41374236644363827,0.27622032411696734,-0.727357727175364
2014-01-01,4.14,4.94,4,-0.488029811134094,-0.147352831017322,1.55775879557491,NA,4.39,5.19,4.63,4.7,4.15,4.71,4.21,4.91,4.42,4.89,4.74,4.81,4.79,5.21,4.27,4.83,4.13,4.93,4.34,4.66,4.18,4.61,3.86,4.83,-0.38915218341162305,10.5397099372956,1.51283836675734,NA,-0.002281471470437997,0.34677492188351844,-0.5786362255214911
2014-02-01,3.5,4.68,4,-0.828036788680908,5.61869539633371,1.12047463477249,NA,4.14,4.94,4.39,5.19,4.63,4.7,4.15,4.71,4.21,4.91,4.42,4.89,4.74,4.81,4.79,5.21,4.27,4.83,4.13,4.93,4.34,4.66,4.18,4.61,-0.488029811134094,-0.147352831017322,1.55775879557491,NA,-0.05077674473956971,0.033354900308544023,-0.5547741071411159
2014-03-01,3.25,4.54,4,-1.01389263140885,8.12381637362831,1.6126949139408,NA,3.5,4.68,4.14,4.94,4.39,5.19,4.63,4.7,4.15,4.71,4.21,4.91,4.42,4.89,4.74,4.81,4.79,5.21,4.27,4.83,4.13,4.93,4.34,4.66,-0.828036788680908,5.61869539633371,1.12047463477249,NA,-0.21753571407715067,0.20245608358006234,-0.7870632166976363
2014-04-01,3.27,4.66,4,-0.601458360351348,10.3628758176704,2.01512530360617,NA,3.25,4.54,3.5,4.68,4.14,4.94,4.39,5.19,4.63,4.7,4.15,4.71,4.21,4.91,4.42,4.89,4.74,4.81,4.79,5.21,4.27,4.83,4.13,4.93,-1.01389263140885,8.12381637362831,1.6126949139408,NA,-0.3086901045025997,0.27592389113141075,-0.5255915682760274
2014-05-01,3.22,4.28,4,-0.709617409829777,7.80071621521588,2.16694768707981,NA,3.27,4.66,3.25,4.54,3.5,4.68,4.14,4.94,4.39,5.19,4.63,4.7,4.15,4.71,4.21,4.91,4.42,4.89,4.74,4.81,4.79,5.21,4.27,4.83,-0.601458360351348,10.3628758176704,2.01512530360617,NA,-0.1064086264656499,0.34158889885832844,-0.31181708190470436
2014-06-01,3.13,4.36,4,-0.114903477686124,9.95209203028251,2.05898169459442,NA,3.22,4.28,3.27,4.66,3.25,4.54,3.5,4.68,4.14,4.94,4.39,5.19,4.63,4.7,4.15,4.71,4.21,4.91,4.42,4.89,4.74,4.81,4.79,5.21,-0.709617409829777,7.80071621521588,2.16694768707981,NA,-0.15945604256778523,0.26644831670877756,-0.23116772519549766
2014-07-01,3.41,4.41,4,-0.683606832410222,-1.03935929348378,1.9742378703306,NA,3.13,4.36,3.22,4.28,3.27,4.66,3.25,4.54,3.5,4.68,4.14,4.94,4.39,5.19,4.63,4.7,4.15,4.71,4.21,4.91,4.42,4.89,4.74,4.81,-0.114903477686124,9.95209203028251,2.05898169459442,NA,0.1322258608170382,0.3295418222857552,-0.2885201895765456
2014-08-01,3.7,4.06,4,-1.03688430528659,-9.89096683996085,1.71509834829691,NA,3.41,4.41,3.13,4.36,3.22,4.28,3.27,4.66,3.25,4.54,3.5,4.68,4.14,4.94,4.39,5.19,4.63,4.7,4.15,4.71,4.21,4.91,4.42,4.89,-0.683606832410222,-1.03935929348378,1.9742378703306,NA,-0.14669896001125704,0.007194982399183068,-0.3335368383445566
2014-09-01,3.45,4.13,4,-2.77146225222147,-13.1291056391883,1.68405097112321,NA,3.7,4.06,3.41,4.41,3.13,4.36,3.22,4.28,3.27,4.66,3.25,4.54,3.5,4.68,4.14,4.94,4.39,5.19,4.63,4.7,4.15,4.71,4.21,4.91,-1.03688430528659,-9.89096683996085,1.71509834829691,NA,-0.31996654320059603,-0.2523965525561226,-0.4711939826455287
2014-10-01,3.64,4.17,4,-4.0320256621181105,-17.5007019436348,1.60954170215133,NA,3.45,4.13,3.7,4.06,3.41,4.41,3.13,4.36,3.22,4.28,3.27,4.66,3.25,4.54,3.5,4.68,4.14,4.94,4.39,5.19,4.63,4.7,4.15,4.71,-2.77146225222147,-13.1291056391883,1.68405097112321,NA,-1.1707032920566731,-0.34736161024491935,-0.48768661659895207
2014-11-01,3.38,4.16,4,-3.651252238364,-21.3887512717717,1.2315249893208,NA,3.64,4.17,3.45,4.13,3.7,4.06,3.41,4.41,3.13,4.36,3.22,4.28,3.27,4.66,3.25,4.54,3.5,4.68,4.14,4.94,4.39,5.19,4.63,4.7,-4.0320256621181105,-17.5007019436348,1.60954170215133,NA,-1.7889560600901981,-0.4755676325880439,-0.5272665815156449
2014-12-01,2.95,4.21,4,-3.10352169955452,-49.8687722865106,0.653121391962316,NA,3.38,4.16,3.64,4.17,3.45,4.13,3.7,4.06,3.41,4.41,3.13,4.36,3.22,4.28,3.27,4.66,3.25,4.54,3.5,4.68,4.14,4.94,4.39,5.19,-3.651252238364,-21.3887512717717,1.2315249893208,NA,-1.6022028818039238,-0.5895926486965252,-0.7280723126442461
2015-01-01,2.32,3.89,4,-2.76062853261254,-69.5042319809291,-0.229930978205431,NA,2.95,4.21,3.38,4.16,3.64,4.17,3.45,4.13,3.7,4.06,3.41,4.41,3.13,4.36,3.22,4.28,3.27,4.66,3.25,4.54,3.5,4.68,4.14,4.94,-3.10352169955452,-49.8687722865106,0.653121391962316,NA,-1.3335643356611149,-1.4248276421094344,-1.0353252813960632
2015-02-01,2.44,4.07,4,-1.53403381012325,-68.9671163895947,-0.0870314629352009,NA,2.32,3.89,2.95,4.21,3.38,4.16,3.64,4.17,3.45,4.13,3.7,4.06,3.41,4.41,3.13,4.36,3.22,4.28,3.27,4.66,3.25,4.54,3.5,4.68,-2.76062853261254,-69.5042319809291,-0.229930978205431,NA,-1.1653898131124691,-2.0006777455921423,-1.504410300120816
2015-03-01,2.43,4.11,4,-1.34112824606545,-74.5656145942976,-0.0220312844238748,NA,2.44,4.07,2.32,3.89,2.95,4.21,3.38,4.16,3.64,4.17,3.45,4.13,3.7,4.06,3.41,4.41,3.13,4.36,3.22,4.28,3.27,4.66,3.25,4.54,-1.53403381012325,-68.9671163895947,-0.0870314629352009,NA,-0.5637972422980446,-1.98492572991919,-1.4285008477929089
2015-04-01,2.58,3.82,4,-0.839415239486696,-62.8314200925046,-0.104030989393905,NA,2.43,4.11,2.44,4.07,2.32,3.89,2.95,4.21,3.38,4.16,3.64,4.17,3.45,4.13,3.7,4.06,3.41,4.41,3.13,4.36,3.22,4.28,3.27,4.66,-1.34112824606545,-74.5656145942976,-0.0220312844238748,NA,-0.4691852632326024,-2.1491131653395246,-1.393972193565634
2015-05-01,2.55,3.57,4,-0.551634383885391,-54.4689089120226,0.0350332182442941,NA,2.58,3.82,2.43,4.11,2.44,4.07,2.32,3.89,2.95,4.21,3.38,4.16,3.64,4.17,3.45,4.13,3.7,4.06,3.41,4.41,3.13,4.36,3.22,4.28,-0.839415239486696,-62.8314200925046,-0.104030989393905,NA,-0.2231163605177677,-1.8049838593134238,-1.437531142548449
2015-06-01,2.39,3.67,4,-2.00528639710464,-57.0164053083945,0.179571809755046,NA,2.55,3.57,2.58,3.82,2.43,4.11,2.44,4.07,2.32,3.89,2.95,4.21,3.38,4.16,3.64,4.17,3.45,4.13,3.7,4.06,3.41,4.41,3.13,4.36,-0.551634383885391,-54.4689089120226,0.0350332182442941,NA,-0.08197208394611023,-1.5597360778201943,-1.3636590386419551
2015-07-01,2.32,3.56,4,-1.58902073652927,-71.0546852470384,0.225686111040943,NA,2.39,3.67,2.55,3.57,2.58,3.82,2.43,4.11,2.44,4.07,2.32,3.89,2.95,4.21,3.38,4.16,3.64,4.17,3.45,4.13,3.7,4.06,3.41,4.41,-2.00528639710464,-57.0164053083945,0.179571809755046,NA,-0.7949266040237617,-1.634446631395346,-1.2868788949089276
2015-08-01,1.96,3.31,4,-2.08287105765987,-81.1801228706147,0.241303798534489,NA,2.32,3.56,2.39,3.67,2.55,3.57,2.58,3.82,2.43,4.11,2.44,4.07,2.32,3.89,2.95,4.21,3.38,4.16,3.64,4.17,3.45,4.13,3.7,4.06,-1.58902073652927,-71.0546852470384,0.225686111040943,NA,-0.5907659922944966,-2.046147965675043,-1.262382581198717
2015-09-01,1.88,3.4,4,-0.403233597083252,-71.7613248530721,0.00884296163417275,NA,1.96,3.31,2.32,3.56,2.39,3.67,2.55,3.57,2.58,3.82,2.43,4.11,2.44,4.07,2.32,3.89,2.95,4.21,3.38,4.16,3.64,4.17,3.45,4.13,-2.08287105765987,-81.1801228706147,0.241303798534489,NA,-0.8329785820271097,-2.3430971786848884,-1.2540863311937986
2015-10-01,2.23,3.28,4,0.47495999983358,-60.2040063920121,0.127616560670504,NA,1.88,3.4,1.96,3.31,2.32,3.56,2.39,3.67,2.55,3.57,2.58,3.82,2.43,4.11,2.44,4.07,2.32,3.89,2.95,4.21,3.38,4.16,3.64,4.17,-0.403233597083252,-71.7613248530721,0.00884296163417275,NA,-0.00918780629815092,-2.066871620562285,-1.3775715283508396
2015-11-01,2.51,3.37,4,0.42158451403806496,-57.9785633689714,0.436318216918522,NA,2.23,3.28,1.88,3.4,1.96,3.31,2.32,3.56,2.39,3.67,2.55,3.57,2.58,3.82,2.43,4.11,2.44,4.07,2.32,3.89,2.95,4.21,3.38,4.16,0.47495999983358,-60.2040063920121,0.127616560670504,NA,0.42152882239383044,-1.7279295669837886,-1.3144779703579201
2015-12-01,3.07,3.65,4,-0.119356144861094,-46.644508365086,0.638724751536472,NA,2.51,3.37,2.23,3.28,1.88,3.4,1.96,3.31,2.32,3.56,2.39,3.67,2.55,3.57,2.58,3.82,2.43,4.11,2.44,4.07,2.32,3.89,2.95,4.21,0.42158451403806496,-57.9785633689714,0.436318216918522,NA,0.39535041551708544,-1.6626638887131069,-1.150492993822547
2016-01-01,4.38,3.8,4,0.167761329010308,-39.901111096681,1.23750250269438,NA,3.07,3.65,2.51,3.37,2.23,3.28,1.88,3.4,1.96,3.31,2.32,3.56,2.39,3.67,2.55,3.57,2.58,3.82,2.43,4.11,2.44,4.07,2.32,3.89,-0.119356144861094,-46.644508365086,0.638724751536472,NA,0.13004201684342723,-1.3302694936523503,-1.0429729006900896
2016-02-01,4.27,4.09,4,0.21517098592243,-51.1732982192291,0.847277579012655,NA,4.38,3.8,3.07,3.65,2.51,3.37,2.23,3.28,1.88,3.4,1.96,3.31,2.32,3.56,2.39,3.67,2.55,3.57,2.58,3.82,2.43,4.11,2.44,4.07,0.167761329010308,-39.901111096681,1.23750250269438,NA,0.2708609328758564,-1.1325055464227447,-0.7248970060967528
2016-03-01,4.26,3.99,4,1.18181998980571,-24.1943468930503,0.891616096552198,NA,4.27,4.09,4.38,3.8,3.07,3.65,2.51,3.37,2.23,3.28,1.88,3.4,1.96,3.31,2.32,3.56,2.39,3.67,2.55,3.57,2.58,3.82,2.43,4.11,0.21517098592243,-51.1732982192291,0.847277579012655,NA,0.2941133542830766,-1.46308553904909,-0.9321878438953476
2016-04-01,4.09,4.19,4,0.56546632031913,-28.9750947141606,1.17262575035349,NA,4.26,3.99,4.27,4.09,4.38,3.8,3.07,3.65,2.51,3.37,2.23,3.28,1.88,3.4,1.96,3.31,2.32,3.56,2.39,3.67,2.55,3.57,2.58,3.82,1.18181998980571,-24.1943468930503,0.891616096552198,NA,0.7682135999951827,-0.6718724910830601,-0.9086348417938829
2016-05-01,4.36,4.16,4,-0.440572963829933,-23.8009666240509,1.07847646212463,NA,4.09,4.19,4.26,3.99,4.27,4.09,4.38,3.8,3.07,3.65,2.51,3.37,2.23,3.28,1.88,3.4,1.96,3.31,2.32,3.56,2.39,3.67,2.55,3.57,0.56546632031913,-28.9750947141606,1.17262575035349,NA,0.4659183253140434,-0.8120777203140137,-0.7593600952800663
2016-06-01,4.43,4.39,4,-0.115557125003507,-20.4478084153506,1.07928653479594,NA,4.36,4.16,4.09,4.19,4.26,3.99,4.27,4.09,4.38,3.8,3.07,3.65,2.51,3.37,2.23,3.28,1.88,3.4,1.96,3.31,2.32,3.56,2.39,3.67,-0.440572963829933,-23.8009666240509,1.07847646212463,NA,-0.02750117845104193,-0.6603358083602333,-0.8093730074512521
2016-07-01,4.62,4.41,4,-0.56920107371452,-13.0992882346104,0.868363343051826,NA,4.43,4.39,4.36,4.16,4.09,4.19,4.26,3.99,4.27,4.09,4.38,3.8,3.07,3.65,2.51,3.37,2.23,3.28,1.88,3.4,1.96,3.31,2.32,3.56,-0.115557125003507,-20.4478084153506,1.07928653479594,NA,0.13190527459335674,-0.5619975707266712,-0.8089426898766358
