fecha,codigo_modelo,descripcion,c0_t,c_t,d_t,lambda_t,pi_estrella_t,inflacion,expectativa,meta_inflacion
2024-10-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248565,0.030135756438095827,0.8967556276466203,0.7081123575922506,4.3659592399116525,1.16,3.96,4
2024-11-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248565,0.03013575643809582,0.8967556276466203,0.7081123575922506,4.3659592399116525,1.66,3.66,4
2024-12-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248565,0.030135756438095823,0.8967556276466202,0.7081123575922509,4.365959239911645,1.7,3.95,4
2025-01-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248565,0.030135756438095823,0.8967556276466203,0.7081123575922506,4.3659592399116525,2.19,3.76,4
2025-02-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248565,0.03013575643809582,0.8967556276466202,0.7081123575922509,4.365959239911645,1.79,3.79,4
2025-03-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248565,0.030135756438095827,0.8967556276466203,0.7081123575922506,4.3659592399116525,1.57,3.71,4
2025-04-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248565,0.030135756438095827,0.8967556276466204,0.7081123575922502,4.365959239911659,1.47,3.62,4
2025-05-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248565,0.030135756438095827,0.8967556276466203,0.7081123575922506,4.3659592399116525,1.69,3.55,4
2025-06-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724856,0.030135756438095827,0.8967556276466204,0.7081123575922502,4.365959239911658,1.79,3.53,4
2025-07-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248565,0.03013575643809583,0.8967556276466204,0.7081123575922501,4.365959239911659,1.17,3.54,4
2025-08-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724856,0.03013575643809583,0.8967556276466203,0.7081123575922506,4.365959239911652,1.17,3.49,4
2025-09-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724856,0.030135756438095827,0.8967556276466204,0.7081123575922502,4.365959239911658,1.47,3.42,4
2025-10-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724856,0.030135756438095827,0.8967556276466204,0.7081123575922502,4.365959239911658,1.26,3.37,4
2025-11-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248554,0.030135756438095823,0.8967556276466204,0.7081123575922502,4.365959239911657,1.73,3.3,4
2025-12-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248554,0.030135756438095827,0.8967556276466204,0.7081123575922502,4.365959239911657,1.65,3.72,4
2026-01-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724856,0.030135756438095827,0.8967556276466204,0.7081123575922502,4.365959239911658,0.96,3.64,4
2026-02-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724856,0.030135756438095827,0.8967556276466205,0.7081123575922499,4.365959239911665,1.56,3.62,4
2026-03-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248565,0.030135756438095827,0.8967556276466205,0.7081123575922499,4.365959239911666,2.5,3.61,4
2026-04-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724856,0.030135756438095827,0.8967556276466206,0.7081123575922497,4.365959239911671,3.24,3.71,4
2026-05-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.31918923717248565,0.030135756438095827,0.8967556276466206,0.7081123575922497,4.365959239911672,2.86,3.74,4
2026-06-01,S1,M3 AR(1) + inflación rezagada 12 meses,0.3191892371724856,0.030135756438095827,0.8967556276466206,0.7081123575922497,4.365959239911671,2.27,3.71,4
2011-02-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724195,0.030135756438434934,0.896755627646404,0.7081123575895775,4.365959239918083,5.24,5.81,5
2011-03-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724194,0.03013575643843494,0.8967556276464039,0.7081123575895777,4.365959239918076,4.99,6.13,5
2011-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724183,0.03013575643838283,0.8967556276464375,0.7081123575899877,4.365959239916951,5.76114812916453,6.19,5
2011-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717078745,0.030135756438233293,0.8967556276467832,0.7081123575904587,4.36595923990636,6.3930220625962,5.74,5
2011-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371723247,0.030135756438089665,0.8967556276466553,0.70811235759221125,4.365959239911171,6.42229936695938,6.16,5
2011-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717251974,0.03013575643809511,0.8967556276466127,0.7081123575922792,4.365959239911618,7.03967446592064,5.88,5
2011-08-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.319189237172404,0.03013575643809799,0.896755627646634,0.7081123575921909,4.36595923991148,7.6258261311642,5.95,5
2011-09-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.319189237172439,0.030135756438098505,0.8967556276466304,0.708112357592196,4.365959239911778,7.24931562404949,6.43,5
2011-10-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717249187,0.03013575643809862,0.8967556276466198,0.708112357592225,4.365959239911871,6.65,6.51,5
2011-11-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371725337,0.030135756438094626,0.8967556276466198,0.7081123575922637,4.365959239912205,6.05484387510006,6.06,5
2011-12-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717241215,0.030135756438092895,0.8967556276466375,0.7081123575922303,4.3659592399115,6.2,5.62,5
2012-01-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371723969,0.0301357564380929,0.8967556276466393,0.7081123575922252,4.365959239911397,5.44,5.95,4.5
2012-02-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371723829,0.030135756438092763,0.89675562764664285,0.7081123575922165,4.36595923991141,5.17,6.11,4.5
2012-03-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717239656,0.030135756438092926,0.89675562764664285,0.7081123575922149,4.365959239911606,4.55,5.47,4.5
2012-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724039,0.030135756438092704,0.89675562764664285,0.708112357592217,4.365959239911693,4.27,5.54,4.5
2012-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724169,0.030135756438092593,0.8967556276466411,0.7081123575922231,4.365959239911758,3.9,5.28,4.5
2012-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717241177,0.030135756438092732,0.8967556276466393,0.7081123575922268,4.36595923991159,3.47,5.11,4.5
2012-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717241304,0.03013575643809286,0.8967556276466411,0.7081123575922206,4.365959239911722,2.86,4.9,4.5
2012-08-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717241476,0.03013575643809294,0.8967556276466402,0.7081123575922224,4.365959239911697,2.71,4.55,4.5
2012-09-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717241704,0.03013575643809298,0.8967556276466393,0.7081123575922244,4.365959239911677,3.28,5.17,4.5
2012-10-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717242137,0.03013575643809313,0.8967556276466384,0.7081123575922255,4.365959239911692,3.35,4.76,4.5
2012-11-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724231,0.030135756438093297,0.8967556276466384,0.7081123575922239,4.365959239911726,3.11,4.82,4.5
2012-12-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724253,0.030135756438093377,0.8967556276466375,0.7081123575922256,4.365959239911708,3.45,4.93,4.5
2013-01-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724233,0.030135756438093145,0.8967556276466375,0.7081123575922279,4.365959239911667,3.86,4.83,4
2013-02-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724302,0.03013575643809375,0.8967556276466366,0.7081123575922246,4.365959239911744,4.18,4.61,4
2013-03-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243086,0.030135756438093565,0.8967556276466362,0.7081123575922276,4.3659592399117155,4.34,4.66,4
2013-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243086,0.030135756438093485,0.8967556276466366,0.708112357592227,4.365959239911738,4.13,4.93,4
2013-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243086,0.030135756438093273,0.8967556276466362,0.7081123575922303,4.365959239911699,4.27,4.83,4
2013-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717242775,0.03013575643809328,0.8967556276466366,0.708112357592229,4.365959239911683,4.79,5.21,4
2013-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.319189237172428,0.030135756438093308,0.8967556276466357,0.7081123575922312,4.365959239911635,4.74,4.81,4
2013-08-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724306,0.030135756438093346,0.8967556276466357,0.7081123575922309,4.365959239911673,4.42,4.89,4
2013-09-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243003,0.03013575643809351,0.8967556276466357,0.7081123575922293,4.365959239911675,4.21,4.91,4
2013-10-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724295,0.03013575643809357,0.8967556276466357,0.7081123575922288,4.365959239911671,4.15,4.71,4
2013-11-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724306,0.030135756438093585,0.8967556276466357,0.7081123575922286,4.365959239911687,4.63,4.7,4
2013-12-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243003,0.030135756438093474,0.896755627646636,0.708112357592229,4.365959239911686,4.39,5.19,4
2014-01-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724299,0.030135756438093225,0.8967556276466353,0.7081123575922333,4.36595923991163,4.14,4.94,4
2014-02-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724285,0.03013575643809333,0.8967556276466362,0.7081123575922299,4.365959239911669,3.5,4.68,4
2014-03-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243086,0.03013575643809353,0.8967556276466349,0.7081123575922317,4.365959239911635,3.25,4.54,4
2014-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724317,0.030135756438093762,0.8967556276466344,0.7081123575922307,4.365959239911634,3.27,4.66,4
2014-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243153,0.030135756438093783,0.8967556276466353,0.7081123575922279,4.365959239911685,3.22,4.28,4
2014-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243247,0.03013575643809391,0.8967556276466349,0.7081123575922279,4.365959239911679,3.13,4.36,4
2014-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243347,0.030135756438094116,0.8967556276466349,0.7081123575922259,4.365959239911705,3.41,4.41,4
2014-08-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.319189237172433,0.030135756438093995,0.8967556276466351,0.7081123575922266,4.365959239911705,3.7,4.06,4
2014-09-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724345,0.03013575643809408,0.8967556276466349,0.7081123575922263,4.365959239911717,3.45,4.13,4
2014-10-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243486,0.030135756438094113,0.8967556276466344,0.7081123575922272,4.365959239911698,3.64,4.17,4
2014-11-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724346,0.030135756438094095,0.8967556276466344,0.7081123575922275,4.365959239911692,3.38,4.16,4
2014-12-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243486,0.03013575643809418,0.8967556276466343,0.708112357592227,4.365959239911695,2.95,4.21,4
2015-01-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243614,0.03013575643809426,0.896755627646634,0.7081123575922271,4.365959239911697,2.32,3.89,4
2015-02-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243497,0.03013575643809423,0.8967556276466341,0.708112357592227,4.365959239911685,2.44,4.07,4
2015-03-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724338,0.030135756438094137,0.8967556276466341,0.7081123575922279,4.365959239911664,2.43,4.11,4
2015-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724346,0.03013575643809417,0.896755627646634,0.7081123575922279,4.36595923991167,2.58,3.82,4
2015-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724339,0.030135756438094147,0.8967556276466342,0.7081123575922276,4.365959239911673,2.55,3.57,4
2015-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724342,0.03013575643809427,0.8967556276466341,0.7081123575922267,4.365959239911677,2.39,3.67,4
2015-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243425,0.030135756438094293,0.896755627646634,0.7081123575922268,4.365959239911673,2.32,3.56,4
2015-08-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243475,0.03013575643809424,0.8967556276466339,0.7081123575922276,4.36595923991167,1.96,3.31,4
2015-09-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243386,0.03013575643809413,0.896755627646634,0.7081123575922283,4.365959239911658,1.88,3.4,4
2015-10-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243414,0.030135756438094127,0.896755627646634,0.7081123575922283,4.365959239911662,2.23,3.28,4
2015-11-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243386,0.03013575643809411,0.896755627646634,0.7081123575922286,4.365959239911656,2.51,3.37,4
2015-12-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243375,0.03013575643809409,0.896755627646634,0.7081123575922288,4.365959239911654,3.07,3.65,4
2016-01-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.319189237172434,0.03013575643809404,0.896755627646634,0.7081123575922292,4.365959239911655,4.38,3.8,4
2016-02-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243375,0.030135756438094005,0.8967556276466341,0.7081123575922292,4.365959239911656,4.27,4.09,4
2016-03-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724344,0.030135756438094116,0.896755627646634,0.7081123575922285,4.365959239911665,4.26,3.99,4
2016-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724342,0.030135756438094095,0.896755627646634,0.7081123575922287,4.365959239911661,4.09,4.19,4
2016-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243425,0.03013575643809406,0.8967556276466341,0.7081123575922287,4.365959239911666,4.36,4.16,4
2016-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243425,0.03013575643809413,0.8967556276466341,0.708112357592228,4.36595923991167,4.43,4.39,4
2016-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243464,0.030135756438094182,0.8967556276466341,0.7081123575922275,4.365959239911678,4.62,4.41,4
2016-08-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243425,0.030135756438094186,0.8967556276466341,0.7081123575922275,4.365959239911673,4.74,4.45,4
2016-09-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724346,0.030135756438094154,0.8967556276466341,0.7081123575922278,4.3659592399116764,4.56,4.42,4
2016-10-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724347,0.030135756438094196,0.8967556276466342,0.708112357592227,4.365959239911687,4.76,4.43,4
2016-11-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243475,0.03013575643809424,0.8967556276466341,0.708112357592227,4.3659592399116836,4.67,4.6,4
2016-12-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243447,0.030135756438094248,0.8967556276466342,0.7081123575922266,4.365959239911686,4.23,4.66,4
2017-01-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243464,0.030135756438094227,0.8967556276466342,0.7081123575922268,4.365959239911688,3.83,4.4,4
2017-02-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243464,0.030135756438094193,0.8967556276466342,0.7081123575922271,4.365959239911685,3.96,4.46,4
2017-03-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243447,0.03013575643809418,0.8967556276466345,0.7081123575922263,4.365959239911703,4,4.28,4
2017-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243464,0.030135756438094255,0.8967556276466343,0.7081123575922261,4.365959239911696,4.09,4.51,4
2017-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243464,0.03013575643809424,0.8967556276466343,0.7081123575922263,4.365959239911695,3.93,4.17,4
2017-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724345,0.030135756438094283,0.8967556276466343,0.7081123575922259,4.365959239911696,4.36,4.26,4
2017-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243425,0.03013575643809422,0.8967556276466344,0.7081123575922262,4.365959239911695,5.22,4.48,4
2017-08-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724346,0.030135756438094272,0.8967556276466344,0.7081123575922257,4.365959239911703,4.72,4.51,4
2017-09-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243486,0.030135756438094324,0.8967556276466343,0.7081123575922255,4.365959239911703,4.36,4.75,4
2017-10-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243486,0.03013575643809433,0.8967556276466345,0.7081123575922248,4.365959239911716,4.2,4.53,4
2017-11-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243486,0.030135756438094363,0.8967556276466344,0.7081123575922248,4.365959239911712,4.69,4.63,4
2017-12-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724346,0.030135756438094255,0.8967556276466345,0.7081123575922256,4.365959239911708,5.68,4.56,4
2018-01-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243464,0.030135756438094255,0.8967556276466346,0.7081123575922252,4.3659592399117155,4.71,4.71,4
2018-02-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724344,0.030135756438094224,0.8967556276466346,0.7081123575922256,4.365959239911711,4.15,4.56,4
2018-03-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724347,0.030135756438094255,0.8967556276466344,0.7081123575922259,4.365959239911703,4.14,4.62,4
2018-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724346,0.030135756438094193,0.8967556276466345,0.7081123575922261,4.365959239911704,3.92,4.46,4
2018-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243397,0.030135756438094085,0.8967556276466347,0.7081123575922266,4.365959239911703,4.09,4.48,4
2018-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243386,0.030135756438094047,0.8967556276466349,0.7081123575922266,4.365959239911706,3.79,4.43,4
2018-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724339,0.0301357564380941,0.8967556276466347,0.7081123575922265,4.365959239911704,2.61,4.36,4
2018-08-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243364,0.030135756438094078,0.8967556276466349,0.7081123575922263,4.365959239911705,3.36,4.33,4
2018-09-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243386,0.030135756438094147,0.8967556276466347,0.7081123575922259,4.365959239911705,4.55,4.32,4
2018-10-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724337,0.030135756438094144,0.8967556276466346,0.7081123575922263,4.365959239911696,4.34,4.32,4
2018-11-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243375,0.030135756438094217,0.8967556276466347,0.7081123575922252,4.3659592399117075,3.15,4.47,4
2018-12-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.319189237172434,0.03013575643809427,0.8967556276466346,0.7081123575922251,4.365959239911708,2.31,4.38,4
2019-01-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243347,0.03013575643809427,0.8967556276466346,0.7081123575922251,4.3659592399117,4.1,4.07,4
2019-02-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724334,0.030135756438094245,0.8967556276466346,0.70811235759222535,4.365959239911699,4.46,4.25,4
2019-03-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.319189237172433,0.030135756438094234,0.8967556276466347,0.7081123575922251,4.3659592399116995,4.17,4.35,4
2019-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243286,0.030135756438094276,0.8967556276466346,0.708112357592225,4.365959239911692,4.75,4.3,4
2019-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243264,0.030135756438094224,0.8967556276466349,0.7081123575922249,4.3659592399117,4.54,4.39,4
2019-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724325,0.03013575643809426,0.8967556276466349,0.7081123575922246,4.3659592399117,4.8,4.36,4
2019-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243236,0.030135756438094238,0.8967556276466349,0.7081123575922248,4.365959239911697,4.37,4.6,4
2019-08-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724323,0.030135756438094147,0.8967556276466349,0.7081123575922257,4.365959239911691,3.01,4.53,4
2019-09-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724324,0.03013575643809417,0.8967556276466349,0.7081123575922255,4.365959239911694,1.8,4.34,4
2019-10-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243214,0.03013575643809414,0.896755627646635,0.7081123575922255,4.365959239911695,2.17,4.22,4
2019-11-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724319,0.030135756438094113,0.8967556276466351,0.70811235759222535,4.365959239911697,2.92,4.25,4
2019-12-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243175,0.03013575643809409,0.896755627646635,0.7081123575922259,4.365959239911686,3.41,4.1,4
2020-01-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724316,0.030135756438094057,0.8967556276466351,0.7081123575922259,4.365959239911689,1.78,4.11,4
2020-02-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243164,0.030135756438094005,0.8967556276466352,0.7081123575922261,4.365959239911693,1.24,3.85,4
2020-03-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724312,0.030135756438093984,0.8967556276466353,0.708112357592226,4.365959239911693,1.77,3.99,4
2020-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724313,0.030135756438093964,0.8967556276466353,0.7081123575922261,4.365959239911692,1.88,3.97,4
2020-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724315,0.030135756438093974,0.8967556276466353,0.7081123575922261,4.365959239911696,1.8,3.96,4
2020-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243153,0.030135756438093974,0.8967556276466354,0.7081123575922258,4.365959239911703,2.39,3.77,4
2020-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243153,0.030135756438094016,0.8967556276466355,0.708112357592225,4.365959239911712,2.88,3.9,4
2020-08-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724314,0.030135756438093943,0.8967556276466355,0.7081123575922258,4.365959239911706,4.19,3.92,4
2020-09-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243125,0.03013575643809395,0.8967556276466355,0.7081123575922257,4.365959239911704,4.97,3.99,4
2020-10-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243164,0.030135756438094005,0.8967556276466355,0.7081123575922252,4.365959239911713,5.34,4.15,4
2020-11-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724316,0.030135756438093953,0.8967556276466355,0.7081123575922257,4.365959239911709,5.46,4.27,4
2020-12-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724313,0.030135756438093957,0.8967556276466356,0.7081123575922252,4.365959239911713,4.82,4.26,4
2021-01-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243153,0.03013575643809402,0.8967556276466354,0.70811235759222535,4.365959239911706,5.24,4.12,4
2021-02-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243164,0.030135756438094033,0.8967556276466355,0.7081123575922249,4.365959239911715,6,4.39,4
2021-03-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243153,0.030135756438094012,0.8967556276466355,0.708112357592225,4.365959239911712,5.84,4.34,4
2021-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243175,0.030135756438094036,0.8967556276466354,0.7081123575922252,4.365959239911709,5.2,4.39,4
2021-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724318,0.030135756438094023,0.8967556276466354,0.7081123575922252,4.365959239911709,5.17,4.41,4
2021-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243175,0.03013575643809398,0.8967556276466354,0.7081123575922257,4.365959239911707,3.91,4.23,4
2021-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243175,0.03013575643809398,0.8967556276466355,0.7081123575922255,4.365959239911713,3.82,4.12,4
2021-08-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243164,0.030135756438093988,0.8967556276466355,0.70811235759222535,4.365959239911712,3.62,4.14,4
2021-09-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724319,0.03013575643809401,0.8967556276466353,0.7081123575922257,4.365959239911704,3.67,4.2,4
2021-10-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243197,0.03013575643809396,0.8967556276466354,0.7081123575922259,4.365959239911708,2.96,3.89,4
2021-11-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243203,0.030135756438093957,0.8967556276466354,0.7081123575922259,4.365959239911709,2.89,4.08,4
2021-12-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243214,0.03013575643809393,0.8967556276466354,0.7081123575922262,4.365959239911709,3.07,4.02,4
2022-01-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243203,0.030135756438093936,0.8967556276466353,0.7081123575922265,4.365959239911701,2.87,4.09,4
2022-02-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724321,0.03013575643809393,0.8967556276466353,0.7081123575922266,4.365959239911701,2.98,3.92,4
2022-03-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724321,0.03013575643809398,0.8967556276466353,0.708112357592226,4.365959239911704,4.17,3.8,4
2022-04-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.3191892371724321,0.03013575643809397,0.8967556276466353,0.7081123575922261,4.365959239911703,4.62,3.94,4
2022-05-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243197,0.030135756438093974,0.8967556276466354,0.7081123575922258,4.365959239911709,5.82,4.01,4
2022-06-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243197,0.030135756438093977,0.8967556276466353,0.7081123575922261,4.365959239911703,7.55,4.16,4
2022-07-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243197,0.03013575643809396,0.8967556276466353,0.7081123575922262,4.365959239911702,8.36,4.51,4
2022-08-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243203,0.030135756438093953,0.8967556276466353,0.7081123575922263,4.365959239911702,8.87,4.55,4
2022-09-01,S2,M3 con cuatro rezagos de inflación y expectativas,0.31918923717243186,0.03013575643809397,0.8967556276466353,0.7081123575922261,4.3659592399117,9.03,4.61,4
